image,angle
/home/heechul/PiCar2016/datasets/dataset24/png/Frame0.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame1.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame2.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame3.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame4.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame5.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame6.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame7.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame8.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame9.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame10.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame11.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame12.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame13.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame14.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame15.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame16.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame17.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame18.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame19.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame20.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame21.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame22.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame23.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame24.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame25.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame26.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame27.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame28.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame29.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame30.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame31.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame32.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame33.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame34.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame35.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame36.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame37.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame38.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame39.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame40.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame41.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame42.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame43.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame44.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame45.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame46.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame47.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame48.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame49.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame50.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame51.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame52.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame53.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame54.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame55.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame56.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame57.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame58.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame59.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame60.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame61.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame62.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame63.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame64.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame65.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame66.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame67.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame68.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame69.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame70.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame71.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame72.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame73.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame74.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame75.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame76.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame77.png,0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame78.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame79.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame80.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame81.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame82.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame83.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame84.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame85.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame86.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame87.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame88.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame89.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame90.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame91.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame92.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame93.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame94.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame95.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame96.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame97.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame98.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame99.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame100.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame101.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame102.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame103.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame104.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame105.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame106.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame107.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame108.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame109.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame110.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame111.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame112.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame113.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame114.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame115.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame116.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame117.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame118.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame119.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame120.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame121.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame122.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame123.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame124.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame125.png,0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame126.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame127.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame128.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame129.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame130.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame131.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame132.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame133.png,0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame134.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame135.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame136.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame137.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame138.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame139.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame140.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame141.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame142.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame143.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame144.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame145.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame146.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame147.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame148.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame149.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame150.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame151.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame152.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame153.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame154.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame155.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame156.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame157.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame158.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame159.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame160.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame161.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame162.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame163.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame164.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame165.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame166.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame167.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame168.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame169.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame170.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame171.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame172.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame173.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame174.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame175.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame176.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame177.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame178.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame179.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame180.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame181.png,0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame182.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame183.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame184.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame185.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame186.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame187.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame188.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame189.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame190.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame191.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame192.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame193.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame194.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame195.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame196.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame197.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame198.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame199.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame200.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame201.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame202.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame203.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame204.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame205.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame206.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame207.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame208.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame209.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame210.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame211.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame212.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame213.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame214.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame215.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame216.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame217.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame218.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame219.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame220.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame221.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame222.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame223.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame224.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame225.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame226.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame227.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame228.png,-0.375
/home/heechul/PiCar2016/datasets/dataset24/png/Frame229.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame230.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame231.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame232.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame233.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame234.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame235.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame236.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame237.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame238.png,-0.25
/home/heechul/PiCar2016/datasets/dataset24/png/Frame239.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame240.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame241.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame242.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame243.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame244.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame245.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame246.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame247.png,-0.125
/home/heechul/PiCar2016/datasets/dataset24/png/Frame248.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame249.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame250.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame251.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame252.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame253.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame254.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame255.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame256.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame257.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame258.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame259.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame260.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame261.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame262.png,0.0
/home/heechul/PiCar2016/datasets/dataset24/png/Frame263.png,0.0
