ts_micro,frame,wheel
1503700673879,1,0.0
1503700673941,2,0.0
1503700673978,3,0.0
1503700674028,4,0.0
1503700674078,5,0.0
1503700674128,6,0.0
1503700674178,7,-0.523598775598
1503700674228,8,-0.523598775598
1503700674278,9,-0.523598775598
1503700674328,10,-0.523598775598
1503700674378,11,-0.523598775598
1503700674428,12,-0.523598775598
1503700674478,13,-0.523598775598
1503700674528,14,-0.523598775598
1503700674579,15,-0.523598775598
1503700674628,16,-0.523598775598
1503700674678,17,-0.523598775598
1503700674728,18,-0.523598775598
1503700674778,19,-0.523598775598
1503700674846,20,-0.523598775598
1503700674939,21,-0.523598775598
1503700675031,22,0.0
1503700675126,23,0.0
1503700675204,24,0.0
1503700675303,25,0.0
1503700675363,26,0.0
1503700675450,27,0.0
1503700675533,28,0.0
1503700675623,29,0.0
1503700675712,30,0.0
1503700675799,31,0.0
1503700675877,32,0.0
1503700675964,33,0.0
1503700676052,34,0.0
1503700676138,35,0.0
1503700676226,36,0.0
1503700676315,37,0.0
1503700676380,38,-0.523598775598
1503700676463,39,-0.523598775598
1503700676552,40,-0.523598775598
1503700676642,41,-0.523598775598
1503700676725,42,-0.523598775598
1503700676813,43,-0.523598775598
1503700676905,44,0.0
1503700676995,45,0.0
1503700677089,46,0.0
1503700677182,47,0.0
1503700677275,48,0.0
1503700677363,49,0.0
1503700677422,50,0.0
1503700677520,51,0.0
1503700677620,52,0.0
1503700677711,53,0.0
1503700677797,54,0.0
1503700677879,55,0.0
1503700677961,56,0.0
1503700678051,57,0.0
1503700678129,58,0.0
1503700678179,59,0.0
1503700678229,60,0.0
1503700678279,61,0.0
1503700678329,62,0.0
1503700678379,63,0.0
1503700678429,64,0.0
1503700678479,65,0.0
1503700678529,66,0.0
1503700678579,67,0.0
1503700678629,68,0.0
1503700678679,69,0.0
1503700678729,70,0.0
1503700678779,71,0.0
1503700678829,72,0.0
1503700678879,73,0.0
1503700678929,74,0.0
1503700678979,75,-0.523598775598
1503700679029,76,-0.523598775598
1503700679079,77,-0.523598775598
1503700679129,78,-0.523598775598
1503700679179,79,-0.523598775598
1503700679229,80,-0.523598775598
1503700679308,81,-0.523598775598
1503700679389,82,-0.523598775598
1503700679471,83,-0.523598775598
1503700679557,84,-0.523598775598
1503700679646,85,-0.523598775598
1503700679704,86,0.0
1503700679800,87,0.0
1503700679893,88,0.0
1503700679988,89,0.0
1503700680084,90,0.0
1503700680184,91,0.0
1503700680279,92,0.0
1503700680363,93,0.0
1503700680438,94,0.0
1503700680516,95,0.0
1503700680597,96,0.0
1503700680675,97,-0.523598775598
1503700680731,98,-0.523598775598
1503700680808,99,-0.523598775598
1503700680880,100,-0.523598775598
1503700680958,101,-0.523598775598
1503700681035,102,-0.523598775598
1503700681107,103,-0.523598775598
1503700681178,104,-0.523598775598
1503700681258,105,-0.523598775598
1503700681358,106,-0.523598775598
1503700681452,107,-0.523598775598
1503700681544,108,0.0
1503700681622,109,0.0
1503700681679,110,0.0
1503700681756,111,0.0
1503700681842,112,0.0
1503700681936,113,0.0
1503700682027,114,0.0
1503700682119,115,0.0
1503700682207,116,0.0
1503700682287,117,0.0
1503700682370,118,0.0
1503700682451,119,0.0
1503700682495,120,0.0
1503700682537,121,0.0
1503700682569,122,0.0
1503700682610,123,0.0
1503700682655,124,0.0
1503700682698,125,0.0
1503700682740,126,0.0
1503700682787,127,0.0
1503700682837,128,0.0
1503700682887,129,0.0
1503700682937,130,0.0
1503700682987,131,0.0
1503700683037,132,0.0
1503700683087,133,0.0
1503700683137,134,0.0
1503700683187,135,0.0
1503700683237,136,0.0
1503700683287,137,0.0
1503700683337,138,0.0
1503700683387,139,0.0
1503700683437,140,0.0
1503700683487,141,-0.523598775598
1503700683537,142,-0.523598775598
1503700683593,143,-0.523598775598
1503700683669,144,-0.523598775598
1503700683739,145,-0.523598775598
1503700683795,146,-0.523598775598
1503700683873,147,-0.523598775598
1503700683954,148,-0.523598775598
1503700684033,149,-0.523598775598
1503700684124,150,0.0
1503700684204,151,0.0
1503700684290,152,0.0
1503700684392,153,0.0
1503700684491,154,0.0
1503700684594,155,0.0
1503700684684,156,0.0
1503700684778,157,0.0
1503700684836,158,0.0
1503700684912,159,0.0
1503700684991,160,0.0
1503700685069,161,0.0
1503700685144,162,0.0
1503700685235,163,0.0
1503700685310,164,-0.523598775598
1503700685386,165,-0.523598775598
1503700685460,166,-0.523598775598
1503700685539,167,-0.523598775598
1503700685614,168,-0.523598775598
1503700685690,169,-0.523598775598
1503700685747,170,-0.523598775598
1503700685819,171,-0.523598775598
1503700685917,172,0.0
1503700686000,173,0.0
1503700686085,174,0.0
1503700686168,175,0.0
1503700686268,176,0.0
1503700686365,177,0.0
1503700686454,178,0.0
1503700686551,179,0.0
1503700686636,180,0.0
1503700686720,181,0.0
1503700686778,182,0.0
1503700686860,183,-0.523598775598
1503700686936,184,-0.523598775598
1503700687018,185,-0.523598775598
1503700687102,186,-0.523598775598
1503700687179,187,0.0
1503700687260,188,0.0
1503700687342,189,0.0
1503700687424,190,0.0
1503700687516,191,0.0
1503700687601,192,0.0
1503700687685,193,0.0
1503700687742,194,0.0
1503700687836,195,0.0
1503700687910,196,0.0
1503700687998,197,0.0
1503700688076,198,0.0
1503700688155,199,0.0
1503700688231,200,0.0
1503700688314,201,0.0
1503700688390,202,0.0
1503700688469,203,0.0
1503700688541,204,0.0
1503700688617,205,0.0
1503700688676,206,0.0
1503700688727,207,0.0
1503700688767,208,0.0
1503700688809,209,0.0
1503700688852,210,0.0
1503700688894,211,0.0
1503700688937,212,0.0
1503700688977,213,0.0
1503700689019,214,0.0
1503700689069,215,0.0
1503700689119,216,0.0
1503700689169,217,0.0
1503700689219,218,-0.523598775598
1503700689269,219,-0.523598775598
1503700689319,220,-0.523598775598
1503700689369,221,-0.523598775598
1503700689419,222,-0.523598775598
1503700689469,223,-0.523598775598
1503700689519,224,-0.523598775598
1503700689596,225,-0.523598775598
1503700689672,226,-0.523598775598
1503700689761,227,0.0
1503700689846,228,0.0
1503700689932,229,0.0
1503700689989,230,0.0
1503700690072,231,0.0
1503700690156,232,0.0
1503700690267,233,0.0
1503700690351,234,-0.523598775598
1503700690433,235,-0.523598775598
1503700690510,236,-0.523598775598
1503700690594,237,-0.523598775598
1503700690672,238,-0.523598775598
1503700690751,239,-0.523598775598
1503700690827,240,-0.523598775598
1503700690907,241,-0.523598775598
1503700690964,242,-0.523598775598
1503700691061,243,-0.523598775598
1503700691159,244,-0.523598775598
1503700691261,245,-0.523598775598
1503700691361,246,-0.523598775598
1503700691456,247,-0.523598775598
1503700691536,248,0.0
1503700691634,249,0.0
1503700691733,250,0.0
1503700691816,251,0.0
1503700691907,252,0.0
1503700691988,253,0.0
1503700692046,254,0.0
1503700692127,255,0.0
1503700692203,256,0.0
1503700692275,257,0.0
1503700692347,258,0.0
1503700692419,259,0.0
1503700692491,260,0.0
1503700692567,261,0.0
1503700692640,262,0.0
1503700692713,263,0.0
1503700692788,264,0.0
1503700692849,265,0.0
1503700692881,266,0.0
1503700692920,267,0.0
1503700692959,268,0.0
1503700693002,269,0.0
1503700693042,270,0.0
1503700693090,271,0.0
1503700693140,272,0.0
1503700693190,273,0.0
1503700693240,274,0.0
1503700693290,275,0.0
1503700693340,276,0.0
1503700693390,277,0.0
1503700693440,278,0.0
1503700693490,279,0.0
1503700693540,280,0.0
1503700693590,281,0.0
1503700693640,282,-0.523598775598
1503700693690,283,-0.523598775598
1503700693740,284,-0.523598775598
1503700693820,285,-0.523598775598
1503700693892,286,-0.523598775598
1503700693976,287,-0.523598775598
1503700694043,288,-0.523598775598
1503700694125,289,-0.523598775598
1503700694181,290,-0.523598775598
1503700694263,291,-0.523598775598
1503700694346,292,-0.523598775598
1503700694429,293,-0.523598775598
1503700694509,294,0.0
1503700694600,295,0.0
1503700694669,296,0.0
1503700694756,297,0.0
1503700694841,298,0.0
1503700694929,299,0.0
1503700695023,300,0.0
1503700695127,301,0.0
1503700695187,302,0.0
1503700695280,303,0.0
1503700695360,304,0.0
1503700695448,305,0.0
1503700695530,306,0.0
1503700695614,307,0.0
1503700695697,308,0.0
1503700695779,309,0.0
1503700695863,310,0.0
1503700695950,311,0.0
1503700696039,312,0.0
1503700696120,313,-0.523598775598
1503700696181,314,-0.523598775598
1503700696258,315,-0.523598775598
1503700696346,316,-0.523598775598
1503700696430,317,-0.523598775598
1503700696522,318,-0.523598775598
1503700696609,319,-0.523598775598
1503700696697,320,-0.523598775598
1503700696788,321,-0.523598775598
1503700696891,322,0.0
1503700696998,323,0.0
1503700697085,324,0.0
1503700697136,325,0.0
1503700697170,326,0.0
1503700697216,327,0.0
1503700697271,328,0.0
1503700697325,329,0.0
1503700697372,330,0.0
1503700697415,331,0.0
1503700697455,332,0.0
1503700697495,333,0.0
1503700697537,334,0.0
1503700697583,335,0.0
1503700697623,336,0.0
1503700697663,337,0.0
1503700697696,338,0.0
1503700697740,339,0.0
1503700697790,340,0.0
1503700697840,341,0.0
1503700697890,342,0.0
1503700697940,343,0.0
1503700697990,344,0.0
1503700698040,345,0.0
1503700698090,346,0.0
1503700698140,347,0.0
1503700698190,348,0.0
1503700698240,349,0.0
1503700698290,350,0.0
1503700698340,351,0.0
