ts_micro,frame,btn,speed
1500304736873101,1,107,336.0
1500304737017595,2,107,336.0
1500304737172613,3,107,336.0
1500304737288698,4,107,336.0
1500304737417627,5,107,336.0
1500304737551164,6,107,336.0
1500304737684386,7,107,336.0
1500304737812231,8,107,336.0
1500304737949758,9,107,336.0
1500304738062061,10,107,336.0
1500304738200408,11,107,336.0
1500304738340814,12,107,336.0
1500304738475815,13,107,336.0
1500304738547608,14,107,336.0
1500304738680107,15,107,336.0
1500304738813499,16,106,336.0
1500304738900904,17,106,336.0
1500304739044489,18,107,336.0
1500304739136288,19,107,336.0
1500304739276473,20,107,336.0
1500304739415124,21,107,336.0
1500304739558235,22,107,336.0
1500304739701884,23,107,336.0
1500304739842421,24,107,336.0
1500304739977012,25,107,336.0
1500304740050909,26,107,336.0
1500304740193193,27,107,336.0
1500304740337629,28,106,336.0
1500304740427041,29,106,336.0
1500304740562844,30,106,336.0
1500304740699499,31,106,336.0
1500304740836138,32,106,336.0
1500304740968473,33,107,336.0
1500304741056090,34,107,336.0
1500304741193636,35,107,336.0
1500304741340150,36,107,336.0
1500304741475483,37,107,336.0
1500304741595630,38,107,336.0
1500304741735373,39,108,336.0
1500304741828133,40,108,336.0
1500304741965799,41,108,336.0
1500304742059714,42,108,336.0
1500304742161698,43,108,336.0
1500304742293288,44,108,336.0
1500304742412281,45,108,336.0
1500304742561463,46,108,336.0
1500304742647715,47,108,336.0
1500304742737734,48,108,336.0
1500304742875036,49,108,336.0
1500304742996954,50,108,336.0
1500304743085580,51,108,336.0
1500304743193565,52,108,336.0
1500304743329848,53,108,336.0
1500304743415790,54,108,336.0
1500304743501234,55,108,336.0
1500304743639613,56,108,336.0
1500304743725608,57,108,336.0
1500304743814132,58,108,336.0
1500304743920005,59,108,336.0
1500304744057113,60,108,336.0
1500304744138990,61,108,336.0
1500304744219548,62,108,336.0
1500304744351172,63,108,336.0
1500304744436717,64,108,336.0
1500304744570487,65,108,336.0
1500304744710120,66,108,336.0
1500304744802402,67,108,336.0
1500304744944443,68,108,336.0
1500304745049639,69,108,336.0
1500304745186535,70,108,336.0
