ts_micro,frame,btn,speed
1500265679045771,1,,336.0
1500265679162836,2,,336.0
1500265679320547,3,,336.0
1500265679428599,4,,336.0
1500265679577566,5,,336.0
1500265679725204,6,,336.0
1500265679869012,7,,336.0
1500265680006100,8,,336.0
1500265680149565,9,,336.0
1500265680299493,10,,336.0
1500265680451152,11,,336.0
1500265680596188,12,,336.0
1500265680743176,13,108,336.0
1500265680829978,14,108,336.0
1500265680982504,15,108,336.0
1500265681131860,16,108,336.0
1500265681280419,17,108,336.0
1500265681429741,18,108,336.0
1500265681574634,19,108,336.0
1500265681714525,20,108,336.0
1500265681807315,21,108,336.0
1500265681948003,22,108,336.0
1500265682039184,23,108,336.0
1500265682133631,24,108,336.0
1500265682240677,25,108,336.0
1500265682369660,26,108,336.0
1500265682464623,27,108,336.0
1500265682562174,28,108,336.0
1500265682706366,29,108,336.0
1500265682809385,30,108,336.0
1500265682951135,31,108,336.0
1500265683094391,32,108,336.0
1500265683186485,33,108,336.0
1500265683329909,34,108,336.0
1500265683421086,35,108,336.0
1500265683511910,36,108,336.0
1500265683644019,37,108,336.0
1500265683774576,38,108,336.0
1500265683864862,39,108,336.0
1500265683955100,40,108,336.0
1500265684067772,41,108,336.0
1500265684211955,42,108,336.0
1500265684304670,43,108,336.0
1500265684447362,44,108,336.0
1500265684540260,45,108,336.0
1500265684635973,46,108,336.0
