ts_micro,frame,btn,speed
1499694688953149,1,107,240
1499694688998590,2,107,240
1499694689087986,3,107,240
1499694689180772,4,107,450
1499694689219417,5,107,450
1499694689308564,6,107,450
1499694689393086,7,107,450
1499694689479611,8,107,450
1499694689573268,9,107,450
1499694689692696,10,107,450
1499694689790143,11,107,450
1499694689885916,12,107,450
1499694689982323,13,107,450
1499694690069340,14,107,450
1499694690166699,15,107,450
1499694690264557,16,107,450
1499694690361041,17,107,450
1499694690459427,18,107,450
1499694690554478,19,107,450
1499694690650066,20,107,450
1499694690746116,21,107,450
1499694690844816,22,107,450
1499694690940299,23,108,450
1499694691033067,24,108,450
1499694691134405,25,108,450
1499694691190852,26,108,450
1499694691291005,27,108,450
1499694691391249,28,108,450
1499694691489634,29,108,450
1499694691591586,30,108,450
1499694691689828,31,108,450
1499694691740650,32,108,450
1499694691840509,33,108,450
1499694691936551,34,108,450
1499694692032729,35,107,450
1499694692078353,36,107,450
1499694692173616,37,107,450
1499694692256787,38,107,450
1499694692352283,39,107,450
1499694692448000,40,107,450
1499694692542846,41,108,450
1499694692637650,42,108,450
1499694692739278,43,108,450
1499694692837680,44,107,450
1499694692928118,45,107,450
1499694693027995,46,107,450
1499694693129456,47,107,450
1499694693231194,48,107,450
1499694693332106,49,107,450
1499694693416483,50,108,450
1499694693486288,51,108,450
1499694693588567,52,108,450
1499694693688432,53,108,450
1499694693787414,54,108,450
1499694693886648,55,108,450
1499694693984437,56,108,450
1499694694049390,57,108,450
1499694694104560,58,108,450
1499694694154909,59,108,450
1499694694212009,60,108,450
1499694694265156,61,108,450
1499694694301462,62,108,450
1499694694351041,63,108,450
1499694694403331,64,108,450
1499694694454188,65,108,450
1499694694504473,66,108,450
1499694694550903,67,108,450
1499694694601665,68,108,450
1499694694651201,69,108,450
1499694694751154,70,108,450
1499694694803786,71,107,450
1499694694851551,72,107,450
1499694694946012,73,107,450
1499694695026462,74,107,450
1499694695129572,75,107,450
1499694695230779,76,107,450
1499694695334475,77,108,450
1499694695384840,78,108,450
1499694695484126,79,108,450
1499694695587308,80,108,450
1499694695691632,81,108,450
1499694695793872,82,108,450
1499694695881139,83,108,450
1499694695984752,84,108,450
1499694696090625,85,108,450
1499694696179904,86,108,450
1499694696285151,87,108,450
1499694696384980,88,108,450
1499694696442830,89,108,450
1499694696499280,90,108,450
1499694696553810,91,108,450
1499694696605226,92,108,450
1499694696654692,93,108,450
1499694696700744,94,108,450
1499694696796339,95,108,450
1499694696893142,96,107,450
1499694696939559,97,107,450
1499694697023268,98,107,450
1499694697119979,99,108,450
1499694697168731,100,108,450
1499694697270337,101,108,450
1499694697368829,102,108,450
1499694697469056,103,108,450
1499694697568759,104,108,450
1499694697666416,105,108,450
1499694697717166,106,108,450
1499694697767445,107,108,450
1499694697817157,108,108,450
1499694697868736,109,108,450
1499694697902906,110,108,450
1499694697954005,111,108,450
1499694698000284,112,108,450
1499694698050137,113,108,450
1499694698101449,114,107,450
1499694698147820,115,107,450
1499694698242841,116,107,450
1499694698337536,117,107,450
1499694698435885,118,107,450
1499694698534135,119,107,450
1499694698636687,120,107,450
1499694698741221,121,107,450
1499694698828399,122,107,450
1499694698931776,123,107,450
1499694699035511,124,108,450
1499694699086320,125,108,450
1499694699186760,126,108,450
1499694699288402,127,108,450
1499694699388171,128,108,450
1499694699489247,129,108,450
1499694699589937,130,107,450
1499694699712603,131,107,450
1499694699812622,132,107,450
1499694699911842,133,107,450
1499694699993751,134,107,450
1499694700075878,135,106,450
1499694700174830,136,106,450
1499694700284159,137,106,450
