ts_micro,frame,btn,speed
1502931764706995,1,107,432.0
1502931764830803,2,107,432.0
1502931764970180,3,107,432.0
1502931765053031,4,107,432.0
1502931765184639,5,107,432.0
1502931765322982,6,107,432.0
1502931765458728,7,107,432.0
1502931765588853,8,107,432.0
1502931765722418,9,107,432.0
1502931765854249,10,106,432.0
1502931765939232,11,106,432.0
1502931766076125,12,106,432.0
1502931766162439,13,106,432.0
1502931766280907,14,106,432.0
1502931766430613,15,107,432.0
1502931766520497,16,107,432.0
1502931766658340,17,106,432.0
1502931766746755,18,106,432.0
1502931766857244,19,106,432.0
1502931766992236,20,106,432.0
1502931767083095,21,106,432.0
1502931767173040,22,107,432.0
1502931767272136,23,107,432.0
1502931767404772,24,107,432.0
1502931767588264,25,106,432.0
1502931767682176,26,106,432.0
1502931767821005,27,106,432.0
1502931767908158,28,106,432.0
1502931768001093,29,106,432.0
1502931768095219,30,106,432.0
1502931768217627,31,106,432.0
1502931768333439,32,106,432.0
1502931768456411,33,106,432.0
1502931768592994,34,106,432.0
1502931768719965,35,106,432.0
1502931768858915,36,106,432.0
1502931768997648,37,106,432.0
1502931769076168,38,107,432.0
1502931769169972,39,107,432.0
1502931769307594,40,107,432.0
1502931769444881,41,107,432.0
1502931769587933,42,107,432.0
1502931769735083,43,106,432.0
1502931769836693,44,106,432.0
1502931769932176,45,106,432.0
1502931770039182,46,106,432.0
1502931770165189,47,106,432.0
1502931770300364,48,106,432.0
1502931770440436,49,106,432.0
1502931770559743,50,106,432.0
1502931770705725,51,106,432.0
1502931770851390,52,106,432.0
1502931770949859,53,106,432.0
1502931771042540,54,106,432.0
1502931771134419,55,106,432.0
1502931771240740,56,106,432.0
1502931771383586,57,106,432.0
1502931771522101,58,106,432.0
1502931771658578,59,106,432.0
1502931771798753,60,107,432.0
1502931771916035,61,107,432.0
1502931772041759,62,106,432.0
1502931772138404,63,106,432.0
1502931772260123,64,106,432.0
1502931772403725,65,106,432.0
1502931772546539,66,106,432.0
1502931772640097,67,106,432.0
1502931772783589,68,106,432.0
1502931772874942,69,107,432.0
1502931772992206,70,107,432.0
1502931773138966,71,107,432.0
1502931773283669,72,107,432.0
1502931773430081,73,107,432.0
1502931773560785,74,106,432.0
1502931773652368,75,106,432.0
1502931773772464,76,106,432.0
1502931773911103,77,106,432.0
1502931774009460,78,106,432.0
1502931774161961,79,107,432.0
1502931774259128,80,107,432.0
1502931774402767,81,107,432.0
1502931774546096,82,108,432.0
1502931774638524,83,108,432.0
1502931774782395,84,107,432.0
1502931774874799,85,106,432.0
1502931774971581,86,106,432.0
1502931775121321,87,106,432.0
1502931775261622,88,106,432.0
1502931775358340,89,106,432.0
1502931775461474,90,106,432.0
1502931775597987,91,106,432.0
1502931775687807,92,106,432.0
1502931775778383,93,106,432.0
1502931775868657,94,106,432.0
1502931776009366,95,107,432.0
1502931776099282,96,107,432.0
1502931776241074,97,106,432.0
1502931776330014,98,106,432.0
1502931776472121,99,106,432.0
1502931776563174,100,106,432.0
1502931776702731,101,106,432.0
1502931776844181,102,106,432.0
1502931776930660,103,106,432.0
1502931777070819,104,106,432.0
1502931777162914,105,106,432.0
1502931777259706,106,106,432.0
1502931777396051,107,106,432.0
1502931777528378,108,106,432.0
1502931777627789,109,106,432.0
1502931777734085,110,106,432.0
1502931777882802,111,107,432.0
1502931777979186,112,107,432.0
1502931778126281,113,107,432.0
1502931778261820,114,106,432.0
1502931778359973,115,106,432.0
1502931778481470,116,106,432.0
1502931778611101,117,106,432.0
1502931778738980,118,106,432.0
1502931778882199,119,106,432.0
1502931778970859,120,106,432.0
1502931779059240,121,106,432.0
1502931779179205,122,106,432.0
1502931779311966,123,106,432.0
1502931779397062,124,106,432.0
1502931779536694,125,106,432.0
1502931779676380,126,107,432.0
1502931779765079,127,107,432.0
1502931779904980,128,107,432.0
1502931780040434,129,106,432.0
1502931780128867,130,106,432.0
1502931780262558,131,106,432.0
1502931780347863,132,106,432.0
1502931780489537,133,106,432.0
1502931780562907,134,106,432.0
1502931780697465,135,107,432.0
1502931780785054,136,107,432.0
1502931780929318,137,106,432.0
1502931781018721,138,106,432.0
1502931781114563,139,106,432.0
1502931781250341,140,106,432.0
1502931781336763,141,107,432.0
1502931781424966,142,107,432.0
1502931781564069,143,107,432.0
1502931781693268,144,107,432.0
1502931781834219,145,106,432.0
1502931781919395,146,106,432.0
1502931782054119,147,106,432.0
1502931782192069,148,106,432.0
1502931782280869,149,106,432.0
1502931782380426,150,106,432.0
1502931782552297,151,106,432.0
1502931782641224,152,107,432.0
1502931782770664,153,107,432.0
1502931782909435,154,106,432.0
1502931783000527,155,106,432.0
1502931783143778,156,106,432.0
1502931783236798,157,106,432.0
1502931783348690,158,106,432.0
1502931783493054,159,106,432.0
