ts_micro,frame,btn,speed
1503318471655344,1,108,240
1503318471742703,2,108,240
1503318471840458,3,108,240
1503318471914580,4,108,240
1503318471989162,5,108,240
1503318472070826,6,108,240
1503318472144962,7,108,240
1503318472222672,8,108,240
1503318472305543,9,108,240
1503318472381721,10,108,240
1503318472466793,11,108,240
1503318472548546,12,108,240
1503318472631166,13,108,240
1503318472711311,14,108,240
1503318472800881,15,108,240
1503318472883120,16,108,240
1503318472975495,17,108,240
1503318473064935,18,108,240
1503318473154954,19,108,240
1503318473242026,20,108,240
1503318473336454,21,108,240
1503318473428737,22,108,240
1503318473524845,23,108,240
1503318473618517,24,108,240
1503318473713315,25,108,240
1503318473790587,26,107,240
1503318473839549,27,107,240
1503318473987805,28,107,240
1503318474133958,29,107,240
1503318474279316,30,107,240
1503318474420617,31,107,240
1503318474548734,32,107,240
1503318474672487,33,107,240
1503318474807540,34,107,240
1503318474938157,35,107,240
1503318475069732,36,107,240
1503318475194036,37,107,240
1503318475300036,38,107,240
1503318475421161,39,107,240
1503318475542448,40,107,240
1503318475667006,41,107,240
1503318475787923,42,107,240
1503318475923720,43,107,240
1503318476044685,44,107,240
1503318476168315,45,107,240
1503318476286264,46,108,240
1503318476357785,47,108,240
1503318476486307,48,108,240
1503318476609803,49,107,240
1503318476663508,50,107,240
1503318476786409,51,107,240
1503318476918960,52,107,240
1503318477035678,53,107,240
1503318477171753,54,107,240
1503318477266174,55,108,240
1503318477324341,56,108,240
1503318477472330,57,108,240
1503318477610972,58,107,240
1503318477690149,59,107,240
1503318477819877,60,107,240
1503318477944036,61,107,240
1503318478051035,62,108,240
1503318478149020,63,107,240
1503318478256442,64,107,240
1503318478398540,65,107,240
1503318478539046,66,108,240
1503318478617526,67,108,240
1503318478748262,68,107,240
1503318478832308,69,107,240
1503318478981149,70,107,240
1503318479117101,71,107,240
1503318479244341,72,107,240
1503318479371982,73,106,240
1503318479426954,74,106,240
1503318479580488,75,107,240
1503318479679670,76,107,240
1503318479816668,77,108,240
1503318479913907,78,108,240
1503318480049206,79,108,240
1503318480174643,80,107,240
1503318480272274,81,107,240
1503318480417760,82,107,240
1503318480555089,83,107,240
1503318480680343,84,107,240
1503318480784652,85,107,240
1503318480891364,86,107,240
1503318481032532,87,107,240
1503318481186378,88,108,240
1503318481266306,89,107,240
1503318481363263,90,107,240
1503318481491970,91,107,240
1503318481620366,92,108,240
1503318481730360,93,108,240
1503318481862589,94,107,240
1503318481940678,95,107,240
1503318482091908,96,107,240
1503318482238832,97,108,240
1503318482293643,98,108,240
1503318482420721,99,107,240
1503318482511970,100,107,240
1503318482640815,101,107,240
1503318482781454,102,108,240
1503318482869833,103,108,240
1503318482989976,104,107,240
1503318483130952,105,107,240
1503318483268908,106,107,240
1503318483421999,107,107,240
1503318483550602,108,107,240
1503318483683202,109,107,240
1503318483788291,110,108,240
1503318483914986,111,108,240
1503318484043786,112,107,240
1503318484129404,113,107,240
1503318484222473,114,107,240
1503318484316359,115,107,240
1503318484403475,116,107,240
1503318484491502,117,107,240
1503318484593119,118,107,240
1503318484688876,119,107,240
1503318484792875,120,107,240
1503318484890147,121,107,240
1503318484971240,122,107,240
1503318485057906,123,108,240
1503318485135397,124,108,240
1503318485261087,125,108,240
1503318485366863,126,108,240
1503318485488501,127,107,240
1503318485561416,128,107,240
1503318485681268,129,107,240
1503318485805637,130,107,240
1503318485942360,131,107,240
1503318486079421,132,107,240
1503318486227180,133,107,240
1503318486334609,134,108,240
1503318486445233,135,108,240
1503318486585973,136,107,240
1503318486673927,137,107,240
1503318486813055,138,107,240
1503318486951056,139,107,240
1503318487082394,140,107,240
1503318487218773,141,108,240
1503318487317558,142,107,240
1503318487409237,143,107,240
1503318487542945,144,107,240
1503318487678613,145,107,240
1503318487789599,146,107,240
1503318487920874,147,107,240
1503318488055611,148,107,240
1503318488197214,149,107,240
1503318488343381,150,108,240
1503318488432405,151,108,240
1503318488530562,152,108,240
1503318488576023,153,108,240
1503318488669322,154,107,240
1503318488734827,155,107,240
1503318488868916,156,107,240
1503318488992185,157,107,240
1503318489097844,158,107,240
1503318489216625,159,107,240
1503318489352946,160,107,240
1503318489488142,161,107,240
1503318489636593,162,107,240
1503318489764077,163,108,240
1503318489849490,164,108,240
1503318489974787,165,107,240
1503318490052937,166,107,240
1503318490178607,167,107,240
1503318490305311,168,107,240
1503318490430468,169,107,240
1503318490535122,170,107,240
1503318490671236,171,108,240
1503318490799551,172,108,240
1503318490936700,173,107,240
1503318491042839,174,107,240
1503318491176455,175,107,240
1503318491312410,176,107,240
1503318491446229,177,108,240
1503318491543893,178,108,240
1503318491691011,179,107,240
1503318491791241,180,107,240
1503318491938111,181,107,240
1503318492051961,182,107,240
1503318492141794,183,107,240
1503318492236301,184,107,240
1503318492342219,185,107,240
1503318492438951,186,107,240
1503318492572900,187,107,240
1503318492708870,188,107,240
1503318492826183,189,107,240
1503318492949187,190,108,240
1503318493021255,191,108,240
1503318493140212,192,107,240
1503318493239493,193,107,240
1503318493345190,194,107,240
1503318493472542,195,107,240
1503318493598334,196,108,240
1503318493712026,197,108,240
1503318493848755,198,108,240
1503318493986603,199,107,240
1503318494064808,200,107,240
