ts_micro,frame,btn,speed
1503318227542188,1,,240
1503318227681700,2,,240
1503318227763601,3,,240
1503318227795225,4,,240
1503318227874843,5,,240
1503318227957335,6,,240
1503318228034930,7,,240
1503318228117505,8,108,240
1503318228191589,9,108,240
1503318228272601,10,108,240
1503318228356253,11,107,240
1503318228418169,12,107,240
1503318228500191,13,107,240
1503318228578030,14,108,240
1503318228617128,15,108,240
1503318228703565,16,108,240
1503318228791524,17,107,240
1503318228872586,18,107,240
1503318228970298,19,107,240
1503318229055469,20,108,240
1503318229090609,21,108,240
1503318229184742,22,108,240
1503318229281382,23,107,240
1503318229330815,24,107,240
1503318229429205,25,107,240
1503318229510446,26,108,240
1503318229568528,27,108,240
1503318229659764,28,108,240
1503318229755173,29,107,240
1503318229806729,30,107,240
1503318229907372,31,107,240
1503318230005387,32,107,240
1503318230098910,33,107,240
1503318230195194,34,107,240
1503318230296245,35,108,240
1503318230359890,36,108,240
1503318230459565,37,108,240
1503318230539349,38,108,240
1503318230638095,39,107,240
1503318230683456,40,107,240
1503318230783197,41,107,240
1503318230878298,42,107,240
1503318230976937,43,107,240
1503318231080068,44,107,240
1503318231181127,45,107,240
1503318231280572,46,107,240
1503318231386510,47,107,240
1503318231482508,48,107,240
1503318231605631,49,107,240
1503318231768579,50,107,240
1503318231863547,51,107,240
1503318231953424,52,107,240
1503318232042782,53,107,240
1503318232142195,54,107,240
1503318232239291,55,107,240
1503318232335617,56,107,240
1503318232429572,57,107,240
1503318232523022,58,107,240
1503318232618758,59,107,240
1503318232707424,60,107,240
1503318232795796,61,107,240
1503318232877652,62,108,240
1503318232919356,63,108,240
1503318233005842,64,107,240
1503318233090932,65,107,240
1503318233183607,66,107,240
1503318233275646,67,107,240
1503318233367898,68,107,240
1503318233450664,69,108,240
1503318233539260,70,108,240
1503318233637473,71,107,240
1503318233718478,72,107,240
1503318233812625,73,107,240
1503318233889964,74,107,240
1503318233978320,75,107,240
1503318234070388,76,107,240
1503318234163556,77,107,240
1503318234257800,78,107,240
1503318234365437,79,107,240
1503318234454703,80,107,240
1503318234544798,81,107,240
1503318234638295,82,107,240
1503318234732234,83,107,240
1503318234824025,84,108,240
1503318234899342,85,108,240
1503318234976521,86,108,240
1503318235069602,87,107,240
1503318235110733,88,107,240
1503318235200802,89,107,240
1503318235289047,90,108,240
1503318235331529,91,108,240
1503318235428974,92,107,240
1503318235501820,93,107,240
1503318235589767,94,107,240
1503318235694002,95,107,240
1503318235786118,96,107,240
1503318235877333,97,108,240
1503318235947811,98,108,240
1503318236046935,99,107,240
1503318236099705,100,107,240
1503318236190169,101,107,240
1503318236281906,102,107,240
1503318236372078,103,107,240
1503318236458075,104,107,240
1503318236587498,105,107,240
1503318236687213,106,107,240
1503318236780460,107,107,240
1503318236874277,108,107,240
1503318236967801,109,107,240
1503318237045267,110,107,240
1503318237135719,111,108,240
1503318237209706,112,108,240
1503318237295482,113,108,240
1503318237386507,114,107,240
1503318237431400,115,107,240
1503318237520372,116,107,240
1503318237605249,117,107,240
1503318237690521,118,107,240
1503318237784600,119,107,240
1503318237880472,120,107,240
1503318237978269,121,108,240
1503318238008105,122,108,240
1503318238101900,123,107,240
1503318238177203,124,107,240
1503318238271399,125,107,240
1503318238359443,126,108,240
1503318238413914,127,108,240
1503318238498491,128,108,240
1503318238593989,129,108,240
1503318238638642,130,108,240
1503318238738311,131,107,240
1503318238779957,132,107,240
1503318238872994,133,107,240
1503318238953613,134,107,240
1503318239055954,135,107,240
1503318239148703,136,107,240
1503318239250473,137,107,240
1503318239341021,138,107,240
1503318239442810,139,108,240
1503318239487989,140,108,240
1503318239581746,141,107,240
1503318239645294,142,107,240
1503318239743415,143,107,240
1503318239836188,144,107,240
1503318239928842,145,107,240
1503318240012247,146,107,240
1503318240111663,147,106,240
1503318240158454,148,106,240
1503318240258235,149,107,240
1503318240308905,150,107,240
1503318240398561,151,107,240
1503318240488447,152,107,240
1503318240582763,153,107,240
1503318240674279,154,107,240
1503318240775408,155,107,240
1503318240875825,156,108,240
1503318240925350,157,108,240
1503318241008350,158,107,240
1503318241051567,159,107,240
1503318241139550,160,107,240
1503318241232948,161,107,240
1503318241328011,162,107,240
1503318241421949,163,108,240
1503318241476901,164,108,240
1503318241571663,165,107,240
1503318241633588,166,107,240
1503318241762033,167,107,240
1503318241856940,168,107,240
1503318241945108,169,108,240
1503318242013004,170,108,240
1503318242112124,171,107,240
1503318242197842,172,107,240
1503318242299891,173,107,240
1503318242388850,174,107,240
1503318242483650,175,108,240
1503318242560278,176,108,240
1503318242655618,177,107,240
1503318242730444,178,107,240
1503318242828789,179,107,240
1503318242920783,180,107,240
1503318243011895,181,107,240
1503318243089958,182,108,240
1503318243136005,183,107,240
1503318243228235,184,107,240
1503318243323772,185,107,240
1503318243416123,186,107,240
1503318243504451,187,107,240
1503318243592011,188,107,240
1503318243683985,189,107,240
1503318243784260,190,108,240
1503318243839329,191,108,240
1503318243939932,192,107,240
1503318243982580,193,107,240
1503318244064615,194,107,240
1503318244150486,195,107,240
1503318244241399,196,108,240
1503318244286736,197,108,240
1503318244384849,198,108,240
1503318244484299,199,107,240
1503318244544528,200,107,240
