1499522291878221, 1, 0.0
1499522291961005, 2, 0.0
1499522292021016, 3, 0.0
1499522292057455, 4, 0.0
1499522292116562, 5, 0.0
1499522292175579, 6, 0.0
1499522292234553, 7, 0.0
1499522292297762, 8, 0.0
1499522292343074, 9, 0.0
1499522292407327, 10, 0.0
1499522292467548, 11, 0.0
1499522292527717, 12, 0.0
1499522292588027, 13, 0.0
1499522292650302, 14, 0.0
1499522292713981, 15, 0.0
1499522292774435, 16, 0.0
1499522292834964, 17, 0.0
1499522292908841, 18, 0.0
1499522292980010, 19, 0.0
1499522293050980, 20, 0.0
1499522293126546, 21, 0.523598775598
1499522293191804, 22, 0.523598775598
1499522293267310, 23, 0.523598775598
1499522293338355, 24, 0.0
1499522293403001, 25, 0.0
1499522293472618, 26, 0.0
1499522293544879, 27, 0.0
1499522293622766, 28, 0.0
1499522293696249, 29, 0.0
1499522293772539, 30, 0.0
1499522293844176, 31, 0.0
1499522293922297, 32, 0.0
1499522293994927, 33, 0.0
1499522294072439, 34, 0.0
1499522294144833, 35, 0.0
1499522294220724, 36, 0.0
1499522294293327, 37, 0.0
1499522294363480, 38, 0.0
1499522294435151, 39, 0.0
1499522294510505, 40, 0.0
1499522294581770, 41, 0.0
1499522294658397, 42, -0.523598775598
1499522294685693, 43, -0.523598775598
1499522294759551, 44, -0.523598775598
1499522294821150, 45, -0.523598775598
1499522294892703, 46, -0.523598775598
1499522294969002, 47, 0.0
1499522294992703, 48, 0.0
1499522295064060, 49, 0.0
1499522295122074, 50, 0.0
1499522295182989, 51, 0.523598775598
1499522295223918, 52, 0.523598775598
1499522295284833, 53, 0.523598775598
1499522295349958, 54, 0.523598775598
1499522295413752, 55, 0.523598775598
1499522295474886, 56, 0.0
1499522295487892, 57, 0.0
1499522295553736, 58, 0.0
1499522295619798, 59, 0.0
1499522295681157, 60, -0.523598775598
1499522295717630, 61, -0.523598775598
1499522295775490, 62, -0.523598775598
1499522295836199, 63, -0.523598775598
1499522295900747, 64, -0.523598775598
1499522295965889, 65, -0.523598775598
1499522296027013, 66, 0.0
1499522296041206, 67, 0.0
1499522296105574, 68, 0.0
1499522296168576, 69, 0.0
1499522296229484, 70, 0.0
1499522296290330, 71, 0.0
1499522296354129, 72, 0.0
1499522296418325, 73, 0.0
1499522296475062, 74, 0.0
1499522296535897, 75, 0.0
1499522296600370, 76, 0.0
1499522296665229, 77, 0.0
1499522296725658, 78, 0.0
1499522296786105, 79, 0.0
1499522296849654, 80, 0.0
1499522296914321, 81, 0.0
1499522296974857, 82, 0.0
1499522297035960, 83, 0.523598775598
1499522297049608, 84, 0.523598775598
1499522297115670, 85, 0.523598775598
1499522297173793, 86, 0.0
1499522297187620, 87, 0.0
1499522297253345, 88, 0.0
1499522297318514, 89, 0.0
1499522297378826, 90, 0.0
1499522297439800, 91, 0.0
1499522297504456, 92, 0.0
1499522297568336, 93, 0.523598775598
1499522297582490, 94, 0.523598775598
1499522297648108, 95, 0.523598775598
1499522297712370, 96, 0.523598775598
1499522297773076, 97, 0.523598775598
1499522297830895, 98, 0.523598775598
1499522297905750, 99, 0.0
1499522297957748, 100, 0.0
1499522298029475, 101, 0.0
1499522298102953, 102, 0.0
1499522298179718, 103, 0.0
1499522298254677, 104, 0.0
1499522298332350, 105, 0.523598775598
1499522298402272, 106, 0.523598775598
1499522298481380, 107, 0.523598775598
1499522298561297, 108, 0.523598775598
1499522298634249, 109, 0.523598775598
1499522298680495, 110, 0.523598775598
1499522298755768, 111, 0.523598775598
1499522298830017, 112, 0.523598775598
1499522298903116, 113, 0.0
1499522298929317, 114, 0.0
1499522298990984, 115, 0.0
1499522299056942, 116, 0.0
1499522299131664, 117, 0.0
1499522299209487, 118, 0.0
1499522299282637, 119, 0.0
1499522299359330, 120, 0.523598775598
1499522299387159, 121, 0.523598775598
1499522299457186, 122, 0.523598775598
1499522299521354, 123, 0.523598775598
1499522299557645, 124, 0.523598775598
1499522299620688, 125, 0.523598775598
1499522299683189, 126, 0.523598775598
1499522299746319, 127, 0.523598775598
1499522299811699, 128, 0.523598775598
1499522299873956, 129, 0.523598775598
1499522299935700, 130, 0.523598775598
1499522300002195, 131, 0.523598775598
1499522300066913, 132, 0.523598775598
1499522300128506, 133, 0.523598775598
1499522300186892, 134, 0.523598775598
1499522300252580, 135, 0.0
1499522300283737, 136, 0.0
1499522300349612, 137, 0.0
1499522300415074, 138, 0.0
1499522300476534, 139, 0.0
1499522300538234, 140, 0.0
1499522300603071, 141, 0.0
1499522300669145, 142, 0.0
1499522300730742, 143, 0.0
1499522300796631, 144, 0.0
1499522300862496, 145, 0.0
1499522300921392, 146, 0.0
1499522300983010, 147, 0.0
1499522301048585, 148, 0.0
1499522301114664, 149, 0.0
1499522301176416, 150, 0.0
1499522301238137, 151, -0.523598775598
1499522301252298, 152, -0.523598775598
1499522301317388, 153, -0.523598775598
1499522301379192, 154, -0.523598775598
1499522301431594, 155, -0.523598775598
1499522301497554, 156, -0.523598775598
1499522301563266, 157, -0.523598775598
1499522301622074, 158, -0.523598775598
1499522301664117, 159, -0.523598775598
1499522301725962, 160, -0.523598775598
1499522301787347, 161, -0.523598775598
1499522301853485, 162, -0.523598775598
1499522301919316, 163, -0.523598775598
1499522301979516, 164, -0.523598775598
1499522302041039, 165, -0.523598775598
1499522302105668, 166, 0.0
1499522302152991, 167, 0.0
1499522302217834, 168, 0.0
1499522302279673, 169, 0.0
1499522302338102, 170, -0.523598775598
1499522302401354, 171, -0.523598775598
1499522302466923, 172, -0.523598775598
1499522302528733, 173, -0.523598775598
1499522302590015, 174, -0.523598775598
1499522302609429, 175, -0.523598775598
1499522302670913, 176, -0.523598775598
1499522302732718, 177, 0.0
1499522302776406, 178, 0.0
1499522302837789, 179, 0.0
1499522302913839, 180, 0.0
1499522302986284, 181, 0.0
1499522303056226, 182, -0.523598775598
1499522303083828, 183, -0.523598775598
