ts_micro,frame,btn,speed
1503700782256,1,107,240
1503700782358,2,107,240
1503700782394,3,107,240
1503700782429,4,107,240
1503700782463,5,107,240
1503700782506,6,107,240
1503700782556,7,107,240
1503700782606,8,107,240
1503700782656,9,107,240
1503700782706,10,107,240
1503700782756,11,107,240
1503700782806,12,107,240
1503700782856,13,107,240
1503700782906,14,107,240
1503700782956,15,107,240
1503700783006,16,107,240
1503700783056,17,107,240
1503700783106,18,107,240
1503700783156,19,107,240
1503700783206,20,107,240
1503700783256,21,107,240
1503700783306,22,107,240
1503700783356,23,107,240
1503700783406,24,107,240
1503700783456,25,107,240
1503700783506,26,107,240
1503700783556,27,107,240
1503700783606,28,107,240
1503700783656,29,107,240
1503700783706,30,107,240
1503700783756,31,107,240
1503700783806,32,107,240
1503700783856,33,107,240
1503700783906,34,107,240
1503700783956,35,107,240
1503700784006,36,107,240
1503700784056,37,107,240
1503700784106,38,107,240
1503700784156,39,107,240
1503700784206,40,107,240
1503700784256,41,107,240
1503700784306,42,107,240
1503700784356,43,107,240
1503700784406,44,107,240
1503700784456,45,107,240
1503700784506,46,107,240
1503700784556,47,107,240
1503700784606,48,107,240
1503700784656,49,106,240
1503700784706,50,106,240
1503700784756,51,106,240
1503700784806,52,106,240
1503700784856,53,106,240
1503700784906,54,107,240
1503700784956,55,107,240
1503700785006,56,107,240
1503700785056,57,107,240
1503700785106,58,107,240
1503700785156,59,107,240
1503700785206,60,107,240
1503700785256,61,107,240
1503700785306,62,107,240
1503700785356,63,107,240
1503700785406,64,107,240
1503700785456,65,107,240
1503700785506,66,107,240
1503700785556,67,107,240
1503700785606,68,107,240
1503700785656,69,107,240
1503700785706,70,107,240
1503700785756,71,107,240
1503700785806,72,107,240
1503700785856,73,107,240
1503700785906,74,107,240
1503700785956,75,107,240
1503700786006,76,107,240
1503700786056,77,107,240
1503700786106,78,107,240
1503700786156,79,107,240
1503700786206,80,107,240
1503700786256,81,107,240
1503700786306,82,106,240
1503700786356,83,106,240
1503700786406,84,106,240
1503700786456,85,106,240
1503700786506,86,106,240
1503700786556,87,106,240
1503700786606,88,106,240
1503700786656,89,106,240
1503700786706,90,106,240
1503700786756,91,106,240
1503700786806,92,106,240
1503700786856,93,106,240
1503700786906,94,106,240
1503700786956,95,107,240
1503700787006,96,107,240
1503700787056,97,107,240
1503700787106,98,107,240
1503700787156,99,107,240
1503700787206,100,107,240
1503700787256,101,107,240
1503700787311,102,107,240
1503700787356,103,107,240
1503700787409,104,107,240
1503700787457,105,107,240
1503700787506,106,107,240
1503700787556,107,107,240
1503700787606,108,107,240
1503700787656,109,107,240
1503700787706,110,107,240
1503700787756,111,107,240
1503700787806,112,106,240
1503700787856,113,106,240
1503700787906,114,106,240
1503700787956,115,106,240
1503700788006,116,106,240
1503700788056,117,106,240
1503700788106,118,106,240
1503700788156,119,106,240
1503700788206,120,106,240
1503700788256,121,106,240
1503700788306,122,106,240
1503700788356,123,106,240
1503700788406,124,106,240
1503700788456,125,106,240
1503700788508,126,106,240
1503700788558,127,106,240
1503700788607,128,106,240
1503700788656,129,106,240
1503700788706,130,107,240
1503700788756,131,107,240
1503700788806,132,107,240
1503700788856,133,107,240
1503700788906,134,107,240
1503700788956,135,107,240
1503700789006,136,107,240
1503700789056,137,107,240
1503700789106,138,107,240
1503700789156,139,107,240
1503700789206,140,107,240
1503700789256,141,107,240
1503700789306,142,107,240
1503700789356,143,107,240
1503700789406,144,107,240
1503700789456,145,107,240
1503700789506,146,107,240
1503700789556,147,107,240
1503700789606,148,107,240
1503700789656,149,107,240
1503700789706,150,107,240
1503700789756,151,107,240
1503700789806,152,107,240
1503700789856,153,107,240
1503700789906,154,107,240
1503700789956,155,107,240
1503700790006,156,107,240
1503700790056,157,107,240
1503700790106,158,107,240
1503700790156,159,107,240
1503700790206,160,107,240
1503700790256,161,107,240
1503700790306,162,107,240
1503700790356,163,107,240
1503700790406,164,107,240
1503700790456,165,107,240
1503700790506,166,107,240
