1499347587985814, 1, 0.0
1499347588019450, 2, 0.0
1499347588052811, 3, 0.0
1499347588086734, 4, 0.0
1499347588119226, 5, 0.0
1499347588152551, 6, 0.0
1499347588186013, 7, 0.0
1499347588219280, 8, 0.0
1499347588252678, 9, 0.0
1499347588286052, 10, 0.0
1499347588319372, 11, 0.0
1499347588353243, 12, 0.0
1499347588386159, 13, -0.523598775598
1499347588419476, 14, 0.0
1499347588452847, 15, 0.0
1499347588486213, 16, 0.0
1499347588519605, 17, 0.0
1499347588552882, 18, 0.0
1499347588586298, 19, 0.0
1499347588619688, 20, 0.0
1499347588653006, 21, 0.0
1499347588686379, 22, 0.0
1499347588719796, 23, 0.0
1499347588753075, 24, 0.0
1499347588786468, 25, 0.0
1499347588819834, 26, 0.0
1499347588853154, 27, 0.0
1499347588886505, 28, 0.0
1499347588919916, 29, 0.0
1499347588953234, 30, 0.0
1499347588986631, 31, 0.0
1499347589020005, 32, 0.0
1499347589053323, 33, 0.0
1499347589086676, 34, 0.0
1499347589120109, 35, 0.0
1499347589153446, 36, 0.0
1499347589186806, 37, -0.523598775598
1499347589220174, 38, 0.0
1499347589253608, 39, 0.0
1499347589286856, 40, 0.0
1499347589320317, 41, 0.0
1499347589353637, 42, 0.0
1499347589387669, 43, 0.0
1499347589420314, 44, 0.0
1499347589453775, 45, 0.0
1499347589487018, 46, 0.0
1499347589520426, 47, 0.0
1499347589553818, 48, 0.0
1499347589587183, 49, 0.0
1499347589620446, 50, 0.0
1499347589653974, 51, 0.0
1499347589687230, 52, 0.0
1499347589720584, 53, 0.0
1499347589753983, 54, 0.0
1499347589787370, 55, 0.0
1499347589820617, 56, 0.0
1499347589854085, 57, -0.523598775598
1499347589887442, 58, 0.0
1499347589920742, 59, 0.0
1499347589954262, 60, 0.0
1499347589987585, 61, 0.0
1499347590020780, 62, 0.0
1499347590054381, 63, 0.0
1499347590087692, 64, 0.0
1499347590120928, 65, 0.0
1499347590154320, 66, 0.0
1499347590187664, 67, 0.0
1499347590220970, 68, 0.0
1499347590254374, 69, 0.0
1499347590287693, 70, 0.0
1499347590321086, 71, 0.0
1499347590354438, 72, 0.0
1499347590387931, 73, 0.0
1499347590421130, 74, 0.0
1499347590454527, 75, 0.0
1499347590487968, 76, 0.0
1499347590521241, 77, 0.0
1499347590554571, 78, 0.0
1499347590588068, 79, 0.0
1499347590621313, 80, -0.523598775598
1499347590654705, 81, 0.0
1499347590688065, 82, 0.0
1499347590721457, 83, 0.0
1499347590754759, 84, 0.0
1499347590788261, 85, 0.0
1499347590821535, 86, 0.0
1499347590854887, 87, 0.0
1499347590888287, 88, 0.0
1499347590921669, 89, 0.0
1499347590954924, 90, 0.0
1499347590988346, 91, 0.0
1499347591021705, 92, 0.0
1499347591055020, 93, 0.0
1499347591088377, 94, 0.0
1499347591121824, 95, 0.0
1499347591155077, 96, 0.0
1499347591188498, 97, 0.0
1499347591221855, 98, 0.0
1499347591255190, 99, 0.0
1499347591288615, 100, 0.0
1499347591321980, 101, 0.0
1499347591355242, 102, 0.0
1499347591389305, 103, 0.0
1499347591422009, 104, 0.523598775598
1499347591455402, 105, 0.0
1499347591488694, 106, 0.0
1499347591522107, 107, 0.0
1499347591555472, 108, 0.0
1499347591588788, 109, 0.0
1499347591622154, 110, 0.0
1499347591655620, 111, 0.0
1499347591688853, 112, 0.0
1499347591722287, 113, 0.0
1499347591755619, 114, 0.0
1499347591788963, 115, 0.0
1499347591822270, 116, 0.0
1499347591855769, 117, 0.0
1499347591888976, 118, 0.0
1499347591922418, 119, 0.0
1499347591955796, 120, 0.0
1499347591989113, 121, 0.0
1499347592022499, 122, 0.0
1499347592055941, 123, 0.0
1499347592089178, 124, 0.0
1499347592122713, 125, 0.0
1499347592155973, 126, 0.0
1499347592189372, 127, 0.0
1499347592222645, 128, 0.0
1499347592256138, 129, 0.0
1499347592289446, 130, 0.0
1499347592322756, 131, 0.0
1499347592356146, 132, 0.0
1499347592389546, 133, 0.0
1499347592422813, 134, 0.0
1499347592456370, 135, 0.0
1499347592489594, 136, 0.0
