ts_micro,frame,btn,speed
1502978238180158,1,107,432.0
1502978238253291,2,107,432.0
1502978238383012,3,107,432.0
1502978238468610,4,107,432.0
1502978238608646,5,107,432.0
1502978238732514,6,107,432.0
1502978238860764,7,107,432.0
1502978238983764,8,107,432.0
1502978239116565,9,107,432.0
1502978239205731,10,107,432.0
1502978239339739,11,106,432.0
1502978239431769,12,107,432.0
1502978239519227,13,107,432.0
1502978239638177,14,107,432.0
1502978239771621,15,107,432.0
1502978239903074,16,107,432.0
1502978240038299,17,108,432.0
1502978240174560,18,108,432.0
1502978240321451,19,108,432.0
1502978240412651,20,108,432.0
1502978240549794,21,107,432.0
1502978240638257,22,107,432.0
1502978240778548,23,107,432.0
1502978240954817,24,107,432.0
1502978241090982,25,108,432.0
1502978241165768,26,108,432.0
1502978241306087,27,107,432.0
1502978241399476,28,108,432.0
1502978241528556,29,108,432.0
1502978241673024,30,108,432.0
1502978241815074,31,108,432.0
1502978241955430,32,107,432.0
1502978242046312,33,107,432.0
1502978242186481,34,107,432.0
1502978242326577,35,107,432.0
1502978242415491,36,107,432.0
1502978242554073,37,107,432.0
1502978242671009,38,107,432.0
1502978242786240,39,107,432.0
1502978242925522,40,108,432.0
1502978243056748,41,108,432.0
1502978243194219,42,108,432.0
1502978243336396,43,107,432.0
1502978243430620,44,107,432.0
1502978243570304,45,106,432.0
1502978243658800,46,106,432.0
1502978243798679,47,107,432.0
1502978243911524,48,107,432.0
1502978244050413,49,107,432.0
1502978244169212,50,107,432.0
1502978244306585,51,107,432.0
1502978244442040,52,108,432.0
1502978244530849,53,108,432.0
1502978244675055,54,108,432.0
1502978244816286,55,108,432.0
1502978244949033,56,108,432.0
1502978245033638,57,107,432.0
1502978245122157,58,107,432.0
1502978245260741,59,108,432.0
1502978245374435,60,108,432.0
1502978245518693,61,107,432.0
1502978245600283,62,107,432.0
1502978245746448,63,107,432.0
1502978245923161,64,108,432.0
1502978246016918,65,108,432.0
1502978246154049,66,108,432.0
1502978246242390,67,108,432.0
1502978246378145,68,107,432.0
1502978246467324,69,107,432.0
1502978246604268,70,106,432.0
1502978246696478,71,106,432.0
1502978246836651,72,107,432.0
1502978246944113,73,108,432.0
1502978247031150,74,108,432.0
1502978247166888,75,108,432.0
1502978247304945,76,108,432.0
1502978247444176,77,108,432.0
1502978247585734,78,107,432.0
1502978247674671,79,107,432.0
1502978247817496,80,107,432.0
1502978247905404,81,107,432.0
1502978248043674,82,107,432.0
1502978248185183,83,108,432.0
1502978248277840,84,108,432.0
1502978248423003,85,108,432.0
1502978248544245,86,107,432.0
1502978248655395,87,107,432.0
1502978248796141,88,108,432.0
1502978248919712,89,108,432.0
1502978249062206,90,107,432.0
1502978249157376,91,107,432.0
1502978249300575,92,107,432.0
1502978249436595,93,107,432.0
1502978249575942,94,107,432.0
1502978249712417,95,107,432.0
1502978249844509,96,107,432.0
1502978249983436,97,108,432.0
1502978250093453,98,108,432.0
1502978250236673,99,108,432.0
1502978250374607,100,107,432.0
1502978250459380,101,107,432.0
1502978250594104,102,107,432.0
1502978250733745,103,107,432.0
1502978250916502,104,107,432.0
1502978251069389,105,107,432.0
1502978251205349,106,107,432.0
1502978251341173,107,108,432.0
1502978251436363,108,108,432.0
1502978251581197,109,108,432.0
1502978251649413,110,108,432.0
1502978251789226,111,108,432.0
1502978251927400,112,107,432.0
1502978252056374,113,107,432.0
1502978252190920,114,107,432.0
1502978252328767,115,107,432.0
1502978252472723,116,108,432.0
1502978252569933,117,107,432.0
1502978252665372,118,107,432.0
1502978252804787,119,108,432.0
1502978252895146,120,108,432.0
1502978253037955,121,108,432.0
1502978253156927,122,108,432.0
1502978253290036,123,107,432.0
1502978253378394,124,107,432.0
1502978253520081,125,107,432.0
1502978253660606,126,107,432.0
1502978253798578,127,108,432.0
1502978253932742,128,108,432.0
1502978254075660,129,108,432.0
1502978254210193,130,108,432.0
1502978254344597,131,108,432.0
1502978254430199,132,108,432.0
1502978254518125,133,108,432.0
1502978254587670,134,107,432.0
1502978254678121,135,107,432.0
1502978254820157,136,107,432.0
1502978254960485,137,108,432.0
1502978255051708,138,108,432.0
1502978255190922,139,108,432.0
1502978255335698,140,108,432.0
1502978255468260,141,107,432.0
1502978255560627,142,107,432.0
1502978255698056,143,107,432.0
1502978255844108,144,107,432.0
1502978256015197,145,107,432.0
1502978256131477,146,107,432.0
1502978256275251,147,107,432.0
1502978256419851,148,107,432.0
1502978256561472,149,107,432.0
1502978256695725,150,107,432.0
1502978256833349,151,108,432.0
1502978256922831,152,108,432.0
1502978257053103,153,108,432.0
1502978257189361,154,107,432.0
1502978257311767,155,107,432.0
1502978257445886,156,107,432.0
1502978257580247,157,107,432.0
1502978257704760,158,108,432.0
1502978257797092,159,108,432.0
1502978257943412,160,107,432.0
1502978258064847,161,107,432.0
1502978258216695,162,107,432.0
1502978258353143,163,107,432.0
1502978258487692,164,108,432.0
1502978258577166,165,108,432.0
1502978258716250,166,108,432.0
1502978258801958,167,108,432.0
1502978258937862,168,107,432.0
1502978259020110,169,107,432.0
1502978259140223,170,107,432.0
1502978259281597,171,107,432.0
1502978259420401,172,107,432.0
1502978259558404,173,107,432.0
1502978259697158,174,107,432.0
1502978259839632,175,108,432.0
1502978259932351,176,108,432.0
1502978260067551,177,108,432.0
1502978260201762,178,108,432.0
