ts_micro,frame,wheel
1504755788563,1,0.8
1504755788653,2,2.4
1504755788744,3,7.6
1504755788833,4,12.0
1504755788923,5,4.8
1504755789013,6,3.6
1504755789107,7,3.6
1504755789201,8,25.6
1504755789297,9,136.4
1504755789392,10,148.4
1504755789491,11,148.0
1504755789592,12,130.8
1504755789694,13,80.4
1504755789787,14,40.4
1504755789887,15,16.0
1504755789994,16,5.6
1504755790104,17,4.8
1504755790219,18,6.4
1504755790318,19,5.2
1504755790420,20,-17.6
1504755790522,21,-85.2
1504755790625,22,3.2
1504755790722,23,0.4
1504755790822,24,0.4
1504755790920,25,0.4
1504755791014,26,0.8
1504755791113,27,0.4
1504755791217,28,3.2
1504755791318,29,3.2
1504755791420,30,3.2
1504755791517,31,3.2
1504755791613,32,3.6
1504755791707,33,3.6
1504755791822,34,8.4
1504755791923,35,34.0
1504755792025,36,55.6
1504755792122,37,77.6
1504755792225,38,79.6
1504755792339,39,93.2
1504755792452,40,91.6
1504755792561,41,79.2
1504755792658,42,66.4
1504755792757,43,66.0
1504755792856,44,60.8
1504755792956,45,30.4
1504755793054,46,5.6
1504755793153,47,2.4
1504755793250,48,2.0
1504755793357,49,2.0
1504755793442,50,2.4
1504755793532,51,2.0
1504755793632,52,2.4
1504755793730,53,4.8
1504755793822,54,4.0
1504755793912,55,-57.2
1504755794009,56,-112.4
1504755794101,57,2.0
1504755794189,58,2.0
1504755794278,59,2.0
1504755794374,60,0.0
1504755794471,61,0.0
1504755794558,62,-0.8
1504755794650,63,0.0
1504755794738,64,8.8
1504755794828,65,14.0
1504755794916,66,11.6
1504755795003,67,14.0
1504755795092,68,18.4
1504755795179,69,49.6
1504755795268,70,69.6
1504755795356,71,82.4
1504755795451,72,92.4
1504755795559,73,89.2
1504755795661,74,58.8
1504755795755,75,55.6
1504755795856,76,59.6
1504755795953,77,44.4
1504755796050,78,38.4
1504755796151,79,35.6
1504755796251,80,37.6
1504755796350,81,75.6
1504755796446,82,101.6
1504755796541,83,126.0
1504755796637,84,131.6
1504755796737,85,135.2
1504755796829,86,139.2
1504755796926,87,135.2
1504755797021,88,124.4
1504755797120,89,104.8
1504755797217,90,28.4
1504755797326,91,-34.4
1504755797422,92,-6.4
1504755797519,93,21.6
1504755797627,94,17.6
1504755797724,95,0.4
1504755797823,96,-64.8
1504755797919,97,-64.0
