ts_micro,frame,btn,speed
1502978128490953,1,107,432.0
1502978128625232,2,107,432.0
1502978128762260,3,107,432.0
1502978128901730,4,107,432.0
1502978128993044,5,107,432.0
1502978129132041,6,107,432.0
1502978129265695,7,107,432.0
1502978129347122,8,107,432.0
1502978129479573,9,107,432.0
1502978129612536,10,107,432.0
1502978129750959,11,107,432.0
1502978129887156,12,108,432.0
1502978129970750,13,108,432.0
1502978130092121,14,108,432.0
1502978130230173,15,108,432.0
1502978130372145,16,107,432.0
1502978130466783,17,107,432.0
1502978130606534,18,107,432.0
1502978130745779,19,108,432.0
1502978130836485,20,108,432.0
1502978131042448,21,108,432.0
1502978131184907,22,107,432.0
1502978131296685,23,107,432.0
1502978131441617,24,107,432.0
1502978131585830,25,107,432.0
1502978131711302,26,107,432.0
1502978131859580,27,107,432.0
1502978132003726,28,107,432.0
1502978132146028,29,107,432.0
1502978132290044,30,107,432.0
1502978132437118,31,107,432.0
1502978132585741,32,107,432.0
1502978132731581,33,107,432.0
1502978132871199,34,107,432.0
1502978133010296,35,108,432.0
1502978133098295,36,108,432.0
1502978133239712,37,108,432.0
1502978133368981,38,107,432.0
1502978133469606,39,107,432.0
1502978133604535,40,107,432.0
1502978133738696,41,107,432.0
1502978133881540,42,108,432.0
1502978133968203,43,108,432.0
1502978134101955,44,108,432.0
1502978134197676,45,108,432.0
1502978134335191,46,108,432.0
1502978134471927,47,107,432.0
1502978134557812,48,107,432.0
1502978134697739,49,107,432.0
1502978134815147,50,107,432.0
1502978134950252,51,107,432.0
1502978135088436,52,107,432.0
1502978135231633,53,108,432.0
1502978135335415,54,108,432.0
1502978135478645,55,107,432.0
1502978135565799,56,107,432.0
1502978135703851,57,107,432.0
1502978135838483,58,107,432.0
1502978136035643,59,107,432.0
1502978136174846,60,107,432.0
1502978136304393,61,107,432.0
1502978136427280,62,108,432.0
1502978136516234,63,108,432.0
1502978136655047,64,108,432.0
1502978136791873,65,108,432.0
1502978136932466,66,108,432.0
1502978137019010,67,108,432.0
1502978137102594,68,108,432.0
1502978137190596,69,108,432.0
1502978137280962,70,108,432.0
1502978137378615,71,108,432.0
1502978137470448,72,108,432.0
1502978137562929,73,107,432.0
1502978137633531,74,107,432.0
1502978137777890,75,107,432.0
1502978137922254,76,108,432.0
1502978138016595,77,107,432.0
1502978138114459,78,107,432.0
1502978138246773,79,107,432.0
1502978138386520,80,107,432.0
1502978138526471,81,107,432.0
1502978138668661,82,107,432.0
1502978138806640,83,107,432.0
1502978138944732,84,108,432.0
1502978139028643,85,108,432.0
1502978139148831,86,108,432.0
1502978139285145,87,107,432.0
1502978139374175,88,107,432.0
1502978139516795,89,107,432.0
1502978139647284,90,107,432.0
1502978139781956,91,108,432.0
1502978139865682,92,108,432.0
1502978139996083,93,107,432.0
1502978140097019,94,107,432.0
1502978140233232,95,107,432.0
1502978140369058,96,107,432.0
1502978140499426,97,108,432.0
1502978140588769,98,108,432.0
1502978140726855,99,108,432.0
1502978140891420,100,107,432.0
1502978141009298,101,107,432.0
1502978141139015,102,107,432.0
1502978141275520,103,107,432.0
1502978141408456,104,108,432.0
1502978141499341,105,108,432.0
1502978141641389,106,107,432.0
1502978141728984,107,107,432.0
1502978141865585,108,107,432.0
1502978141995717,109,107,432.0
1502978142111982,110,107,432.0
1502978142247263,111,107,432.0
1502978142386626,112,108,432.0
1502978142472915,113,108,432.0
1502978142606981,114,108,432.0
1502978142740832,115,107,432.0
1502978142831452,116,107,432.0
1502978142966830,117,108,432.0
1502978143075485,118,108,432.0
1502978143208585,119,108,432.0
1502978143341511,120,108,432.0
1502978143477781,121,108,432.0
1502978143598042,122,107,432.0
1502978143688696,123,107,432.0
1502978143832817,124,106,432.0
1502978143947460,125,106,432.0
1502978144089181,126,106,432.0
1502978144227910,127,108,432.0
1502978144314691,128,108,432.0
1502978144449962,129,107,432.0
1502978144540450,130,107,432.0
1502978144683938,131,107,432.0
1502978144825793,132,108,432.0
1502978144938075,133,108,432.0
1502978145060383,134,108,432.0
1502978145195206,135,107,432.0
1502978145282961,136,107,432.0
1502978145419153,137,107,432.0
1502978145552130,138,107,432.0
1502978145692542,139,107,432.0
1502978145834334,140,107,432.0
1502978145997259,141,107,432.0
1502978146135060,142,107,432.0
1502978146275863,143,108,432.0
1502978146375123,144,108,432.0
1502978146510206,145,108,432.0
1502978146627828,146,108,432.0
1502978146760643,147,108,432.0
1502978146880082,148,108,432.0
1502978146988892,149,107,432.0
1502978147101013,150,107,432.0
1502978147247054,151,107,432.0
1502978147392598,152,108,432.0
1502978147524560,153,108,432.0
1502978147666122,154,107,432.0
1502978147760296,155,107,432.0
1502978147890747,156,107,432.0
1502978148030659,157,107,432.0
1502978148150745,158,108,432.0
1502978148235199,159,108,432.0
1502978148373206,160,107,432.0
1502978148468641,161,107,432.0
1502978148605625,162,107,432.0
1502978148740444,163,108,432.0
1502978148830117,164,108,432.0
1502978148973013,165,108,432.0
1502978149112736,166,107,432.0
1502978149202969,167,107,432.0
1502978149344489,168,108,432.0
1502978149462281,169,108,432.0
1502978149584434,170,108,432.0
1502978149727359,171,107,432.0
1502978149818890,172,107,432.0
1502978149960714,173,107,432.0
1502978150100199,174,108,432.0
1502978150197740,175,108,432.0
1502978150346497,176,108,432.0
1502978150442186,177,108,432.0
1502978150588005,178,107,432.0
1502978150681828,179,107,432.0
1502978150818593,180,107,432.0
1502978151013779,181,106,432.0
1502978151094967,182,106,432.0
1502978151236925,183,106,432.0
1502978151377278,184,107,432.0
1502978151464594,185,107,432.0
1502978151599786,186,108,432.0
1502978151698251,187,108,432.0
1502978151836085,188,108,432.0
1502978151974238,189,108,432.0
1502978152072208,190,108,432.0
1502978152207395,191,108,432.0
1502978152338998,192,107,432.0
1502978152428138,193,107,432.0
1502978152551504,194,107,432.0
1502978152691610,195,107,432.0
1502978152836410,196,108,432.0
1502978152951173,197,108,432.0
1502978153089687,198,107,432.0
1502978153184963,199,107,432.0
1502978153326871,200,107,432.0
