ts_micro,frame,btn,speed
1503701360373,1,107,240
1503701360498,2,107,240
1503701360553,3,107,240
1503701360612,4,107,240
1503701360668,5,107,240
1503701360727,6,107,240
1503701360785,7,107,240
1503701360852,8,107,240
1503701360924,9,107,240
1503701360992,10,107,240
1503701361061,11,107,240
1503701361137,12,107,240
1503701361205,13,107,240
1503701361262,14,107,240
1503701361332,15,107,240
1503701361384,16,107,240
1503701361427,17,107,240
1503701361463,18,107,240
1503701361500,19,107,240
1503701361539,20,107,240
1503701361587,21,107,240
1503701361651,22,107,240
1503701361719,23,107,240
1503701361783,24,107,240
1503701361849,25,107,240
1503701361905,26,107,240
1503701361967,27,107,240
1503701362036,28,106,240
1503701362106,29,106,240
1503701362175,30,106,240
1503701362246,31,106,240
1503701362329,32,106,240
1503701362412,33,106,240
1503701362485,34,106,240
1503701362570,35,106,240
1503701362649,36,106,240
1503701362725,37,106,240
1503701362780,38,106,240
1503701362880,39,106,240
1503701362976,40,106,240
1503701363068,41,107,240
1503701363145,42,107,240
1503701363232,43,107,240
1503701363301,44,107,240
1503701363390,45,107,240
1503701363484,46,107,240
1503701363583,47,107,240
1503701363663,48,107,240
1503701363751,49,107,240
1503701363809,50,107,240
1503701363896,51,107,240
1503701363971,52,107,240
1503701364059,53,107,240
1503701364139,54,107,240
1503701364214,55,107,240
1503701364288,56,107,240
1503701364367,57,107,240
1503701364440,58,107,240
1503701364520,59,107,240
1503701364594,60,107,240
1503701364670,61,107,240
1503701364727,62,107,240
1503701364804,63,107,240
1503701364883,64,107,240
1503701364934,65,107,240
1503701364975,66,107,240
1503701365017,67,107,240
1503701365059,68,107,240
1503701365102,69,107,240
1503701365143,70,107,240
1503701365185,71,106,240
1503701365225,72,106,240
1503701365270,73,106,240
1503701365320,74,106,240
1503701365370,75,106,240
1503701365420,76,106,240
1503701365470,77,106,240
1503701365520,78,106,240
1503701365570,79,106,240
1503701365620,80,106,240
1503701365670,81,106,240
1503701365720,82,106,240
1503701365770,83,106,240
1503701365820,84,106,240
1503701365870,85,106,240
1503701365920,86,106,240
1503701365970,87,106,240
1503701366020,88,106,240
1503701366070,89,107,240
1503701366120,90,107,240
1503701366170,91,107,240
1503701366220,92,107,240
1503701366270,93,107,240
1503701366320,94,107,240
1503701366370,95,107,240
1503701366420,96,107,240
1503701366470,97,107,240
1503701366520,98,107,240
1503701366570,99,107,240
1503701366620,100,107,240
1503701366670,101,107,240
1503701366720,102,107,240
1503701366770,103,107,240
1503701366820,104,107,240
1503701366870,105,107,240
1503701366920,106,107,240
1503701366970,107,107,240
1503701367020,108,107,240
1503701367070,109,107,240
1503701367120,110,107,240
1503701367170,111,107,240
1503701367220,112,107,240
1503701367270,113,107,240
1503701367320,114,107,240
1503701367370,115,107,240
1503701367420,116,107,240
1503701367470,117,107,240
1503701367520,118,107,240
1503701367570,119,107,240
1503701367620,120,106,240
1503701367670,121,106,240
1503701367720,122,106,240
1503701367770,123,106,240
1503701367820,124,106,240
1503701367893,125,106,240
1503701367966,126,106,240
1503701368035,127,106,240
1503701368127,128,106,240
1503701368203,129,106,240
1503701368285,130,106,240
1503701368359,131,106,240
1503701368459,132,107,240
1503701368556,133,107,240
1503701368611,134,107,240
1503701368708,135,107,240
1503701368795,136,107,240
1503701368877,137,107,240
1503701368963,138,107,240
1503701369059,139,107,240
1503701369132,140,107,240
1503701369209,141,107,240
1503701369287,142,107,240
1503701369374,143,107,240
1503701369450,144,107,240
1503701369528,145,107,240
1503701369585,146,107,240
1503701369661,147,107,240
1503701369738,148,107,240
1503701369812,149,107,240
1503701369886,150,107,240
1503701369962,151,107,240
1503701370036,152,107,240
1503701370113,153,107,240
1503701370189,154,107,240
1503701370265,155,107,240
1503701370340,156,107,240
1503701370417,157,107,240
1503701370474,158,107,240
1503701370550,159,107,240
1503701370637,160,107,240
1503701370713,161,107,240
1503701370789,162,107,240
1503701370866,163,107,240
1503701370942,164,107,240
1503701371023,165,107,240
1503701371099,166,107,240
1503701371158,167,107,240
1503701371201,168,107,240
1503701371248,169,107,240
1503701371299,170,107,240
1503701371348,171,107,240
1503701371398,172,106,240
1503701371448,173,106,240
