ts_micro,frame,wheel
1502974759061545,1,0.0
1502974759150332,2,0.0
1502974759282085,3,0.0
1502974759358696,4,0.0
1502974759485331,5,0.0
1502974759610743,6,0.0
1502974759735140,7,0.0
1502974759869325,8,0.0
1502974759998660,9,0.0
1502974760136051,10,0.0
1502974760282532,11,0.0
1502974760426076,12,-0.523598775598
1502974760520606,13,-0.523598775598
1502974760643088,14,-0.523598775598
1502974760738635,15,-0.523598775598
1502974760923801,16,0.0
1502974761026293,17,0.0
1502974761164737,18,0.0
1502974761296917,19,0.0
1502974761432053,20,-0.523598775598
1502974761525269,21,-0.523598775598
1502974761667821,22,-0.523598775598
1502974761803470,23,0.0
1502974761893565,24,0.0
1502974762034708,25,0.0
1502974762159753,26,-0.523598775598
1502974762288861,27,-0.523598775598
1502974762427803,28,-0.523598775598
1502974762572824,29,0.0
1502974762662881,30,0.0
1502974762797671,31,0.0
1502974762933290,32,0.0
1502974763022816,33,0.0
1502974763161447,34,-0.523598775598
1502974763247447,35,-0.523598775598
1502974763385679,36,-0.523598775598
1502974763529676,37,-0.523598775598
1502974763654253,38,-0.523598775598
1502974763739354,39,-0.523598775598
1502974763879367,40,0.0
1502974763972441,41,0.0
1502974764109970,42,0.0
1502974764248654,43,-0.523598775598
1502974764357359,44,-0.523598775598
1502974764495124,45,-0.523598775598
1502974764631330,46,-0.523598775598
1502974764773411,47,-0.523598775598
1502974764908127,48,0.0
1502974765039910,49,0.0
1502974765160508,50,-0.523598775598
1502974765280463,51,-0.523598775598
1502974765417352,52,-0.523598775598
1502974765543708,53,-0.523598775598
1502974765679886,54,0.0
1502974765779943,55,0.0
1502974765954429,56,0.0
1502974766089919,57,-0.523598775598
1502974766226078,58,-0.523598775598
1502974766369149,59,-0.523598775598
1502974766459223,60,-0.523598775598
1502974766598059,61,0.0
1502974766667891,62,0.0
1502974766801098,63,0.0
1502974766939724,64,0.0
1502974767028337,65,0.0
1502974767172235,66,0.0
1502974767312365,67,-0.523598775598
1502974767405133,68,-0.523598775598
1502974767545976,69,-0.523598775598
1502974767648121,70,-0.523598775598
1502974767741711,71,-0.523598775598
1502974767883845,72,-0.523598775598
1502974767971601,73,-0.523598775598
1502974768088737,74,-0.523598775598
1502974768189339,75,-0.523598775598
1502974768327222,76,0.0
1502974768431173,77,0.0
1502974768572838,78,0.0
1502974768712841,79,0.0
1502974768859585,80,-0.523598775598
1502974768949329,81,-0.523598775598
1502974769066242,82,-0.523598775598
1502974769202774,83,-0.523598775598
1502974769349054,84,-0.523598775598
1502974769491803,85,-0.523598775598
1502974769568290,86,-0.523598775598
1502974769660504,87,0.0
1502974769746856,88,0.0
1502974769887096,89,-0.523598775598
1502974769976999,90,-0.523598775598
1502974770081201,91,-0.523598775598
1502974770217749,92,-0.523598775598
1502974770353662,93,0.0
1502974770440654,94,0.0
1502974770584661,95,0.0
1502974770729863,96,0.0
1502974770818901,97,0.0
1502974770982384,98,0.0
1502974771142458,99,-0.523598775598
1502974771234492,100,-0.523598775598
1502974771379873,101,-0.523598775598
1502974771473341,102,-0.523598775598
1502974771563408,103,-0.523598775598
1502974771700122,104,0.0
1502974771787996,105,0.0
1502974771926908,106,0.0
1502974772068643,107,-0.523598775598
1502974772205755,108,-0.523598775598
1502974772345776,109,-0.523598775598
1502974772419919,110,-0.523598775598
1502974772558930,111,-0.523598775598
1502974772650825,112,0.0
1502974772738219,113,0.0
1502974772880281,114,-0.523598775598
1502974772971310,115,-0.523598775598
1502974773107852,116,-0.523598775598
1502974773245542,117,-0.523598775598
1502974773388626,118,-0.523598775598
1502974773483402,119,-0.523598775598
1502974773573022,120,0.0
1502974773664160,121,0.0
1502974773781940,122,0.0
1502974773918727,123,-0.523598775598
1502974774006668,124,-0.523598775598
1502974774138756,125,-0.523598775598
1502974774280991,126,-0.523598775598
1502974774432422,127,0.0
1502974774523184,128,0.0
1502974774660088,129,0.0
1502974774799000,130,0.0
1502974774943475,131,-0.523598775598
1502974775033982,132,-0.523598775598
1502974775175024,133,0.0
1502974775245235,134,0.0
1502974775383700,135,0.0
1502974775522676,136,0.0
1502974775658582,137,0.0
1502974775796526,138,0.0
1502974775959580,139,0.0
1502974776096444,140,-0.523598775598
1502974776181688,141,-0.523598775598
1502974776308005,142,-0.523598775598
1502974776440662,143,-0.523598775598
1502974776574355,144,-0.523598775598
1502974776708296,145,-0.523598775598
1502974776801020,146,-0.523598775598
1502974776894547,147,-0.523598775598
1502974776985887,148,0.0
1502974777075460,149,0.0
1502974777219692,150,-0.523598775598
1502974777340250,151,-0.523598775598
1502974777480115,152,-0.523598775598
1502974777626247,153,-0.523598775598
1502974777769815,154,-0.523598775598
1502974777857144,155,0.0
1502974777949176,156,0.0
1502974778087897,157,0.0
1502974778209673,158,-0.523598775598
1502974778316265,159,-0.523598775598
1502974778445170,160,-0.523598775598
1502974778577906,161,0.0
1502974778670846,162,0.0
1502974778809813,163,0.0
1502974778943844,164,0.0
1502974779085536,165,-0.523598775598
1502974779178224,166,-0.523598775598
1502974779263425,167,-0.523598775598
1502974779391349,168,-0.523598775598
1502974779535075,169,0.0
1502974779612472,170,0.0
1502974779755133,171,0.0
1502974779894657,172,0.0
1502974780037981,173,0.0
1502974780178388,174,-0.523598775598
1502974780305850,175,-0.523598775598
1502974780440775,176,-0.523598775598
1502974780588138,177,-0.523598775598
1502974780733545,178,0.0
1502974780836011,179,0.0
1502974781049791,180,0.0
1502974781194456,181,0.0
1502974781315676,182,-0.523598775598
1502974781418412,183,-0.523598775598
1502974781550620,184,-0.523598775598
1502974781649744,185,-0.523598775598
1502974781790021,186,-0.523598775598
1502974781882871,187,-0.523598775598
1502974782020719,188,-0.523598775598
1502974782115639,189,-0.523598775598
1502974782246084,190,-0.523598775598
1502974782387126,191,0.0
1502974782473985,192,0.0
1502974782609228,193,0.0
1502974782723935,194,-0.523598775598
1502974782848322,195,-0.523598775598
1502974782985759,196,-0.523598775598
1502974783129034,197,-0.523598775598
1502974783237801,198,0.0
1502974783358303,199,0.0
1502974783500820,200,0.0
