ts_micro,frame,wheel
1502931961700905,1,0.0
1502931961779275,2,0.0
1502931961916699,3,0.0
1502931962016791,4,0.0
1502931962149073,5,0.0
1502931962285098,6,0.0
1502931962422288,7,-0.523598775598
1502931962554700,8,-0.523598775598
1502931962689542,9,-0.523598775598
1502931962778819,10,-0.523598775598
1502931962883489,11,-0.523598775598
1502931963019103,12,-0.523598775598
1502931963149018,13,-0.523598775598
1502931963274337,14,-0.523598775598
1502931963408636,15,-0.523598775598
1502931963541863,16,-0.523598775598
1502931963657149,17,-0.523598775598
1502931963750881,18,-0.523598775598
1502931963843613,19,-0.523598775598
1502931963934233,20,-0.523598775598
1502931964024677,21,-0.523598775598
1502931964113413,22,-0.523598775598
1502931964198880,23,-0.523598775598
1502931964284671,24,-0.523598775598
1502931964373090,25,-0.523598775598
1502931964449180,26,-0.523598775598
1502931964533122,27,-0.523598775598
1502931964618351,28,-0.523598775598
1502931964702290,29,-0.523598775598
1502931964789315,30,-0.523598775598
1502931964877922,31,-0.523598775598
1502931964969578,32,-0.523598775598
1502931965057204,33,-0.523598775598
1502931965146013,34,-0.523598775598
1502931965232330,35,-0.523598775598
1502931965318792,36,-0.523598775598
1502931965405993,37,-0.523598775598
1502931965479448,38,-0.523598775598
1502931965568477,39,0.0
1502931965657433,40,0.0
1502931965793053,41,-0.523598775598
1502931965935179,42,-0.523598775598
1502931966079009,43,-0.523598775598
1502931966216666,44,0.0
1502931966303002,45,0.0
1502931966439438,46,0.0
1502931966575344,47,-0.523598775598
1502931966661363,48,-0.523598775598
1502931966799694,49,-0.523598775598
1502931966922686,50,-0.523598775598
1502931967072765,51,-0.523598775598
1502931967221773,52,-0.523598775598
1502931967314688,53,-0.523598775598
1502931967471427,54,0.0
1502931967632525,55,0.0
1502931967770160,56,0.0
1502931967914143,57,-0.523598775598
1502931968006115,58,-0.523598775598
1502931968141307,59,-0.523598775598
1502931968286983,60,-0.523598775598
1502931968427174,61,-0.523598775598
1502931968499814,62,-0.523598775598
1502931968587885,63,-0.523598775598
1502931968677671,64,-0.523598775598
1502931968764572,65,-0.523598775598
1502931968853742,66,-0.523598775598
1502931968942694,67,-0.523598775598
1502931969031103,68,-0.523598775598
1502931969119359,69,-0.523598775598
1502931969212326,70,-0.523598775598
1502931969300572,71,-0.523598775598
1502931969392370,72,-0.523598775598
1502931969488268,73,-0.523598775598
1502931969563886,74,-0.523598775598
1502931969654789,75,-0.523598775598
1502931969747299,76,-0.523598775598
1502931969843751,77,-0.523598775598
1502931969941534,78,-0.523598775598
1502931970039958,79,-0.523598775598
