1499522210768459, 1, , 240
1499522210897978, 2, , 240
1499522210964975, 3, , 240
1499522211024942, 4, , 240
1499522211084878, 5, , 240
1499522211148774, 6, , 288
1499522211194996, 7, , 288
1499522211258904, 8, , 288
1499522211318709, 9, , 288
1499522211378287, 10, , 288
1499522211437917, 11, , 288
1499522211502755, 12, , 288
1499522211567240, 13, , 288
1499522211626282, 14, , 288
1499522211687270, 15, , 288
1499522211751871, 16, , 288
1499522211817298, 17, , 288
1499522211878432, 18, , 288
1499522211939612, 19, , 336
1499522211982771, 20, , 336
1499522212048424, 21, , 336
1499522212115180, 22, , 336
1499522212177394, 23, 106, 336
1499522212238596, 24, 106, 336
1499522212303173, 25, 106, 336
1499522212364449, 26, 106, 336
1499522212425271, 27, 107, 336
1499522212450273, 28, 107, 336
1499522212514010, 29, 107, 336
1499522212574934, 30, 107, 336
1499522212635643, 31, 107, 336
1499522212700407, 32, 107, 336
1499522212765235, 33, 106, 336
1499522212821131, 34, 106, 336
1499522212891933, 35, 106, 336
1499522212968485, 36, 107, 336
1499522212994601, 37, 107, 336
1499522213064476, 38, 107, 336
1499522213136690, 39, 107, 336
1499522213212570, 40, 106, 336
1499522213255123, 41, 106, 336
1499522213318882, 42, 106, 336
1499522213380432, 43, 106, 336
1499522213445716, 44, 106, 336
1499522213463014, 45, 106, 336
1499522213523420, 46, 106, 336
1499522213584435, 47, 107, 336
1499522213607429, 48, 107, 336
1499522213668862, 49, 107, 336
1499522213726444, 50, 107, 336
1499522213786629, 51, 107, 336
1499522213851852, 52, 107, 336
1499522213917199, 53, 107, 336
1499522213978222, 54, 107, 336
1499522214039134, 55, 107, 336
1499522214102679, 56, 106, 336
1499522214121471, 57, 106, 336
1499522214182151, 58, 106, 336
1499522214246179, 59, 106, 336
1499522214309984, 60, 106, 336
1499522214370523, 61, 106, 336
1499522214392696, 62, 106, 336
1499522214457026, 63, 106, 336
1499522214518879, 64, 107, 336
1499522214579286, 65, 107, 336
1499522214640116, 66, 107, 336
1499522214704164, 67, 107, 336
1499522214767549, 68, 107, 336
1499522214828333, 69, 107, 336
1499522214889349, 70, 106, 336
1499522214929151, 71, 106, 336
1499522214990135, 72, 106, 336
1499522215055015, 73, 106, 336
1499522215108832, 74, 106, 336
1499522215170434, 75, 106, 336
1499522215232079, 76, 107, 336
1499522215268201, 77, 107, 336
1499522215328930, 78, 107, 336
1499522215389412, 79, 107, 336
1499522215454168, 80, 107, 336
1499522215517403, 81, 107, 336
1499522215577497, 82, 106, 336
1499522215630951, 83, 106, 336
1499522215695252, 84, 106, 336
1499522215758979, 85, 106, 336
1499522215816593, 86, 106, 336
1499522215833276, 87, 106, 336
1499522215896750, 88, 106, 336
1499522215961840, 89, 106, 336
1499522216021937, 90, 107, 336
1499522216052020, 91, 107, 336
1499522216116427, 92, 107, 336
1499522216177214, 93, 107, 336
1499522216237753, 94, 107, 336
1499522216302398, 95, 107, 336
1499522216366783, 96, 107, 336
1499522216427545, 97, 107, 336
1499522216485435, 98, 107, 336
1499522216550562, 99, 107, 336
1499522216615483, 100, 107, 336
1499522216676186, 101, 107, 336
1499522216738142, 102, 107, 336
1499522216803094, 103, 107, 336
1499522216870991, 104, 107, 336
1499522216931902, 105, 107, 336
1499522216997392, 106, 107, 336
1499522217062688, 107, 107, 336
1499522217123115, 108, 107, 336
1499522217183715, 109, 107, 336
1499522217245481, 110, 107, 336
1499522217311406, 111, 107, 336
1499522217372515, 112, 108, 336
1499522217388620, 113, 108, 336
1499522217454607, 114, 108, 336
1499522217518515, 115, 107, 336
1499522217569093, 116, 107, 336
1499522217629991, 117, 107, 336
1499522217690420, 118, 107, 336
1499522217754781, 119, 107, 336
1499522217818540, 120, 107, 336
1499522217890348, 121, 107, 336
1499522217959903, 122, 107, 336
1499522218029136, 123, 107, 336
1499522218099475, 124, 107, 336
1499522218174722, 125, 108, 336
1499522218203008, 126, 108, 336
1499522218273805, 127, 108, 336
1499522218335544, 128, 107, 336
1499522218357729, 129, 107, 336
1499522218418288, 130, 107, 336
1499522218477319, 131, 107, 336
1499522218538095, 132, 107, 336
1499522218601794, 133, 107, 336
1499522218663528, 134, 107, 336
1499522218723349, 135, 107, 336
1499522218783600, 136, 107, 336
1499522218851177, 137, 107, 336
1499522218915834, 138, 107, 336
1499522218978614, 139, 107, 336
1499522219039666, 140, 107, 336
1499522219106480, 141, 107, 336
1499522219170305, 142, 107, 336
1499522219233115, 143, 107, 336
1499522219301444, 144, 107, 336
1499522219368409, 145, 107, 336
1499522219427424, 146, 107, 336
1499522219489064, 147, 107, 336
1499522219554773, 148, 107, 336
1499522219619086, 149, 106, 336
1499522219658544, 150, 106, 336
1499522219719746, 151, 106, 336
1499522219781393, 152, 106, 336
1499522219848417, 153, 106, 336
1499522219914701, 154, 106, 336
1499522219975810, 155, 107, 336
1499522220033662, 156, 107, 336
1499522220100819, 157, 107, 336
1499522220163650, 158, 107, 336
1499522220226094, 159, 107, 336
1499522220288751, 160, 107, 336
1499522220354787, 161, 107, 336
1499522220419927, 162, 107, 336
1499522220482040, 163, 107, 336
1499522220546879, 164, 107, 336
1499522220611606, 165, 115, 0
1499522220667295, 166, 115, 0
1499522220728405, 167, 115, 0
1499522220790512, 168, 115, 0
1499522220856480, 169, 115, 0
1499522220916231, 170, 115, 0
