ts_micro,frame,btn,speed
1499693786540868,1,,240
1499693786699873,2,,240
1499693786798688,3,,240
1499693786890223,4,,240
1499693786984317,5,,240
1499693787082615,6,,288
1499693787174610,7,,288
1499693787267088,8,,288
1499693787360341,9,,288
1499693787449101,10,,288
1499693787537846,11,,288
1499693787633179,12,,288
1499693787728840,13,,288
1499693787815808,14,,288
1499693787909306,15,,288
1499693788003526,16,,288
1499693788097116,17,,288
1499693788192214,18,,288
1499693788289636,19,,288
1499693788388980,20,,288
1499693788488916,21,,336
1499693788583756,22,,336
1499693788685281,23,,336
1499693788786781,24,,336
1499693788888941,25,,336
1499693788976396,26,,336
1499693789077229,27,,336
1499693789177751,28,,336
1499693789278801,29,,384
1499693789332959,30,,384
1499693789434407,31,,384
1499693789535292,32,,384
1499693789636469,33,108,384
1499693789760478,34,108,384
1499693789856229,35,108,384
1499693789953249,36,108,384
1499693790050957,37,108,384
1499693790134346,38,108,384
1499693790235761,39,107,384
1499693790292551,40,107,384
1499693790396268,41,107,384
1499693790500004,42,106,384
1499693790553810,43,106,384
1499693790651241,44,107,384
1499693790722959,45,107,384
1499693790830260,46,107,384
1499693790935284,47,107,384
1499693791037634,48,107,384
1499693791138732,49,107,384
1499693791224109,50,108,384
1499693791300818,51,108,384
1499693791398431,52,108,384
1499693791488930,53,108,384
1499693791593268,54,108,384
1499693791698924,55,108,384
1499693791799137,56,108,384
1499693791850602,57,108,384
1499693791947893,58,108,384
1499693792046417,59,108,384
1499693792144744,60,108,384
1499693792203489,61,108,384
1499693792286806,62,108,384
1499693792391516,63,108,384
1499693792495952,64,108,384
1499693792572596,65,108,384
1499693792674988,66,108,384
1499693792754621,67,108,384
1499693792853691,68,108,384
1499693792910476,69,108,384
1499693793013328,70,108,384
1499693793065363,71,108,384
1499693793163047,72,108,384
1499693793228357,73,108,384
1499693793316295,74,108,384
1499693793415386,75,108,384
1499693793512040,76,107,384
1499693793563207,77,107,384
1499693793660610,78,107,384
1499693793758017,79,108,384
1499693793808318,80,108,384
1499693793906166,81,108,384
1499693793958123,82,108,384
1499693794055616,83,108,384
1499693794152476,84,108,384
1499693794202002,85,108,384
1499693794285828,86,108,384
1499693794384810,87,107,384
1499693794476529,88,107,384
1499693794577899,89,107,384
1499693794707746,90,108,384
1499693794773161,91,108,384
1499693794873428,92,108,384
1499693794920195,93,108,384
1499693795019983,94,108,384
1499693795099495,95,108,384
1499693795196492,96,108,384
1499693795293381,97,108,384
1499693795343646,98,108,384
1499693795438993,99,108,384
1499693795537678,100,107,384
1499693795630261,101,107,384
1499693795729740,102,107,384
1499693795828330,103,108,384
1499693795921000,104,108,384
1499693796020918,105,108,384
1499693796078184,106,108,384
1499693796177806,107,108,384
1499693796280091,108,108,384
1499693796383819,109,107,384
1499693796424239,110,107,384
1499693796523915,111,107,384
1499693796624610,112,107,384
1499693796725858,113,107,384
1499693796823556,114,107,384
1499693796917439,115,107,384
1499693797014473,116,107,384
1499693797109966,117,107,384
1499693797206562,118,107,384
1499693797304273,119,108,384
1499693797358961,120,108,384
1499693797456461,121,108,384
1499693797505535,122,108,384
1499693797602003,123,108,384
1499693797688393,124,108,384
1499693797784855,125,108,384
1499693797884559,126,108,384
1499693797982363,127,108,384
1499693798084978,128,108,384
1499693798186099,129,108,384
1499693798289812,130,108,384
1499693798392385,131,108,384
1499693798493156,132,108,384
1499693798567252,133,108,384
1499693798655568,134,108,384
1499693798752847,135,108,384
1499693798852739,136,108,384
1499693798952156,137,108,384
1499693799052863,138,108,384
1499693799152672,139,108,384
1499693799254067,140,108,384
1499693799355644,141,108,384
1499693799455336,142,108,384
1499693800692770,143,107,384
1499693800838827,144,107,384
1499693800940592,145,107,384
1499693801030149,146,107,384
1499693801130799,147,107,384
1499693801228911,148,107,384
