ts_micro,frame,wheel
1504756381726,1,-50.0
1504756381828,2,-42.8
1504756381925,3,-46.8
1504756382026,4,-44.8
1504756382130,5,-43.6
1504756382235,6,-42.8
1504756382337,7,-44.8
1504756382439,8,-44.8
1504756382529,9,-44.0
1504756382631,10,-41.2
1504756382729,11,-28.4
1504756382822,12,-24.8
1504756382916,13,-16.4
1504756383007,14,3.2
1504756383104,15,2.4
1504756383201,16,3.2
1504756383292,17,2.4
1504756383390,18,2.0
1504756383482,19,2.4
1504756383575,20,-16.0
1504756383671,21,-146.4
1504756383769,22,-154.4
1504756383878,23,-17.6
1504756383980,24,0.0
1504756384071,25,1.6
1504756384165,26,2.4
1504756384268,27,2.0
1504756384367,28,2.4
1504756384468,29,-125.2
1504756384571,30,-100.0
1504756384666,31,2.0
1504756384758,32,0.0
1504756384857,33,0.0
1504756384971,34,0.0
1504756385083,35,0.0
1504756385182,36,-99.2
1504756385283,37,-104.0
1504756385380,38,2.0
1504756385479,39,2.0
1504756385581,40,2.0
1504756385675,41,2.0
1504756385767,42,2.0
1504756385866,43,0.8
1504756385966,44,-167.2
1504756386059,45,-178.0
1504756386155,46,-95.6
1504756386253,47,-23.2
1504756386350,48,-3.2
1504756386443,49,0.0
1504756386529,50,2.0
1504756386617,51,2.0
1504756386708,52,2.0
1504756386799,53,2.0
1504756386893,54,2.4
1504756386987,55,2.4
1504756387077,56,2.0
1504756387174,57,2.0
1504756387274,58,-16.4
1504756387370,59,-30.0
1504756387464,60,-26.4
1504756387566,61,-44.0
1504756387654,62,-121.2
1504756387749,63,-178.0
1504756387839,64,-70.8
1504756387933,65,-45.6
1504756388026,66,-6.8
1504756388125,67,-6.0
1504756388222,68,-10.0
1504756388314,69,-173.2
1504756388403,70,-177.2
1504756388494,71,-78.8
1504756388584,72,-33.2
1504756388682,73,-176.0
1504756388771,74,-174.4
1504756388868,75,-11.2
1504756388965,76,0.0
1504756389062,77,2.4
1504756389171,78,2.4
1504756389267,79,2.4
1504756389366,80,2.0
1504756389464,81,2.4
1504756389563,82,2.0
1504756389659,83,0.0
1504756389760,84,0.0
1504756389859,85,-0.8
1504756389954,86,0.0
1504756390050,87,0.0
1504756390148,88,-0.8
1504756390246,89,-178.0
1504756390337,90,-95.6
1504756390427,91,2.0
1504756390524,92,2.4
1504756390617,93,2.4
1504756390716,94,2.4
1504756390823,95,2.4
1504756390927,96,0.0
1504756391027,97,0.4
1504756391123,98,-89.2
1504756391217,99,-123.6
1504756391312,100,0.8
1504756391403,101,0.8
1504756391494,102,3.2
1504756391583,103,3.2
1504756391680,104,3.2
1504756391778,105,2.4
1504756391883,106,3.2
1504756391983,107,3.6
1504756392084,108,-164.0
1504756392180,109,-1.6
1504756392271,110,0.0
1504756392382,111,-0.8
1504756392482,112,-0.8
1504756392575,113,-0.8
1504756392673,114,2.4
1504756392772,115,2.0
1504756392869,116,2.4
1504756392970,117,2.4
1504756393071,118,2.4
1504756393175,119,2.4
1504756393275,120,2.4
1504756393376,121,0.0
1504756393469,122,0.0
1504756393559,123,-0.8
1504756393650,124,0.0
1504756393749,125,0.4
1504756393846,126,-3.2
1504756393937,127,-149.2
1504756394026,128,-178.0
1504756394121,129,-161.6
1504756394216,130,-78.4
1504756394312,131,-139.6
1504756394410,132,-177.6
1504756394506,133,-178.0
1504756394589,134,-178.4
1504756394682,135,-178.4
1504756394775,136,-178.0
1504756394871,137,-137.2
1504756394961,138,-20.0
1504756395060,139,-3.6
1504756395170,140,2.0
1504756395269,141,2.4
1504756395379,142,2.0
1504756395482,143,2.0
1504756395580,144,2.0
1504756395678,145,2.0
1504756395771,146,2.4
1504756395871,147,-0.8
1504756395972,148,0.0
1504756396072,149,-1.2
1504756396175,150,-0.8
1504756396274,151,-3.6
1504756396370,152,-12.8
1504756396468,153,-178.0
1504756396568,154,-178.4
1504756396668,155,-52.4
1504756396769,156,-24.4
1504756396870,157,-22.8
1504756397742,158,-2.8
1504756397843,159,2.4
1504756397937,160,2.4
1504756398032,161,2.4
1504756398121,162,-57.2
1504756398220,163,-178.0
1504756398319,164,-178.4
1504756398408,165,-178.0
1504756398504,166,-65.6
1504756398605,167,-6.4
1504756398708,168,0.0
1504756398802,169,0.0
1504756398903,170,2.4
1504756399008,171,2.4
1504756399115,172,2.0
1504756399224,173,-178.0
1504756399319,174,-178.0
1504756399417,175,-178.4
1504756399515,176,-56.8
1504756399606,177,-9.2
1504756399702,178,0.0
1504756399795,179,0.4
1504756399886,180,0.0
1504756399975,181,0.4
1504756400068,182,0.0
1504756400164,183,2.0
1504756400262,184,2.0
1504756400361,185,2.4
1504756400456,186,2.0
1504756400548,187,2.0
1504756400645,188,2.4
1504756400743,189,2.4
1504756400840,190,0.0
1504756400938,191,0.0
1504756401038,192,0.0
1504756401136,193,-178.0
1504756401227,194,-117.2
1504756401332,195,0.8
1504756401431,196,2.4
1504756401532,197,2.4
1504756401633,198,-152.4
1504756401734,199,-177.6
1504756401834,200,-50.4
1504756401935,201,2.4
1504756402030,202,2.0
1504756402128,203,0.4
1504756402237,204,0.0
1504756402343,205,0.0
1504756402433,206,0.0
1504756402544,207,0.0
