ts_micro,frame,wheel
1499694688953149,1,0.0
1499694688998590,2,0.0
1499694689087986,3,0.0
1499694689180772,4,0.0
1499694689219417,5,0.0
1499694689308564,6,0.0
1499694689393086,7,0.0
1499694689479611,8,0.0
1499694689573268,9,0.0
1499694689692696,10,0.0
1499694689790143,11,0.0
1499694689885916,12,0.0
1499694689982323,13,0.0
1499694690069340,14,0.0
1499694690166699,15,0.0
1499694690264557,16,0.0
1499694690361041,17,0.0
1499694690459427,18,0.0
1499694690554478,19,0.0
1499694690650066,20,0.0
1499694690746116,21,0.0
1499694690844816,22,0.0
1499694690940299,23,0.523598775598
1499694691033067,24,0.523598775598
1499694691134405,25,0.523598775598
1499694691190852,26,0.523598775598
1499694691291005,27,0.523598775598
1499694691391249,28,0.523598775598
1499694691489634,29,0.523598775598
1499694691591586,30,0.523598775598
1499694691689828,31,0.523598775598
1499694691740650,32,0.523598775598
1499694691840509,33,0.523598775598
1499694691936551,34,0.523598775598
1499694692032729,35,0.0
1499694692078353,36,0.0
1499694692173616,37,0.0
1499694692256787,38,0.0
1499694692352283,39,0.0
1499694692448000,40,0.0
1499694692542846,41,0.523598775598
1499694692637650,42,0.523598775598
1499694692739278,43,0.523598775598
1499694692837680,44,0.0
1499694692928118,45,0.0
1499694693027995,46,0.0
1499694693129456,47,0.0
1499694693231194,48,0.0
1499694693332106,49,0.0
1499694693416483,50,0.523598775598
1499694693486288,51,0.523598775598
1499694693588567,52,0.523598775598
1499694693688432,53,0.523598775598
1499694693787414,54,0.523598775598
1499694693886648,55,0.523598775598
1499694693984437,56,0.523598775598
1499694694049390,57,0.523598775598
1499694694104560,58,0.523598775598
1499694694154909,59,0.523598775598
1499694694212009,60,0.523598775598
1499694694265156,61,0.523598775598
1499694694301462,62,0.523598775598
1499694694351041,63,0.523598775598
1499694694403331,64,0.523598775598
1499694694454188,65,0.523598775598
1499694694504473,66,0.523598775598
1499694694550903,67,0.523598775598
1499694694601665,68,0.523598775598
1499694694651201,69,0.523598775598
1499694694751154,70,0.523598775598
1499694694803786,71,0.0
1499694694851551,72,0.0
1499694694946012,73,0.0
1499694695026462,74,0.0
1499694695129572,75,0.0
1499694695230779,76,0.0
1499694695334475,77,0.523598775598
1499694695384840,78,0.523598775598
1499694695484126,79,0.523598775598
1499694695587308,80,0.523598775598
1499694695691632,81,0.523598775598
1499694695793872,82,0.523598775598
1499694695881139,83,0.523598775598
1499694695984752,84,0.523598775598
1499694696090625,85,0.523598775598
1499694696179904,86,0.523598775598
1499694696285151,87,0.523598775598
1499694696384980,88,0.523598775598
1499694696442830,89,0.523598775598
1499694696499280,90,0.523598775598
1499694696553810,91,0.523598775598
1499694696605226,92,0.523598775598
1499694696654692,93,0.523598775598
1499694696700744,94,0.523598775598
1499694696796339,95,0.523598775598
1499694696893142,96,0.0
1499694696939559,97,0.0
1499694697023268,98,0.0
1499694697119979,99,0.523598775598
1499694697168731,100,0.523598775598
1499694697270337,101,0.523598775598
1499694697368829,102,0.523598775598
1499694697469056,103,0.523598775598
1499694697568759,104,0.523598775598
1499694697666416,105,0.523598775598
1499694697717166,106,0.523598775598
1499694697767445,107,0.523598775598
1499694697817157,108,0.523598775598
1499694697868736,109,0.523598775598
1499694697902906,110,0.523598775598
1499694697954005,111,0.523598775598
1499694698000284,112,0.523598775598
1499694698050137,113,0.523598775598
1499694698101449,114,0.0
1499694698147820,115,0.0
1499694698242841,116,0.0
1499694698337536,117,0.0
1499694698435885,118,0.0
1499694698534135,119,0.0
1499694698636687,120,0.0
1499694698741221,121,0.0
1499694698828399,122,0.0
1499694698931776,123,0.0
1499694699035511,124,0.523598775598
1499694699086320,125,0.523598775598
1499694699186760,126,0.523598775598
1499694699288402,127,0.523598775598
1499694699388171,128,0.523598775598
1499694699489247,129,0.523598775598
1499694699589937,130,0.0
1499694699712603,131,0.0
1499694699812622,132,0.0
1499694699911842,133,0.0
1499694699993751,134,0.0
1499694700075878,135,-0.523598775598
1499694700174830,136,-0.523598775598
1499694700284159,137,-0.523598775598
