ts_micro,frame,wheel
1514391534127,1,0.0
1514391534196,2,0.0
1514391534242,3,0.0
1514391534292,4,0.0
1514391534344,5,0.0
1514391534394,6,0.0
1514391534443,7,0.0
1514391534494,8,0.0
1514391534544,9,0.0
1514391534597,10,-0.00666666666667
1514391534644,11,0.0
1514391534696,12,-0.12
1514391534745,13,-0.2
1514391534791,14,-0.2
1514391534847,15,-0.18
1514391534894,16,-0.18
1514391534946,17,-0.186666666667
1514391534996,18,-0.146666666667
1514391535045,19,-0.0666666666667
1514391535096,20,-0.0333333333333
1514391535144,21,0.0
1514391535194,22,0.0
1514391535244,23,0.0
1514391535296,24,0.0
1514391535347,25,0.0
1514391535391,26,0.0
1514391535445,27,0.0
1514391535495,28,0.0
1514391535544,29,0.0
1514391535598,30,0.0
1514391535644,31,0.0
1514391535695,32,-0.0133333333333
1514391535746,33,-0.2
1514391535795,34,-0.22
1514391535847,35,-0.2
1514391535897,36,-0.133333333333
1514391535945,37,-0.133333333333
1514391535990,38,-0.113333333333
1514391536044,39,-0.213333333333
1514391536096,40,-0.333333333333
1514391536144,41,-0.386666666667
1514391536196,42,-0.466666666667
1514391536244,43,-0.5
1514391536294,44,-0.486666666667
1514391536347,45,-0.486666666667
1514391536394,46,-0.48
1514391536444,47,-0.466666666667
1514391536495,48,-0.413333333333
1514391536544,49,-0.32
1514391536592,50,-0.233333333333
1514391536644,51,-0.1
1514391536694,52,0.0
1514391536744,53,0.0
1514391536794,54,0.0
1514391536846,55,0.0
1514391536895,56,0.0
1514391536944,57,0.0
1514391536994,58,0.0
1514391537044,59,0.0
1514391537098,60,-0.153333333333
1514391537144,61,-0.3
1514391537190,62,-0.586666666667
1514391537243,63,-0.78
1514391537293,64,-0.8
1514391537347,65,-0.8
1514391537395,66,-0.786666666667
1514391537445,67,-0.746666666667
1514391537494,68,-0.6
1514391537545,69,-0.4
1514391537597,70,-0.313333333333
1514391537644,71,-0.3
1514391537694,72,-0.266666666667
1514391537745,73,-0.266666666667
1514391537789,74,-0.28
1514391537847,75,-0.346666666667
1514391537895,76,-0.333333333333
1514391537945,77,-0.22
1514391537996,78,-0.153333333333
1514391538044,79,-0.1
1514391538096,80,-0.08
1514391538144,81,-0.1
1514391538194,82,-0.08
1514391538245,83,-0.0666666666667
1514391538296,84,-0.08
1514391538348,85,-0.08
1514391538390,86,-0.08
1514391538444,87,-0.1
1514391538495,88,-0.133333333333
1514391538544,89,-0.266666666667
1514391538597,90,-0.413333333333
1514391538646,91,-0.506666666667
1514391538690,92,-0.666666666667
1514391538733,93,-0.68
