ts_micro,frame,btn,speed
1503543899037,1,107,240
1503543899103,2,107,240
1503543899139,3,107,240
1503543899187,4,107,240
1503543899237,5,107,240
1503543899287,6,107,240
1503543899337,7,107,240
1503543899387,8,107,240
1503543899437,9,107,240
1503543899487,10,107,240
1503543899537,11,107,240
1503543899587,12,107,240
1503543899637,13,107,240
1503543899687,14,107,240
1503543899751,15,107,240
1503543899808,16,107,240
1503543899845,17,107,240
1503543899887,18,107,240
1503543899937,19,107,240
1503543899987,20,107,240
1503543900037,21,107,240
1503543900087,22,107,240
1503543900137,23,107,240
1503543900187,24,107,240
1503543900237,25,107,240
1503543900287,26,107,240
1503543900337,27,107,240
1503543900387,28,107,240
1503543900437,29,107,240
1503543900487,30,107,240
1503543900537,31,107,240
1503543900587,32,107,240
1503543900637,33,107,240
1503543900687,34,107,240
1503543900737,35,107,240
1503543900787,36,107,240
1503543900837,37,107,240
1503543900887,38,107,240
1503543900937,39,107,240
1503543900987,40,107,240
1503543901037,41,107,240
1503543901087,42,107,240
1503543901137,43,107,240
1503543901187,44,107,240
1503543901237,45,107,240
1503543901287,46,107,240
1503543901337,47,107,240
1503543901387,48,107,240
1503543901437,49,107,240
1503543901487,50,107,240
1503543901537,51,107,240
1503543901587,52,107,240
1503543901637,53,107,240
1503543901687,54,107,240
1503543901737,55,107,240
1503543901787,56,107,240
1503543901837,57,107,240
1503543901887,58,107,240
1503543901937,59,107,240
1503543901987,60,107,240
1503543902037,61,107,240
1503543902087,62,107,240
1503543902137,63,107,240
1503543902187,64,107,240
1503543902237,65,107,240
1503543902287,66,107,240
1503543902337,67,107,240
1503543902387,68,107,240
1503543902437,69,107,240
1503543902487,70,107,240
1503543902537,71,107,240
1503543902587,72,107,240
1503543902637,73,107,240
1503543902687,74,108,240
1503543902737,75,108,240
1503543902787,76,108,240
1503543902837,77,108,240
1503543902887,78,108,240
1503543902937,79,108,240
1503543902987,80,108,240
1503543903037,81,108,240
1503543903087,82,108,240
1503543903137,83,108,240
1503543903187,84,108,240
1503543903237,85,107,240
1503543903287,86,107,240
1503543903337,87,107,240
1503543903387,88,107,240
1503543903437,89,107,240
1503543903487,90,107,240
1503543903537,91,107,240
1503543903587,92,107,240
1503543903637,93,107,240
1503543903687,94,107,240
1503543903737,95,107,240
1503543903787,96,107,240
1503543903837,97,107,240
1503543903887,98,107,240
1503543903937,99,107,240
1503543903987,100,107,240
1503543904037,101,107,240
1503543904087,102,107,240
1503543904137,103,107,240
1503543904187,104,107,240
1503543904237,105,107,240
1503543904287,106,107,240
1503543904337,107,107,240
1503543904387,108,107,240
1503543904437,109,107,240
1503543904487,110,107,240
1503543904537,111,107,240
1503543904587,112,107,240
1503543904637,113,107,240
1503543904687,114,107,240
1503543904737,115,108,240
1503543904787,116,108,240
1503543904837,117,108,240
1503543904887,118,108,240
1503543904937,119,108,240
1503543904987,120,108,240
1503543905037,121,107,240
1503543905087,122,107,240
1503543905137,123,107,240
1503543905187,124,107,240
1503543905237,125,107,240
1503543905287,126,107,240
1503543905337,127,107,240
1503543905387,128,107,240
1503543905437,129,107,240
1503543905487,130,107,240
1503543905537,131,107,240
1503543905587,132,107,240
1503543905637,133,107,240
1503543905687,134,107,240
1503543905737,135,107,240
1503543905787,136,107,240
1503543905837,137,107,240
1503543905887,138,107,240
1503543905937,139,107,240
1503543905987,140,107,240
1503543906037,141,107,240
1503543906087,142,107,240
1503543906137,143,107,240
1503543906187,144,107,240
1503543906237,145,107,240
1503543906287,146,107,240
1503543906337,147,107,240
1503543906387,148,107,240
1503543906437,149,107,240
1503543906487,150,107,240
1503543906537,151,107,240
1503543906587,152,107,240
1503543906637,153,107,240
1503543906687,154,108,240
1503543906737,155,108,240
1503543906787,156,108,240
1503543906837,157,108,240
1503543906887,158,108,240
1503543906937,159,108,240
1503543906987,160,108,240
1503543907037,161,108,240
1503543907087,162,108,240
1503543907137,163,108,240
1503543907187,164,108,240
1503543907237,165,108,240
1503543907287,166,108,240
1503543907337,167,107,240
1503543907387,168,107,240
1503543907437,169,107,240
1503543907487,170,107,240
1503543907537,171,107,240
1503543907587,172,107,240
1503543907637,173,107,240
1503543907687,174,107,240
1503543907737,175,107,240
1503543907787,176,107,240
1503543907837,177,107,240
1503543907887,178,107,240
1503543907937,179,107,240
1503543907987,180,107,240
1503543908037,181,107,240
1503543908087,182,107,240
1503543908137,183,107,240
1503543908187,184,107,240
1503543908237,185,107,240
1503543908287,186,107,240
1503543908337,187,107,240
1503543908387,188,107,240
1503543908437,189,107,240
1503543908487,190,107,240
1503543908537,191,107,240
1503543908587,192,107,240
1503543908637,193,107,240
1503543908687,194,107,240
1503543908737,195,107,240
1503543908787,196,107,240
1503543908837,197,108,240
1503543908887,198,108,240
1503543908937,199,108,240
1503543908987,200,108,240
