ts_micro,frame,btn,speed
1499694827047821,1,,240
1499694827149019,2,,240
1499694827239449,3,,450
1499694827287125,4,,450
1499694827378481,5,,450
1499694827467677,6,,450
1499694827558940,7,,450
1499694827651633,8,,450
1499694827743798,9,,450
1499694827835853,10,,450
1499694827932604,11,,450
1499694828029121,12,,450
1499694828126691,13,107,450
1499694828166692,14,107,450
1499694828266083,15,107,450
1499694828361212,16,107,450
1499694828453433,17,107,450
1499694828546021,18,107,450
1499694828638853,19,107,450
1499694828738060,20,107,450
1499694828836289,21,107,450
1499694828933522,22,108,450
1499694828984870,23,108,450
1499694829082002,24,108,450
1499694829179277,25,108,450
1499694829265090,26,108,450
1499694829359465,27,107,450
1499694829406841,28,107,450
1499694829502308,29,107,450
1499694829595571,30,107,450
1499694829730200,31,107,450
1499694829826853,32,107,450
1499694829924695,33,107,450
1499694830024233,34,108,450
1499694830082074,35,108,450
1499694830184170,36,108,450
1499694830284159,37,108,450
1499694830370003,38,108,450
1499694830472060,39,108,450
1499694830572754,40,108,450
1499694830674239,41,107,450
1499694830750852,42,107,450
1499694830848499,43,107,450
1499694830949398,44,107,450
1499694831048141,45,107,450
1499694831149074,46,107,450
1499694831247858,47,107,450
1499694831345593,48,107,450
1499694831445169,49,108,450
1499694831523580,50,108,450
1499694831628279,51,108,450
1499694831729557,52,108,450
1499694831830132,53,108,450
1499694831931535,54,108,450
1499694832031279,55,108,450
1499694832082236,56,108,450
1499694832133515,57,108,450
1499694832196034,58,108,450
1499694832248309,59,108,450
1499694832298686,60,108,450
1499694832355677,61,108,450
1499694832391420,62,108,450
1499694832441668,63,108,450
1499694832488335,64,108,450
1499694832539329,65,108,450
1499694832586181,66,108,450
1499694832632706,67,108,450
1499694832681916,68,107,450
1499694832728760,69,107,450
1499694832830419,70,107,450
1499694832929001,71,107,450
1499694833030076,72,108,450
1499694833076924,73,108,450
1499694833162180,74,108,450
1499694833260477,75,108,450
1499694833359055,76,108,450
1499694833457759,77,107,450
1499694833507192,78,107,450
1499694833607635,79,107,450
1499694833706282,80,107,450
1499694833807917,81,108,450
1499694833863690,82,108,450
1499694833961022,83,108,450
1499694834058413,84,108,450
1499694834154791,85,108,450
1499694834237070,86,108,450
1499694834338917,87,108,450
1499694834390965,88,108,450
1499694834442098,89,108,450
1499694834493346,90,108,450
1499694834544499,91,108,450
1499694834595782,92,108,450
1499694834645880,93,108,450
1499694834742218,94,108,450
1499694834791427,95,108,450
1499694834841288,96,108,450
1499694834891447,97,108,450
1499694834925270,98,108,450
1499694834975854,99,108,450
1499694835023869,100,108,450
1499694835073351,101,108,450
1499694835122618,102,108,450
1499694835169966,103,108,450
1499694835220953,104,108,450
1499694835269100,105,108,450
1499694835318543,106,108,450
1499694835366539,107,108,450
1499694835414881,108,108,450
1499694835467012,109,108,450
1499694835503996,110,108,450
1499694835553081,111,108,450
1499694835604246,112,108,450
1499694835651495,113,108,450
1499694835699557,114,108,450
1499694835745998,115,108,450
1499694835792805,116,108,450
1499694835841272,117,108,450
1499694835888281,118,108,450
1499694835937318,119,108,450
1499694835983821,120,108,450
1499694836034899,121,107,450
1499694836100399,122,107,450
1499694836196277,123,107,450
1499694836294286,124,107,450
1499694836393720,125,107,450
1499694836494938,126,107,450
1499694836591472,127,107,450
1499694836693971,128,107,450
1499694836792639,129,107,450
1499694836889180,130,107,450
1499694836989702,131,107,450
1499694837089439,132,107,450
1499694837191541,133,107,450
1499694837274383,134,107,450
1499694837376639,135,107,450
1499694837441173,136,107,450
1499694837540316,137,107,450
1499694837640931,138,107,450
1499694837740582,139,107,450
1499694837840580,140,108,450
1499694837887887,141,108,450
1499694837987512,142,108,450
1499694838087221,143,108,450
1499694838186899,144,108,450
1499694838287258,145,108,450
1499694838371575,146,108,450
1499694838420757,147,108,450
1499694838525367,148,108,450
1499694838628648,149,108,450
1499694838732170,150,108,450
1499694838836146,151,108,450
1499694838912595,152,108,450
1499694838970991,153,108,450
1499694839026931,154,108,450
1499694839083180,155,108,450
1499694839133555,156,108,450
1499694839183374,157,108,450
1499694839217787,158,108,450
1499694839265567,159,108,450
1499694839312638,160,108,450
1499694839360591,161,108,450
1499694839407232,162,108,450
1499694839453839,163,108,450
1499694839504575,164,108,450
1499694839558459,165,108,450
1499694839611244,166,108,450
1499694839685706,167,108,450
1499694839759307,168,108,450
1499694839807976,169,108,450
1499694839842605,170,108,450
1499694839891335,171,108,450
1499694839940195,172,108,450
1499694839989305,173,108,450
1499694840086625,174,108,450
1499694840183113,175,107,450
1499694840230825,176,107,450
1499694840328145,177,107,450
1499694840425570,178,107,450
