ts_micro,frame,btn,speed
1503700043303,1,107,240
1503700043377,2,107,240
1503700043438,3,107,240
1503700043475,4,107,240
1503700043510,5,107,240
1503700043553,6,107,240
1503700043603,7,107,240
1503700043659,8,107,240
1503700043703,9,107,240
1503700043753,10,107,240
1503700043803,11,107,240
1503700043853,12,107,240
1503700043903,13,107,240
1503700043953,14,107,240
1503700044003,15,107,240
1503700044053,16,107,240
1503700044103,17,107,240
1503700044153,18,107,240
1503700044203,19,107,240
1503700044253,20,107,240
1503700044303,21,107,240
1503700044353,22,107,240
1503700044403,23,107,240
1503700044453,24,107,240
1503700044503,25,107,240
1503700044553,26,107,240
1503700044603,27,107,240
1503700044653,28,107,240
1503700044703,29,108,240
1503700044753,30,108,240
1503700044803,31,108,240
1503700044853,32,108,240
1503700044903,33,108,240
1503700044953,34,108,240
1503700045003,35,108,240
1503700045053,36,107,240
1503700045103,37,107,240
1503700045153,38,107,240
1503700045203,39,107,240
1503700045253,40,107,240
1503700045303,41,107,240
1503700045353,42,107,240
1503700045403,43,107,240
1503700045457,44,107,240
1503700045503,45,107,240
1503700045555,46,107,240
1503700045603,47,107,240
1503700045653,48,107,240
1503700045703,49,107,240
1503700045753,50,107,240
1503700045803,51,107,240
1503700045853,52,107,240
1503700045903,53,107,240
1503700045953,54,108,240
1503700046003,55,108,240
1503700046053,56,108,240
1503700046103,57,108,240
1503700046153,58,108,240
1503700046203,59,108,240
1503700046253,60,108,240
1503700046303,61,108,240
1503700046353,62,108,240
1503700046403,63,108,240
1503700046453,64,108,240
1503700046503,65,107,240
1503700046553,66,107,240
1503700046603,67,107,240
1503700046653,68,107,240
1503700046703,69,107,240
1503700046758,70,107,240
1503700046809,71,107,240
1503700046853,72,107,240
1503700046903,73,107,240
1503700046953,74,107,240
1503700047003,75,107,240
1503700047053,76,107,240
1503700047103,77,107,240
1503700047153,78,107,240
1503700047203,79,107,240
1503700047253,80,107,240
1503700047303,81,107,240
1503700047353,82,107,240
1503700047403,83,107,240
1503700047453,84,107,240
1503700047503,85,107,240
1503700047553,86,107,240
1503700047603,87,107,240
1503700047653,88,107,240
1503700047703,89,107,240
1503700047753,90,107,240
1503700047803,91,107,240
1503700047853,92,107,240
1503700047903,93,107,240
1503700047953,94,107,240
1503700048003,95,107,240
1503700048053,96,108,240
1503700048103,97,108,240
1503700048153,98,108,240
1503700048203,99,108,240
1503700048253,100,108,240
1503700048303,101,108,240
1503700048353,102,107,240
1503700048403,103,107,240
1503700048453,104,107,240
1503700048503,105,107,240
1503700048556,106,107,240
1503700048603,107,107,240
1503700048653,108,107,240
1503700048703,109,107,240
1503700048753,110,107,240
1503700048803,111,107,240
1503700048853,112,107,240
1503700048903,113,107,240
1503700048953,114,107,240
1503700049003,115,107,240
1503700049053,116,107,240
1503700049103,117,107,240
1503700049153,118,107,240
1503700049203,119,107,240
1503700049253,120,107,240
1503700049303,121,107,240
1503700049353,122,107,240
1503700049403,123,107,240
1503700049453,124,107,240
1503700049503,125,107,240
1503700049553,126,107,240
1503700049603,127,107,240
1503700049653,128,107,240
1503700049703,129,107,240
1503700049753,130,107,240
1503700049803,131,107,240
1503700049853,132,107,240
1503700049903,133,107,240
1503700049953,134,107,240
1503700050003,135,108,240
1503700050053,136,108,240
1503700050103,137,108,240
1503700050153,138,108,240
1503700050203,139,108,240
1503700050253,140,108,240
1503700050303,141,108,240
1503700050353,142,108,240
1503700050403,143,108,240
1503700050453,144,108,240
1503700050503,145,108,240
1503700050553,146,108,240
1503700050603,147,107,240
1503700050653,148,107,240
1503700050703,149,107,240
1503700050753,150,107,240
1503700050804,151,107,240
1503700050857,152,107,240
1503700050904,153,107,240
1503700050959,154,107,240
1503700051015,155,107,240
1503700051069,156,107,240
1503700051115,157,107,240
1503700051153,158,107,240
1503700051203,159,107,240
1503700051253,160,107,240
1503700051303,161,107,240
1503700051353,162,107,240
1503700051403,163,107,240
1503700051453,164,107,240
1503700051503,165,107,240
1503700051553,166,107,240
1503700051603,167,107,240
1503700051653,168,107,240
1503700051703,169,108,240
1503700051753,170,108,240
1503700051803,171,108,240
1503700051853,172,108,240
1503700051903,173,108,240
1503700051953,174,108,240
1503700052003,175,108,240
1503700052053,176,108,240
1503700052103,177,107,240
1503700052155,178,107,240
1503700052203,179,107,240
1503700052258,180,107,240
1503700052307,181,107,240
1503700052353,182,107,240
1503700052403,183,107,240
1503700052454,184,107,240
1503700052503,185,107,240
1503700052553,186,107,240
1503700052603,187,107,240
1503700052653,188,107,240
1503700052703,189,107,240
1503700052753,190,107,240
1503700052803,191,107,240
1503700052853,192,107,240
1503700052903,193,107,240
1503700052953,194,107,240
1503700053003,195,107,240
1503700053053,196,107,240
1503700053103,197,107,240
1503700053153,198,107,240
1503700053203,199,107,240
1503700053253,200,107,240
1503700053303,201,107,240
1503700053353,202,107,240
1503700053403,203,107,240
1503700053453,204,107,240
1503700053503,205,107,240
1503700053553,206,107,240
1503700053603,207,107,240
1503700053653,208,107,240
1503700053703,209,107,240
1503700053753,210,107,240
1503700053803,211,107,240
1503700053853,212,107,240
1503700053903,213,107,240
1503700053953,214,107,240
1503700054003,215,107,240
1503700054053,216,107,240
1503700054103,217,107,240
1503700054153,218,107,240
1503700054203,219,107,240
1503700054253,220,107,240
1503700054303,221,108,240
1503700054359,222,108,240
1503700054436,223,108,240
1503700054479,224,108,240
1503700054515,225,108,240
1503700054555,226,108,240
1503700054603,227,108,240
1503700054653,228,108,240
1503700054703,229,108,240
1503700054753,230,108,240
1503700054803,231,107,240
1503700054853,232,107,240
1503700054903,233,107,240
1503700054953,234,107,240
1503700055003,235,107,240
1503700055053,236,107,240
1503700055103,237,107,240
1503700055156,238,107,240
1503700055205,239,107,240
1503700055258,240,107,240
1503700055303,241,107,240
1503700055353,242,107,240
1503700055403,243,107,240
1503700055453,244,107,240
1503700055503,245,107,240
1503700055553,246,107,240
1503700055603,247,107,240
1503700055653,248,107,240
1503700055703,249,107,240
1503700055753,250,107,240
1503700055803,251,107,240
1503700055853,252,107,240
1503700055903,253,107,240
1503700055953,254,107,240
1503700056003,255,107,240
1503700056053,256,107,240
1503700056103,257,107,240
1503700056153,258,107,240
1503700056203,259,107,240
1503700056253,260,107,240
1503700056303,261,107,240
1503700056353,262,107,240
1503700056403,263,107,240
1503700056453,264,108,240
1503700056503,265,108,240
1503700056553,266,108,240
1503700056603,267,108,240
1503700056653,268,108,240
1503700056703,269,107,240
1503700056753,270,107,240
1503700056803,271,107,240
1503700056853,272,107,240
1503700056903,273,107,240
1503700056953,274,107,240
1503700057003,275,107,240
1503700057056,276,107,240
1503700057106,277,107,240
1503700057153,278,107,240
1503700057203,279,107,240
1503700057253,280,107,240
1503700057303,281,107,240
1503700057353,282,108,240
1503700057403,283,108,240
1503700057453,284,108,240
1503700057503,285,108,240
1503700057553,286,108,240
1503700057603,287,108,240
1503700057653,288,107,240
1503700057703,289,107,240
1503700057753,290,107,240
1503700057803,291,107,240
1503700057853,292,107,240
1503700057903,293,107,240
1503700057953,294,107,240
1503700058004,295,107,240
1503700058053,296,107,240
1503700058103,297,107,240
1503700058153,298,107,240
1503700058203,299,107,240
1503700058253,300,107,240
1503700058303,301,107,240
1503700058353,302,107,240
1503700058403,303,107,240
1503700058453,304,107,240
1503700058503,305,107,240
1503700058553,306,107,240
1503700058603,307,107,240
1503700058653,308,107,240
1503700058703,309,107,240
1503700058753,310,107,240
1503700058803,311,107,240
1503700058853,312,107,240
1503700058903,313,107,240
1503700058953,314,107,240
1503700059003,315,108,240
1503700059053,316,108,240
1503700059103,317,108,240
1503700059153,318,107,240
1503700059203,319,107,240
1503700059253,320,107,240
1503700059303,321,107,240
1503700059353,322,107,240
1503700059403,323,107,240
1503700059453,324,107,240
1503700059503,325,108,240
1503700059553,326,108,240
1503700059605,327,108,240
1503700059653,328,108,240
1503700059703,329,108,240
1503700059753,330,108,240
1503700059803,331,108,240
1503700059853,332,108,240
1503700059905,333,108,240
1503700059953,334,108,240
1503700060003,335,108,240
1503700060053,336,108,240
1503700060103,337,107,240
1503700060153,338,107,240
1503700060203,339,107,240
1503700060256,340,107,240
1503700060308,341,107,240
1503700060355,342,107,240
1503700060403,343,107,240
1503700060453,344,107,240
1503700060504,345,107,240
1503700060553,346,107,240
1503700060603,347,107,240
1503700060653,348,107,240
1503700060703,349,107,240
1503700060753,350,107,240
1503700060803,351,107,240
1503700060853,352,107,240
1503700060903,353,108,240
1503700060953,354,108,240
1503700061003,355,108,240
1503700061053,356,107,240
1503700061103,357,107,240
1503700061153,358,107,240
1503700061203,359,107,240
1503700061253,360,107,240
1503700061303,361,107,240
1503700061353,362,107,240
1503700061403,363,107,240
1503700061453,364,107,240
1503700061503,365,107,240
1503700061553,366,107,240
1503700061603,367,107,240
1503700061653,368,107,240
1503700061703,369,107,240
1503700061753,370,107,240
1503700061803,371,107,240
1503700061853,372,107,240
1503700061903,373,107,240
1503700061953,374,107,240
1503700062003,375,107,240
1503700062053,376,107,240
1503700062103,377,107,240
1503700062153,378,107,240
1503700062219,379,107,240
1503700062291,380,107,240
1503700062368,381,107,240
1503700062441,382,107,240
1503700062521,383,107,240
1503700062598,384,107,240
1503700062683,385,107,240
1503700062741,386,107,240
1503700062821,387,107,240
1503700062897,388,107,240
1503700062975,389,107,240
1503700063054,390,107,240
1503700063137,391,107,240
1503700063216,392,108,240
1503700063298,393,108,240
1503700063376,394,108,240
1503700064137,395,107,240
1503700064215,396,107,240
1503700064299,397,107,240
1503700064357,398,107,240
1503700064436,399,107,240
1503700064539,400,107,240
