1500168195556001,1,,336.0
1500168195630309,2,,336.0
1500168195720979,3,,336.0
1500168195810802,4,,336.0
1500168195903877,5,,336.0
1500168195996210,6,,336.0
1500168196047280,7,,336.0
1500168196146589,8,,336.0
1500168196242728,9,,336.0
1500168196362145,10,,336.0
1500168196489796,11,,336.0
1500168196609250,12,,336.0
1500168196705529,13,,336.0
1500168196804671,14,,336.0
1500168196900782,15,107,336.0
1500168196948641,16,107,336.0
1500168197046910,17,107,336.0
1500168197146916,18,107,336.0
1500168197242456,19,107,336.0
1500168197338612,20,107,336.0
1500168197384280,21,107,336.0
1500168197477465,22,107,336.0
1500168197568203,23,107,336.0
1500168197661683,24,107,336.0
1500168197762140,25,107,336.0
1500168197854378,26,107,336.0
1500168197945747,27,107,336.0
1500168198043972,28,107,336.0
1500168198135675,29,107,336.0
1500168198223604,30,108,336.0
1500168198313088,31,108,336.0
1500168198415529,32,108,336.0
1500168198508030,33,108,336.0
1500168198605533,34,108,336.0
1500168198700169,35,107,336.0
1500168198748973,36,107,336.0
1500168198846977,37,107,336.0
1500168198944449,38,107,336.0
1500168199039957,39,107,336.0
1500168199135510,40,107,336.0
1500168199232674,41,107,336.0
1500168199321147,42,107,336.0
1500168199410462,43,108,336.0
1500168199473979,44,108,336.0
1500168199562991,45,108,336.0
1500168199655654,46,108,336.0
1500168199751787,47,108,336.0
1500168199822420,48,108,336.0
1500168199913967,49,108,336.0
1500168200004438,50,108,336.0
1500168200098486,51,108,336.0
1500168200194387,52,108,336.0
1500168200294713,53,107,336.0
1500168200336668,54,107,336.0
1500168200433176,55,107,336.0
1500168200524240,56,107,336.0
1500168200615213,57,107,336.0
1500168200704806,58,107,336.0
1500168200801566,59,107,336.0
1500168200899011,60,107,336.0
1500168200996005,61,107,336.0
1500168201039694,62,107,336.0
1500168201136202,63,107,336.0
1500168201233367,64,107,336.0
1500168201300078,65,107,336.0
1500168201414676,66,108,336.0
1500168201455482,67,108,336.0
1500168201547734,68,108,336.0
1500168201641125,69,108,336.0
1500168201742240,70,107,336.0
1500168201797812,71,107,336.0
1500168201893583,72,107,336.0
1500168201988175,73,107,336.0
1500168202084497,74,107,336.0
1500168202176773,75,107,336.0
1500168202267582,76,107,336.0
1500168202340558,77,107,336.0
1500168202432793,78,107,336.0
1500168202531206,79,107,336.0
1500168202622836,80,107,336.0
1500168202711313,81,107,336.0
1500168202802940,82,107,336.0
1500168202896785,83,107,336.0
1500168202990765,84,107,336.0
1500168203035295,85,107,336.0
1500168203136596,86,107,336.0
1500168203239473,87,107,336.0
1500168203337606,88,107,336.0
1500168203432845,89,107,336.0
1500168203525360,90,107,336.0
1500168203617623,91,107,336.0
1500168203706859,92,107,336.0
1500168203799661,93,107,336.0
1500168203872687,94,107,336.0
1500168203961213,95,107,336.0
1500168204054948,96,107,336.0
1500168204151396,97,107,336.0
1500168204248711,98,107,336.0
1500168204344338,99,107,336.0
1500168204443765,100,107,336.0
1500168204540179,101,107,336.0
1500168204639264,102,108,336.0
1500168204685473,103,108,336.0
1500168204783316,104,108,336.0
1500168204875664,105,108,336.0
1500168204922005,106,108,336.0
1500168205013083,107,108,336.0
1500168205114335,108,108,336.0
1500168205161745,109,108,336.0
1500168205257047,110,108,336.0
1500168205353693,111,108,336.0
1500168205399439,112,108,336.0
1500168205470882,113,108,336.0
1500168205565842,114,108,336.0
1500168205618139,115,108,336.0
1500168205710486,116,108,336.0
1500168205755545,117,108,336.0
1500168205855223,118,108,336.0
1500168205949002,119,108,336.0
1500168206045020,120,108,336.0
1500168206142240,121,107,336.0
1500168206194547,122,107,336.0
1500168206294549,123,107,336.0
1500168206412063,124,107,336.0
1500168206505946,125,107,336.0
1500168206605914,126,107,336.0
1500168206701080,127,108,336.0
1500168206744232,128,108,336.0
1500168206838774,129,108,336.0
1500168206931874,130,108,336.0
1500168206975305,131,108,336.0
1500168207065606,132,107,336.0
1500168207105276,133,107,336.0
1500168207200344,134,107,336.0
1500168207295591,135,107,336.0
1500168207392009,136,107,336.0
1500168207491354,137,107,336.0
1500168207584779,138,107,336.0
1500168207673096,139,107,336.0
1500168207761195,140,107,336.0
1500168207855287,141,107,336.0
1500168207948474,142,107,336.0
1500168208044329,143,107,336.0
1500168208140773,144,107,336.0
