ts_micro,frame,btn,speed
1503544114024,1,107,240
1503544114088,2,107,240
1503544114124,3,107,240
1503544114174,4,107,240
1503544114224,5,107,240
1503544114274,6,107,240
1503544114324,7,107,240
1503544114374,8,107,240
1503544114424,9,107,240
1503544114474,10,107,240
1503544114524,11,107,240
1503544114574,12,107,240
1503544114624,13,107,240
1503544114674,14,107,240
1503544114725,15,107,240
1503544114789,16,107,240
1503544114828,17,107,240
1503544114874,18,107,240
1503544114924,19,107,240
1503544114974,20,107,240
1503544115024,21,108,240
1503544115074,22,108,240
1503544115124,23,108,240
1503544115174,24,108,240
1503544115224,25,108,240
1503544115274,26,107,240
1503544115324,27,107,240
1503544115374,28,107,240
1503544115424,29,107,240
1503544115474,30,107,240
1503544115524,31,107,240
1503544115574,32,107,240
1503544115624,33,107,240
1503544115674,34,107,240
1503544115724,35,108,240
1503544115774,36,108,240
1503544115824,37,108,240
1503544115874,38,108,240
1503544115924,39,108,240
1503544115974,40,107,240
1503544116024,41,107,240
1503544116074,42,107,240
1503544116124,43,107,240
1503544116174,44,107,240
1503544116224,45,107,240
1503544116274,46,107,240
1503544116324,47,107,240
1503544116374,48,107,240
1503544116424,49,107,240
1503544116474,50,107,240
1503544116525,51,107,240
1503544116574,52,108,240
1503544116625,53,108,240
1503544116674,54,108,240
1503544116725,55,108,240
1503544116775,56,108,240
1503544116825,57,108,240
1503544116875,58,108,240
1503544116925,59,108,240
1503544116975,60,108,240
1503544117024,61,108,240
1503544117074,62,108,240
1503544117125,63,108,240
1503544117174,64,108,240
1503544117225,65,108,240
1503544117274,66,108,240
1503544117325,67,107,240
1503544117374,68,107,240
1503544117424,69,107,240
1503544117474,70,107,240
1503544117525,71,107,240
1503544117575,72,107,240
1503544117625,73,107,240
1503544117674,74,107,240
1503544117725,75,107,240
1503544117774,76,107,240
1503544117824,77,107,240
1503544117874,78,107,240
1503544117925,79,107,240
1503544117974,80,107,240
1503544118025,81,107,240
1503544118074,82,107,240
1503544118125,83,107,240
1503544118174,84,107,240
1503544118224,85,107,240
1503544118274,86,107,240
1503544118325,87,107,240
1503544118374,88,107,240
1503544118425,89,107,240
1503544118475,90,107,240
1503544118525,91,107,240
1503544118574,92,107,240
1503544118625,93,107,240
1503544118674,94,107,240
1503544118725,95,107,240
1503544118775,96,107,240
1503544118825,97,107,240
1503544118875,98,107,240
1503544118925,99,107,240
1503544118975,100,107,240
1503544119025,101,107,240
1503544119075,102,107,240
1503544119125,103,107,240
1503544119174,104,107,240
1503544119225,105,107,240
1503544119275,106,107,240
1503544119325,107,107,240
1503544119375,108,107,240
1503544119425,109,107,240
1503544119474,110,107,240
1503544119525,111,107,240
1503544119575,112,107,240
1503544119625,113,107,240
1503544119675,114,107,240
1503544119724,115,107,240
1503544119775,116,107,240
1503544119825,117,107,240
1503544119875,118,107,240
1503544119925,119,107,240
1503544119975,120,107,240
1503544120025,121,107,240
1503544120075,122,107,240
1503544120125,123,107,240
1503544120174,124,107,240
1503544120225,125,107,240
1503544120275,126,107,240
1503544120325,127,107,240
1503544120374,128,107,240
1503544120425,129,107,240
1503544120474,130,107,240
1503544120524,131,107,240
1503544120575,132,107,240
1503544120625,133,107,240
1503544120675,134,107,240
1503544120724,135,107,240
1503544120775,136,107,240
1503544120824,137,108,240
1503544120875,138,108,240
1503544120924,139,108,240
1503544120974,140,108,240
1503544121025,141,108,240
1503544121075,142,108,240
1503544121124,143,108,240
1503544121174,144,108,240
1503544121225,145,108,240
1503544121274,146,108,240
1503544121325,147,108,240
1503544121375,148,108,240
1503544121424,149,107,240
1503544121474,150,107,240
1503544121524,151,107,240
1503544121574,152,107,240
1503544121625,153,107,240
1503544121675,154,107,240
