ts_micro,frame,wheel
1503318186424123,1,0.0
1503318186533961,2,0.0
1503318186615188,3,0.0
1503318186694300,4,0.0
1503318186724759,5,0.0
1503318186807975,6,0.0
1503318186885321,7,0.0
1503318186966923,8,0.0
1503318187044318,9,0.0
1503318187126153,10,0.0
1503318187208244,11,0.0
1503318187288191,12,0.0
1503318187371258,13,0.0
1503318187449283,14,0.0
1503318187532546,15,0.523598775598
1503318187581261,16,0.523598775598
1503318187672423,17,0.523598775598
1503318187759177,18,0.523598775598
1503318187844158,19,0.0
1503318187880566,20,0.0
1503318187971265,21,0.0
1503318188053768,22,0.0
1503318188154161,23,0.0
1503318188245725,24,0.523598775598
1503318188305399,25,0.523598775598
1503318188383278,26,0.523598775598
1503318188487156,27,0.0
1503318188531104,28,0.0
1503318188622640,29,0.0
1503318188715964,30,0.0
1503318188801986,31,0.0
1503318188893886,32,0.523598775598
1503318188942181,33,0.523598775598
1503318189036792,34,0.523598775598
1503318189139649,35,0.0
1503318189194987,36,0.0
1503318189290046,37,0.0
1503318189371691,38,0.0
1503318189457427,39,0.0
1503318189556303,40,0.0
1503318189653800,41,0.523598775598
1503318189701410,42,0.523598775598
1503318189799562,43,0.0
1503318189848673,44,0.0
1503318189941587,45,0.0
1503318190037600,46,0.0
1503318190135006,47,0.523598775598
1503318190226901,48,0.523598775598
1503318190328793,49,0.0
1503318190374672,50,0.0
1503318190475655,51,0.0
1503318190570541,52,0.0
1503318190663808,53,0.0
1503318190753391,54,0.0
1503318190853206,55,0.0
1503318190947532,56,0.0
1503318191049573,57,0.0
1503318191144410,58,0.0
1503318191244352,59,0.0
1503318191335713,60,0.0
1503318191433767,61,0.0
1503318191532006,62,0.0
1503318191666319,63,0.0
1503318191760856,64,0.0
1503318191851843,65,0.0
1503318191941086,66,0.0
1503318192033161,67,0.0
1503318192123967,68,0.0
1503318192218328,69,0.523598775598
1503318192285657,70,0.523598775598
1503318192378075,71,0.523598775598
1503318192472251,72,0.0
1503318192514217,73,0.0
1503318192590909,74,0.0
1503318192685429,75,0.0
1503318192776990,76,0.0
1503318192875977,77,0.0
1503318192975251,78,0.0
1503318193075222,79,0.0
1503318193176481,80,0.523598775598
1503318193241162,81,0.523598775598
1503318193333574,82,0.0
1503318193406824,83,0.0
1503318193496092,84,0.0
1503318193589712,85,0.0
1503318193671109,86,0.0
1503318193757859,87,0.0
1503318193850632,88,0.0
1503318193945941,89,0.0
1503318194046718,90,0.0
1503318194141375,91,0.523598775598
1503318194209164,92,0.523598775598
1503318194300070,93,0.523598775598
1503318194388348,94,0.0
1503318194430391,95,0.0
1503318194525619,96,0.0
1503318194618449,97,0.0
1503318194695754,98,0.523598775598
1503318194776710,99,0.523598775598
1503318194873176,100,0.0
1503318194933887,101,0.0
1503318195038543,102,0.0
1503318195129843,103,0.0
1503318195223053,104,0.0
1503318195316433,105,0.523598775598
1503318195369079,106,0.523598775598
1503318195465795,107,0.0
1503318195514503,108,0.0
1503318195604284,109,0.0
1503318195681936,110,0.0
1503318195771315,111,0.0
1503318195855295,112,0.0
1503318195954234,113,0.0
1503318196046966,114,0.0
1503318196140130,115,0.0
1503318196238061,116,0.0
1503318196330431,117,0.0
1503318196419428,118,0.0
1503318196507296,119,0.0
1503318196614191,120,0.0
1503318196698635,121,0.523598775598
1503318196728996,122,0.523598775598
1503318196820046,123,0.523598775598
1503318196903929,124,0.0
1503318196942986,125,0.0
1503318197032417,126,0.0
1503318197129286,127,0.0
1503318197214615,128,0.0
1503318197304355,129,0.523598775598
1503318197350273,130,0.523598775598
1503318197444839,131,0.0
1503318197546101,132,0.0
1503318197636843,133,0.0
1503318197719051,134,0.0
1503318197807445,135,0.523598775598
1503318197846261,136,0.523598775598
1503318197944062,137,0.523598775598
1503318198042564,138,0.0
1503318198132260,139,0.0
1503318198225466,140,0.0
1503318198320944,141,0.0
1503318198408491,142,0.0
1503318198510229,143,0.523598775598
1503318198564471,144,0.523598775598
1503318198666346,145,0.0
1503318198717527,146,0.0
1503318198807245,147,0.0
1503318198897453,148,0.0
1503318198988820,149,0.0
1503318199082716,150,0.0
1503318199184807,151,0.0
1503318199283695,152,0.0
1503318199385238,153,0.0
1503318199479777,154,0.0
1503318199562397,155,0.0
1503318199650582,156,0.0
1503318199739025,157,0.0
1503318199832596,158,0.0
1503318199926455,159,0.0
1503318200020569,160,0.0
1503318200110376,161,0.0
1503318200199099,162,0.0
1503318200289796,163,0.523598775598
1503318200340921,164,0.523598775598
1503318200433201,165,0.0
1503318200510720,166,0.0
1503318200589692,167,0.0
1503318200684963,168,0.0
1503318200778726,169,0.0
1503318200872872,170,0.0
1503318200976618,171,0.0
1503318201074118,172,0.0
1503318201178196,173,0.0
1503318201271289,174,0.523598775598
1503318201341887,175,0.523598775598
1503318201436491,176,0.523598775598
1503318201559261,177,0.0
1503318201621839,178,0.0
1503318201700707,179,0.0
1503318201790122,180,0.0
1503318201882677,181,0.0
1503318201985260,182,0.523598775598
1503318202049262,183,0.523598775598
1503318202142944,184,0.0
1503318202221796,185,0.0
1503318202312102,186,0.0
1503318202402616,187,0.0
1503318202491634,188,0.0
1503318202583769,189,0.0
1503318202682892,190,0.0
1503318202764703,191,0.0
1503318202861778,192,0.523598775598
1503318202918236,193,0.523598775598
1503318203008475,194,0.523598775598
1503318203093705,195,0.0
1503318203134106,196,0.0
1503318203227528,197,0.0
1503318203323288,198,0.0
1503318203413217,199,0.0
1503318203508022,200,0.0
