ts_micro,frame,wheel
1503317809342220,1,0.0
1503317809473239,2,0.0
1503317809560131,3,0.0
1503317809642975,4,0.0
1503317809678115,5,0.0
1503317809763361,6,0.0
1503317809844905,7,0.0
1503317809930935,8,0.0
1503317810016574,9,0.0
1503317810098081,10,0.0
1503317810182429,11,0.0
1503317810269484,12,0.0
1503317810354802,13,0.0
1503317810433831,14,0.0
1503317810526142,15,0.0
1503317810615282,16,-0.523598775598
1503317810665473,17,-0.523598775598
1503317810753617,18,0.0
1503317810837533,19,0.0
1503317810928239,20,0.0
1503317811020905,21,0.0
1503317811110061,22,-0.523598775598
1503317811196043,23,-0.523598775598
1503317811295243,24,0.0
1503317811342922,25,0.0
1503317811424663,26,0.0
1503317811520043,27,0.0
1503317811611145,28,0.0
1503317811700429,29,0.0
1503317811795292,30,0.0
1503317811891375,31,0.0
1503317811991923,32,0.0
1503317812088202,33,0.523598775598
1503317812130042,34,0.523598775598
1503317812223583,35,0.523598775598
1503317812321720,36,-0.523598775598
1503317812364043,37,-0.523598775598
1503317812443098,38,-0.523598775598
1503317812535088,39,-0.523598775598
1503317812624087,40,0.0
1503317812708110,41,0.0
1503317812802255,42,0.0
1503317812893349,43,0.0
1503317812998858,44,0.0
1503317813093158,45,0.0
1503317813194429,46,0.0
1503317813290077,47,-0.523598775598
1503317813338691,48,-0.523598775598
1503317813432693,49,0.0
1503317813510887,50,0.0
1503317813635927,51,0.0
1503317813728162,52,0.0
1503317813820975,53,-0.523598775598
1503317813882590,54,-0.523598775598
1503317813980891,55,0.0
1503317814041844,56,0.0
1503317814142922,57,0.0
1503317814238889,58,-0.523598775598
1503317814285957,59,-0.523598775598
1503317814382955,60,-0.523598775598
1503317814483105,61,0.0
1503317814527837,62,0.0
1503317814625077,63,0.0
1503317814721632,64,0.0
1503317814808874,65,0.0
1503317814904821,66,-0.523598775598
1503317814952415,67,0.0
1503317815049522,68,0.0
1503317815149625,69,0.0
1503317815243037,70,-0.523598775598
1503317815304094,71,-0.523598775598
1503317815393447,72,-0.523598775598
1503317815482740,73,0.0
1503317815511865,74,0.0
1503317815610211,75,0.0
1503317815653963,76,0.0
1503317815743939,77,0.0
1503317815835822,78,0.0
1503317815939167,79,-0.523598775598
1503317815981655,80,-0.523598775598
1503317816076746,81,0.0
1503317816113051,82,0.0
1503317816201701,83,0.0
1503317816288792,84,0.0
1503317816379726,85,0.0
1503317816461550,86,0.0
1503317816554879,87,0.0
1503317816642800,88,0.0
1503317816738104,89,0.0
1503317816832676,90,0.0
1503317816925864,91,-0.523598775598
1503317816977028,92,-0.523598775598
1503317817067906,93,0.0
1503317817146240,94,0.0
1503317817235578,95,0.0
1503317817325189,96,0.0
1503317817416014,97,0.0
1503317817493499,98,0.0
1503317817589004,99,-0.523598775598
1503317817641153,100,-0.523598775598
1503317817738811,101,0.0
1503317817821323,102,0.0
1503317817910614,103,0.0
1503317817994656,104,0.0
1503317818085056,105,0.0
1503317818173445,106,-0.523598775598
1503317818253649,107,-0.523598775598
