ts_micro,frame,wheel
1504756042961,1,41.2
1504756043059,2,49.6
1504756043156,3,63.6
1504756043265,4,65.6
1504756043368,5,104.8
1504756043468,6,106.4
1504756043571,7,94.4
1504756043671,8,136.8
1504756043769,9,96.4
1504756043866,10,52.0
1504756043965,11,10.8
1504756044061,12,10.4
1504756044162,13,7.2
1504756044250,14,10.0
1504756044341,15,13.6
1504756044442,16,37.6
1504756044547,17,59.6
1504756044645,18,84.4
1504756044742,19,119.2
1504756044844,20,122.8
1504756044940,21,82.8
1504756045036,22,16.0
1504756045133,23,3.2
1504756045224,24,3.2
1504756045312,25,-123.6
1504756045401,26,-161.2
1504756045497,27,0.0
1504756045588,28,2.4
1504756045685,29,2.4
1504756045778,30,2.0
1504756045869,31,50.4
1504756045966,32,156.8
1504756046066,33,-22.0
1504756046163,34,-4.8
1504756046267,35,0.4
1504756046364,36,0.0
1504756046465,37,0.4
1504756046558,38,0.4
1504756046653,39,0.4
1504756046747,40,0.4
1504756046846,41,2.0
1504756046943,42,2.0
1504756047042,43,3.2
1504756047136,44,2.4
1504756047229,45,2.4
1504756047320,46,2.4
1504756047418,47,2.4
1504756047515,48,0.8
1504756047614,49,0.4
1504756047706,50,0.0
1504756047804,51,0.4
1504756047904,52,56.0
1504756048005,53,122.8
1504756048106,54,149.2
1504756048207,55,8.4
1504756048308,56,2.4
1504756048406,57,2.4
1504756048505,58,2.4
1504756048596,59,3.6
1504756048693,60,0.4
1504756048787,61,94.0
1504756048872,62,141.2
1504756048968,63,77.2
1504756049069,64,3.6
1504756049167,65,0.4
1504756049265,66,2.4
1504756049361,67,3.2
1504756049464,68,2.4
1504756049562,69,2.4
1504756049659,70,2.4
1504756049753,71,3.6
1504756049849,72,3.2
1504756049947,73,0.4
1504756050037,74,0.8
1504756050134,75,0.8
1504756050231,76,0.8
1504756050329,77,0.8
1504756050439,78,8.8
1504756050536,79,30.4
1504756050632,80,100.0
1504756050742,81,131.6
1504756050837,82,138.4
1504756050932,83,172.0
1504756051030,84,184.0
1504756051125,85,182.8
1504756051217,86,179.6
1504756051317,87,82.4
1504756051408,88,42.0
1504756051506,89,11.6
1504756051604,90,-10.4
1504756051704,91,-119.6
1504756051800,92,-140.4
1504756051902,93,-35.6
1504756051996,94,4.0
1504756052084,95,4.0
1504756052176,96,4.0
1504756052267,97,5.2
1504756052352,98,2.4
1504756052451,99,2.4
1504756052554,100,3.2
1504756052654,101,2.4
1504756052754,102,8.4
1504756052848,103,34.0
1504756052938,104,34.0
1504756053028,105,44.0
1504756053118,106,84.8
1504756053207,107,67.6
1504756053300,108,31.6
1504756053399,109,8.8
1504756053492,110,5.6
1504756053589,111,3.6
1504756053686,112,4.8
1504756053783,113,15.2
1504756053876,114,12.4
1504756053966,115,12.0
1504756054055,116,12.4
1504756054144,117,10.8
1504756054234,118,15.2
1504756054323,119,20.4
1504756054413,120,29.2
1504756054508,121,31.6
1504756054600,122,31.6
1504756054691,123,30.0
1504756054779,124,24.0
1504756054874,125,18.8
1504756054974,126,14.8
1504756055074,127,7.2
1504756055175,128,2.4
1504756055275,129,5.2
1504756055373,130,18.8
1504756055476,131,32.0
1504756055577,132,30.4
1504756055674,133,40.8
1504756055768,134,104.4
1504756055868,135,138.0
1504756055964,136,143.6
1504756056063,137,120.0
1504756056160,138,23.2
1504756056259,139,13.2
1504756056359,140,2.4
1504756056460,141,2.4
1504756056562,142,6.4
1504756056659,143,6.4
1504756056758,144,5.2
1504756056854,145,13.2
1504756056956,146,10.0
1504756057062,147,20.0
1504756057159,148,61.2
1504756057258,149,123.2
1504756057355,150,128.0
1504756057455,151,15.2
1504756057556,152,2.4
1504756057653,153,2.4
1504756057749,154,4.8
1504756057843,155,4.0
1504756057941,156,4.0
1504756058041,157,4.8
1504756058131,158,4.8
1504756058232,159,4.8
1504756058328,160,6.4
1504756058424,161,3.2
1504756058524,162,12.0
1504756058620,163,3.2
1504756058716,164,4.0
1504756058812,165,89.2
1504756058907,166,174.4
1504756059003,167,95.6
1504756059108,168,5.2
1504756059210,169,2.4
1504756059295,170,-22.8
1504756059391,171,-105.2
1504756059490,172,-100.0
1504756059590,173,3.2
1504756059684,174,0.8
1504756059776,175,1.6
1504756059865,176,1.6
1504756059961,177,1.6
1504756060057,178,0.8
1504756060154,179,0.8
1504756060251,180,-10.0
1504756060350,181,-9.6
1504756060435,182,2.4
1504756060527,183,3.2
1504756060618,184,3.2
1504756060711,185,3.6
1504756060803,186,3.2
1504756060896,187,1.6
1504756060988,188,1.6
1504756061077,189,0.8
1504756061165,190,1.6
1504756061259,191,1.6
1504756061365,192,32.4
1504756061463,193,42.8
1504756061553,194,72.4
1504756061647,195,100.8
1504756061743,196,116.8
1504756061839,197,72.8
1504756061936,198,20.0
1504756062036,199,5.6
1504756062135,200,3.2
1504756062232,201,1.6
1504756062340,202,-9.2
1504756062455,203,2.0
1504756062554,204,2.0
1504756062652,205,2.0
1504756062741,206,5.6
1504756062833,207,6.4
1504756062924,208,5.2
1504756063015,209,5.6
1504756063104,210,5.2
1504756063194,211,-12.8
1504756063290,212,-14.8
1504756063394,213,-14.8
1504756063489,214,-16.4
1504756063603,215,2.0
1504756063719,216,2.0
1504756063822,217,2.0
1504756063914,218,2.0
1504756064013,219,4.8
1504756064109,220,4.8
1504756064214,221,14.0
1504756064310,222,20.4
1504756064409,223,16.0
1504756064507,224,17.2
1504756064608,225,26.0
1504756064707,226,26.0
1504756064797,227,86.4
1504756064891,228,119.2
1504756064984,229,117.6
1504756065073,230,67.2
1504756065167,231,23.2
1504756065260,232,8.8
1504756065348,233,11.6
1504756065436,234,16.0
1504756065529,235,62.0
1504756065622,236,67.2
1504756065716,237,9.2
1504756065814,238,3.6
1504756065912,239,1.6
1504756066003,240,1.6
1504756066092,241,1.6
1504756066183,242,1.6
1504756066279,243,2.0
1504756066370,244,1.6
1504756066461,245,1.6
1504756066557,246,4.8
1504756066644,247,4.8
1504756066740,248,4.0
1504756066834,249,5.2
1504756066925,250,4.0
1504756067024,251,4.8
1504756067118,252,7.6
