ts_micro,frame,wheel
1504756166424,1,0.4
1504756166520,2,0.4
1504756166615,3,-9.2
1504756166721,4,-83.2
1504756166832,5,-130.8
1504756166933,6,-112.0
1504756167024,7,-55.2
1504756167123,8,-103.6
1504756167217,9,-125.6
1504756167314,10,-23.2
1504756167414,11,0.4
1504756167508,12,-74.0
1504756167601,13,-139.2
1504756167698,14,-34.8
1504756167799,15,-0.8
1504756167892,16,0.0
1504756167992,17,2.4
1504756168083,18,2.4
1504756168183,19,2.0
1504756168285,20,2.0
1504756168397,21,2.0
1504756168489,22,2.4
1504756168588,23,2.4
1504756168681,24,0.0
1504756168784,25,-1.2
1504756168876,26,0.0
1504756168976,27,-128.8
1504756169073,28,-158.8
1504756169172,29,-7.6
1504756169277,30,2.0
1504756169384,31,2.4
1504756169486,32,2.4
1504756169584,33,2.4
1504756169684,34,2.4
1504756169784,35,2.0
1504756169890,36,2.4
1504756169994,37,0.0
1504756170091,38,0.0
1504756170193,39,0.4
1504756170297,40,0.0
1504756170398,41,0.0
1504756170497,42,0.0
1504756170594,43,2.4
1504756170691,44,2.4
1504756170793,45,2.4
1504756170891,46,-4.4
1504756170991,47,-12.0
1504756171101,48,-22.0
1504756171216,49,-98.8
1504756171323,50,-177.2
1504756171417,51,-177.6
1504756171510,52,-101.6
1504756171612,53,-46.4
1504756171712,54,-90.0
1504756171813,55,-177.6
1504756171915,56,-82.4
1504756172019,57,2.0
1504756172122,58,2.0
1504756172226,59,2.4
1504756172324,60,2.0
1504756172426,61,2.0
1504756172519,62,2.0
1504756172622,63,0.0
1504756172721,64,12.0
1504756172823,65,114.8
1504756172915,66,122.4
1504756173007,67,-9.6
1504756173109,68,1.6
1504756173209,69,4.0
1504756173302,70,4.8
1504756173395,71,-48.0
1504756173490,72,-129.6
1504756173583,73,-13.2
1504756173678,74,2.4
1504756173777,75,2.4
1504756173870,76,0.4
1504756173970,77,0.4
1504756174062,78,0.0
1504756174162,79,0.0
1504756174256,80,0.4
1504756174352,81,0.4
1504756174447,82,3.2
1504756174540,83,2.4
1504756174632,84,2.4
1504756174726,85,-7.6
1504756174814,86,-24.4
1504756174907,87,-120.8
1504756175002,88,-160.8
1504756175098,89,-162.8
1504756175194,90,-122.8
1504756175287,91,-7.6
1504756175377,92,-17.6
1504756175477,93,-32.0
1504756175576,94,-32.8
1504756175666,95,-28.8
1504756175766,96,-25.2
1504756175867,97,-21.2
1504756175952,98,-20.0
1504756176051,99,-18.8
1504756176153,100,-28.0
1504756176253,101,-49.6
1504756176352,102,-67.2
1504756176451,103,-75.2
1504756176549,104,-83.2
1504756176645,105,-96.0
1504756176741,106,-62.4
1504756176840,107,-21.2
1504756176935,108,-21.6
1504756177031,109,-20.0
1504756177123,110,-23.6
1504756177217,111,-28.8
1504756177310,112,-36.4
1504756177408,113,-130.4
1504756177511,114,-135.6
1504756177608,115,-42.8
1504756177701,116,-36.8
1504756177796,117,-31.2
1504756177889,118,-30.4
1504756177988,119,-22.8
1504756178085,120,-0.8
1504756178184,121,2.4
1504756178276,122,2.0
1504756178374,123,2.0
1504756178470,124,-4.8
1504756178569,125,-50.4
1504756178664,126,-132.8
1504756178754,127,-112.8
1504756178850,128,-40.0
1504756178947,129,-8.0
1504756179044,130,0.0
1504756179143,131,0.0
1504756179251,132,0.4
1504756179351,133,0.0
1504756179454,134,-2.0
1504756179547,135,-4.4
1504756179646,136,-7.6
1504756179746,137,-4.4
1504756179839,138,0.0
1504756179931,139,2.0
1504756180023,140,1.6
1504756180113,141,-2.8
1504756180205,142,-29.6
1504756180304,143,-151.2
1504756180400,144,-84.8
1504756180492,145,-33.6
1504756180581,146,-26.0
1504756180671,147,-29.6
1504756180763,148,-23.2
1504756180865,149,-47.2
1504756180965,150,-178.0
1504756181066,151,-177.6
1504756181164,152,-178.0
1504756181257,153,-178.4
1504756181355,154,-172.8
1504756181453,155,-11.2
1504756181553,156,-0.8
1504756181651,157,0.4
1504756181738,158,0.0
1504756181836,159,0.0
1504756181932,160,2.0
1504756182029,161,2.0
1504756182123,162,2.4
1504756182224,163,1.6
1504756182323,164,2.4
1504756182422,165,2.0
1504756182520,166,1.6
1504756182632,167,-0.8
1504756182734,168,0.0
1504756182829,169,0.0
1504756182921,170,-0.8
1504756183018,171,-0.8
1504756183132,172,-4.4
1504756183245,173,-64.0
1504756183352,174,-152.0
1504756183460,175,-152.4
1504756183575,176,-178.0
1504756183665,177,-178.4
1504756183754,178,-177.2
1504756183843,179,-72.0
1504756183933,180,0.0
1504756184023,181,0.0
1504756184106,182,0.0
1504756184195,183,0.4
1504756184294,184,0.0
1504756184393,185,0.4
1504756184487,186,2.0
1504756184581,187,2.0
1504756184680,188,2.0
1504756184776,189,2.4
1504756184869,190,2.0
1504756184961,191,2.4
1504756185051,192,2.0
1504756185151,193,-16.4
1504756185245,194,-117.2
1504756185338,195,-49.6
1504756185433,196,0.0
1504756185529,197,-0.8
1504756185627,198,0.0
1504756185723,199,-10.4
1504756185821,200,-58.0
1504756185932,201,-130.8
1504756186032,202,3.2
1504756186137,203,3.2
1504756186234,204,2.4
1504756186335,205,2.0
1504756186423,206,2.0
1504756186521,207,0.0
1504756186622,208,0.4
1504756186723,209,0.4
1504756186824,210,0.4
1504756186922,211,0.4
1504756187023,212,0.0
1504756187123,213,2.4
1504756187226,214,2.4
1504756187326,215,1.6
1504756187426,216,-11.2
1504756187528,217,-27.2
1504756187621,218,-67.2
1504756187714,219,-177.2
1504756187811,220,-178.4
1504756187903,221,-177.6
1504756187994,222,-163.2
1504756188084,223,-52.4
1504756188177,224,-41.6
1504756188275,225,-71.6
1504756188372,226,-82.4
1504756188471,227,-148.8
1504756188566,228,-172.4
1504756188661,229,-108.8
1504756188745,230,-36.4
1504756188835,231,-60.8
1504756188929,232,-73.6
1504756189023,233,-62.0
1504756189119,234,-30.0
1504756189218,235,0.4
1504756189313,236,-9.6
1504756189406,237,-71.6
1504756189506,238,-173.2
1504756189605,239,-155.6
1504756189704,240,-50.0
1504756189794,241,-35.2
1504756189878,242,-43.2
1504756189971,243,-48.4
1504756190064,244,-47.2
1504756190157,245,-35.6
1504756190255,246,-24.8
1504756190347,247,-32.8
1504756190446,248,-32.0
1504756190545,249,-30.4
1504756190642,250,-43.2
1504756190742,251,-148.8
1504756190836,252,-177.6
1504756190929,253,-85.2
1504756191016,254,-35.2
1504756191118,255,2.0
1504756191216,256,2.0
1504756191321,257,2.0
1504756191425,258,2.0
1504756191527,259,20.8
1504756191627,260,114.8
1504756191724,261,42.8
1504756191815,262,2.4
1504756191908,263,1.6
1504756192008,264,1.6
1504756192106,265,2.0
1504756192204,266,-24.4
1504756192317,267,-135.6
1504756192420,268,-178.0
1504756192509,269,-100.8
1504756192597,270,-58.8
1504756192696,271,-41.2
1504756192794,272,-42.0
1504756192890,273,-67.2
1504756192986,274,-178.0
1504756193081,275,-178.0
1504756193174,276,-178.4
1504756193263,277,-161.2
1504756193346,278,-51.6
1504756193437,279,0.4
1504756193527,280,2.4
1504756193618,281,2.0
1504756193707,282,2.0
1504756193803,283,2.4
1504756193897,284,2.0
1504756194016,285,2.4
1504756194125,286,2.4
1504756194223,287,0.0
1504756194319,288,0.0
1504756194419,289,0.0
1504756194523,290,0.0
1504756194629,291,0.0
1504756194728,292,0.0
1504756194825,293,2.0
1504756194926,294,2.0
1504756195018,295,-18.0
1504756195114,296,-51.6
1504756195211,297,-162.8
1504756195308,298,-176.4
1504756195404,299,-96.0
1504756195499,300,-48.0
1504756195593,301,-44.8
1504756195685,302,-48.4
1504756195777,303,-34.4
1504756195866,304,-15.2
1504756195963,305,-12.8
1504756196059,306,-24.8
1504756196156,307,-27.2
1504756196247,308,-91.6
1504756196337,309,-174.0
1504756196434,310,-112.0
1504756196532,311,-39.6
1504756196625,312,-4.8
1504756196713,313,-4.8
1504756196806,314,-8.0
1504756196902,315,-8.0
1504756196992,316,0.0
1504756197088,317,-0.8
1504756197185,318,0.0
1504756197280,319,0.0
1504756197377,320,-48.4
1504756197480,321,-159.2
1504756197577,322,-68.4
1504756197668,323,0.4
1504756197763,324,3.2
1504756197859,325,2.4
1504756197947,326,2.0
1504756198037,327,-4.8
1504756198126,328,-176.4
1504756198215,329,-154.4
1504756198305,330,-34.4
1504756198395,331,0.0
1504756198487,332,0.4
1504756198579,333,0.0
1504756198677,334,0.0
1504756198773,335,2.0
1504756198869,336,-4.4
1504756198965,337,-178.0
1504756199058,338,-132.8
1504756199154,339,-24.4
1504756199246,340,-21.6
1504756199336,341,-16.8
1504756199427,342,-19.6
1504756199526,343,-4.8
1504756199620,344,0.0
1504756199714,345,-0.8
1504756199813,346,-0.8
1504756199905,347,-0.8
1504756199995,348,-105.6
1504756200084,349,-178.4
1504756200170,350,-134.0
1504756200263,351,-3.6
1504756200359,352,2.4
1504756200454,353,0.0
1504756200560,354,-140.8
1504756200658,355,-177.6
1504756200766,356,-65.6
1504756200867,357,-45.2
1504756200963,358,-48.0
1504756201064,359,-169.6
1504756201164,360,-176.0
1504756201261,361,-63.6
1504756201356,362,-28.8
1504756201460,363,-128.8
1504756201559,364,-177.6
1504756201659,365,-46.8
1504756201754,366,-8.0
1504756201854,367,-4.4
1504756201954,368,-0.8
1504756202053,369,-0.8
1504756202148,370,-0.8
1504756202240,371,0.0
1504756202338,372,-33.2
1504756202435,373,-177.2
1504756202526,374,-127.6
1504756202622,375,-2.0
1504756202720,376,2.4
1504756202817,377,2.4
1504756202917,378,2.4
1504756203016,379,3.2
1504756203115,380,2.0
1504756203216,381,0.4
1504756203317,382,0.4
1504756203415,383,0.4
1504756203507,384,-59.6
1504756203602,385,-169.6
1504756203689,386,-16.4
1504756203789,387,3.2
1504756203884,388,3.2
1504756203979,389,3.2
1504756204068,390,-57.2
1504756204157,391,-178.0
1504756204249,392,-174.8
1504756204348,393,-86.8
1504756204444,394,0.4
1504756204538,395,-17.6
1504756204643,396,-29.6
1504756204733,397,-9.2
1504756204825,398,-117.6
1504756204936,399,-178.0
1504756205039,400,-26.8
1504756205138,401,-15.2
1504756205235,402,-16.8
1504756205336,403,-18.0
1504756205433,404,-8.0
1504756205530,405,2.0
1504756205641,406,2.0
1504756205741,407,-1.2
1504756205848,408,-60.8
1504756205948,409,-169.2
1504756206034,410,-178.0
1504756206136,411,-53.2
1504756206238,412,-6.8
1504756206332,413,-64.8
1504756206430,414,-169.2
1504756206522,415,-64.0
1504756206616,416,-21.6
1504756206708,417,-36.8
1504756206801,418,-178.0
1504756206893,419,-75.2
1504756206987,420,-44.8
1504756207077,421,-168.8
1504756207172,422,-152.4
1504756207268,423,-45.2
1504756207364,424,0.0
1504756207464,425,-0.8
1504756207563,426,2.0
1504756207660,427,2.0
1504756207758,428,2.4
1504756207856,429,2.0
1504756207956,430,2.4
1504756208054,431,2.0
1504756208151,432,2.0
1504756208250,433,0.0
1504756208343,434,-0.8
1504756208442,435,-4.4
1504756208544,436,-28.4
1504756208640,437,-46.4
1504756208738,438,-50.0
1504756208839,439,-148.8
1504756208940,440,-177.6
1504756209039,441,-78.4
1504756209132,442,2.4
1504756209224,443,2.4
1504756209314,444,2.4
1504756209407,445,2.0
1504756209493,446,0.0
1504756209584,447,0.0
1504756209673,448,0.0
1504756209765,449,0.0
1504756209862,450,0.0
1504756209957,451,0.4
1504756210068,452,0.0
1504756210167,453,2.4
1504756210264,454,2.4
1504756210361,455,2.4
1504756210461,456,2.4
1504756210555,457,2.4
1504756210645,458,2.4
1504756210736,459,2.4
1504756210834,460,0.0
1504756210934,461,0.0
1504756211030,462,-0.8
1504756211141,463,-0.8
1504756211252,464,-9.6
1504756211349,465,-154.4
1504756211450,466,-178.4
1504756211549,467,-178.4
1504756211649,468,-177.2
1504756211747,469,-25.2
1504756211845,470,-22.0
1504756211942,471,-178.0
1504756212039,472,-175.6
1504756212136,473,-178.4
1504756212240,474,-174.4
1504756212340,475,-24.4
1504756212436,476,-2.0
1504756212529,477,0.0
1504756212620,478,0.0
1504756212711,479,2.0
1504756212810,480,-13.2
1504756212901,481,-137.6
1504756212992,482,-178.4
1504756213084,483,-99.2
1504756213177,484,2.4
1504756213270,485,2.4
1504756213361,486,0.4
1504756213461,487,-171.6
1504756213561,488,-178.0
1504756213662,489,-178.0
1504756213757,490,-88.4
1504756213854,491,-12.8
1504756213949,492,3.2
1504756214041,493,2.0
1504756214131,494,2.4
1504756214227,495,-178.0
1504756214327,496,-139.2
1504756214427,497,-12.8
1504756214518,498,3.2
1504756214616,499,3.2
1504756214708,500,0.4
1504756214798,501,0.4
1504756214891,502,1.6
1504756214983,503,0.8
1504756215085,504,0.8
1504756215183,505,0.8
1504756215272,506,3.6
1504756215364,507,2.4
1504756215456,508,3.2
1504756215547,509,3.2
1504756215637,510,3.6
1504756215727,511,2.4
1504756215822,512,-156.4
1504756215927,513,-178.0
1504756216022,514,-107.2
1504756216117,515,-14.8
1504756216216,516,-0.8
1504756216316,517,-47.2
1504756216411,518,-178.4
1504756216507,519,-178.4
1504756216601,520,-177.6
1504756216698,521,-58.4
1504756216796,522,-22.0
1504756216892,523,-13.6
1504756216987,524,-178.0
1504756217085,525,-178.0
1504756217185,526,-178.0
1504756217283,527,-136.0
1504756217383,528,-3.2
1504756217482,529,0.8
1504756217571,530,0.4
1504756217662,531,0.8
1504756217753,532,0.8
1504756217852,533,2.4
1504756217954,534,3.2
1504756218057,535,3.2
1504756218158,536,2.4
1504756218256,537,3.2
1504756218350,538,2.4
1504756218443,539,0.4
1504756218537,540,0.0
1504756218628,541,-178.0
1504756218717,542,-157.6
1504756218816,543,-16.8
1504756218917,544,0.4
1504756219016,545,0.8
1504756219115,546,3.2
1504756219215,547,3.2
1504756219311,548,2.4
1504756219401,549,3.6
1504756219502,550,2.4
1504756219601,551,3.2
1504756219700,552,-176.0
1504756219804,553,-177.6
1504756219902,554,-178.4
1504756219999,555,-178.4
1504756220100,556,-178.0
1504756220199,557,-100.8
1504756220300,558,2.0
1504756220403,559,2.0
1504756220504,560,2.0
1504756220605,561,2.4
1504756220708,562,2.0
1504756220812,563,2.0
1504756220915,564,2.0
1504756221017,565,0.0
1504756221104,566,0.0
1504756221199,567,-121.2
1504756221302,568,-178.0
1504756221404,569,-178.0
1504756221503,570,0.8
1504756221598,571,3.6
1504756221692,572,3.2
1504756221784,573,3.6
1504756221888,574,3.6
1504756221982,575,3.2
1504756222083,576,3.6
1504756222183,577,3.2
1504756222276,578,3.6
1504756222378,579,0.8
1504756222481,580,-6.0
1504756222582,581,-178.4
1504756222684,582,-177.6
1504756222778,583,-126.8
1504756222872,584,-62.4
1504756222973,585,-155.6
1504756223066,586,-178.0
1504756223166,587,-93.2
1504756223263,588,-35.6
1504756223364,589,-15.2
1504756223461,590,2.4
1504756223558,591,1.6
1504756223659,592,0.0
1504756223753,593,0.0
1504756223852,594,-0.8
1504756223951,595,-0.8
1504756224050,596,-2.0
1504756224145,597,0.8
1504756224236,598,-7.6
1504756224328,599,-10.4
1504756224417,600,-119.2
1504756224507,601,-178.0
1504756224595,602,-178.0
1504756224702,603,-178.4
1504756224799,604,-178.4
1504756224895,605,-103.6
1504756224988,606,-40.4
1504756225079,607,-30.4
1504756225171,608,-41.6
1504756225261,609,-80.4
1504756225356,610,-162.8
1504756225456,611,-178.4
1504756225553,612,-142.8
1504756225651,613,-2.0
1504756225747,614,3.6
1504756225844,615,3.6
1504756225941,616,2.4
1504756226038,617,3.2
1504756226134,618,0.8
1504756226232,619,0.8
1504756226328,620,-10.0
1504756226425,621,-147.6
1504756226520,622,-177.2
1504756226608,623,-83.2
1504756226696,624,-32.0
1504756226790,625,2.4
1504756226880,626,1.6
1504756226974,627,1.6
1504756227069,628,-0.8
1504756227162,629,-2.8
1504756227259,630,-6.0
1504756227354,631,-8.0
1504756227458,632,-60.4
1504756227554,633,-171.2
1504756227649,634,-151.2
1504756227744,635,-22.8
1504756227842,636,0.4
1504756227940,637,3.2
1504756228029,638,2.4
1504756228119,639,1.6
1504756228212,640,-137.6
1504756228312,641,-178.0
1504756228419,642,-178.0
1504756228523,643,-178.0
1504756228619,644,-9.2
1504756228720,645,0.4
1504756228809,646,0.8
1504756228902,647,0.4
1504756228992,648,0.8
1504756229087,649,0.4
1504756229186,650,2.0
1504756229285,651,-2.8
1504756229385,652,0.4
1504756229480,653,-4.4
1504756229578,654,-4.8
1504756229677,655,-6.4
1504756229773,656,-93.6
1504756229872,657,-161.2
1504756229970,658,-178.4
1504756230066,659,-178.4
1504756230161,660,-177.6
1504756230256,661,-86.0
1504756230345,662,-10.0
1504756230448,663,2.4
1504756230550,664,2.4
1504756230645,665,2.0
1504756230747,666,-104.0
1504756230838,667,-178.0
1504756230938,668,-138.0
1504756231037,669,-56.8
1504756231134,670,-50.4
1504756231226,671,-48.0
1504756231321,672,-44.8
1504756231418,673,0.0
1504756231514,674,0.0
1504756231614,675,0.0
1504756231710,676,-5.2
1504756231807,677,-36.8
1504756231899,678,-40.0
1504756231992,679,-44.0
1504756232083,680,-45.2
1504756232187,681,-48.8
1504756232283,682,-149.2
1504756232382,683,-178.4
1504756232483,684,-80.0
1504756232582,685,-18.0
1504756232679,686,-0.8
1504756232777,687,-18.0
1504756232872,688,-70.4
1504756232965,689,-178.0
1504756233060,690,-110.8
1504756233159,691,2.4
1504756233261,692,2.4
1504756233355,693,2.4
1504756233446,694,2.4
1504756233536,695,2.4
1504756233627,696,0.4
1504756233724,697,0.8
1504756233815,698,0.0
1504756233914,699,0.0
1504756234011,700,0.4
1504756234109,701,0.4
1504756234209,702,2.4
1504756234305,703,2.0
1504756234397,704,2.4
1504756234486,705,2.0
1504756234578,706,2.0
1504756234668,707,2.4
1504756234760,708,2.0
1504756234858,709,2.0
1504756234952,710,0.4
1504756235050,711,0.4
1504756235151,712,0.4
1504756235250,713,0.0
1504756235353,714,-24.8
1504756235455,715,-24.4
1504756235560,716,-68.4
1504756235660,717,-97.6
1504756235758,718,-107.2
1504756235855,719,-178.0
1504756235965,720,-178.0
1504756236062,721,-178.4
1504756236156,722,-178.4
1504756236267,723,-178.0
1504756236370,724,-178.0
1504756236466,725,-178.0
1504756236559,726,-178.4
1504756236656,727,-178.0
1504756236758,728,-110.0
1504756236850,729,-25.2
1504756236943,730,2.0
1504756237036,731,2.4
1504756237131,732,2.4
1504756237229,733,2.4
1504756237320,734,2.0
1504756237422,735,0.0
1504756237520,736,0.4
1504756237617,737,0.0
1504756237715,738,-0.8
1504756237813,739,-3.2
1504756237905,740,-94.4
1504756237996,741,-167.6
1504756238086,742,-177.6
1504756238174,743,-174.8
1504756238264,744,-80.8
1504756238355,745,-13.6
1504756238447,746,3.2
1504756238542,747,3.2
1504756238639,748,2.4
1504756238729,749,-15.2
1504756238826,750,-71.6
1504756238931,751,-178.0
1504756239028,752,-50.0
1504756239129,753,-1.2
1504756239225,754,2.0
1504756239315,755,2.4
1504756239415,756,2.4
1504756239509,757,2.4
1504756239597,758,2.0
1504756239694,759,2.4
1504756239793,760,2.0
1504756239889,761,2.0
1504756239978,762,0.0
1504756240068,763,-0.8
1504756240157,764,-114.0
1504756240244,765,-121.2
1504756240336,766,-178.4
1504756240428,767,-178.0
1504756240517,768,-149.6
1504756240603,769,-35.6
1504756240687,770,2.4
1504756240775,771,2.4
1504756240862,772,2.4
1504756240948,773,2.4
1504756241036,774,-129.2
1504756241123,775,-176.0
1504756241211,776,-177.6
1504756241301,777,-178.0
1504756241394,778,-134.0
1504756241482,779,0.4
1504756241571,780,0.4
1504756241660,781,0.4
1504756241761,782,3.2
1504756241860,783,3.2
1504756241957,784,3.2
1504756242049,785,3.2
1504756242150,786,-160.8
1504756242250,787,-178.4
1504756242348,788,-73.2
1504756242445,789,0.4
1504756242544,790,0.4
1504756242645,791,0.8
1504756242736,792,0.4
1504756242827,793,0.4
1504756242919,794,0.4
1504756243018,795,2.4
1504756243115,796,2.4
1504756243212,797,3.6
