ts_micro,frame,btn,speed
1500265737847803,1,107,336.0
1500265737989452,2,107,336.0
1500265738130614,3,107,336.0
1500265738222027,4,107,336.0
1500265738359457,5,107,336.0
1500265738497391,6,107,336.0
1500265738643778,7,107,336.0
1500265738787589,8,108,336.0
1500265738880085,9,108,336.0
1500265739021909,10,108,336.0
1500265739151289,11,108,336.0
1500265739296746,12,108,336.0
1500265739395094,13,108,336.0
1500265739478076,14,108,336.0
1500265739616618,15,108,336.0
1500265739749336,16,108,336.0
1500265739896841,17,108,336.0
1500265740000746,18,108,336.0
1500265740090403,19,108,336.0
1500265740181139,20,108,336.0
1500265740311114,21,108,336.0
1500265740448995,22,108,336.0
1500265740539632,23,108,336.0
1500265740629519,24,108,336.0
1500265740720674,25,108,336.0
1500265740845567,26,108,336.0
1500265740940970,27,108,336.0
1500265741037618,28,108,336.0
1500265741140845,29,108,336.0
1500265741289229,30,108,336.0
1500265741435391,31,108,336.0
1500265741530777,32,108,336.0
1500265741623555,33,108,336.0
1500265741722862,34,108,336.0
1500265741855380,35,108,336.0
1500265741998767,36,108,336.0
1500265742093597,37,108,336.0
1500265742196821,38,108,336.0
1500265742344381,39,108,336.0
1500265742439835,40,108,336.0
1500265742535242,41,108,336.0
1500265742695033,42,108,336.0
