1499522143018381, 1, , 240
1499522143141521, 2, , 240
1499522143205786, 3, , 240
1499522143267446, 4, , 240
1499522143326453, 5, , 240
1499522143384888, 6, , 288
1499522143423531, 7, , 288
1499522143482002, 8, , 288
1499522143544748, 9, , 288
1499522143607555, 10, , 288
1499522143665997, 11, , 288
1499522143724761, 12, , 288
1499522143783521, 13, , 288
1499522143845202, 14, , 288
1499522143907897, 15, , 336
1499522143950139, 16, , 336
1499522144012932, 17, , 336
1499522144072726, 18, , 336
1499522144132485, 19, , 336
1499522144196517, 20, 108, 336
1499522144212791, 21, 108, 336
1499522144272729, 22, 108, 336
1499522144332917, 23, 108, 336
1499522144396927, 24, 107, 336
1499522144409476, 25, 107, 336
1499522144466926, 26, 107, 336
1499522144527329, 27, 107, 336
1499522144587313, 28, 107, 336
1499522144651018, 29, 107, 336
1499522144715628, 30, 108, 336
1499522144728009, 31, 108, 336
1499522144788599, 32, 108, 336
1499522144853307, 33, 108, 336
1499522144917561, 34, 108, 336
1499522144978190, 35, 107, 336
1499522145007865, 36, 107, 336
1499522145068100, 37, 107, 336
1499522145125525, 38, 107, 336
1499522145186369, 39, 106, 336
1499522145209026, 40, 106, 336
1499522145269374, 41, 106, 336
1499522145330101, 42, 106, 336
1499522145390541, 43, 106, 336
1499522145455299, 44, 106, 336
1499522145517733, 45, 107, 336
1499522145574404, 46, 107, 336
1499522145634814, 47, 107, 336
1499522145699589, 48, 107, 336
1499522145764064, 49, 107, 336
1499522145821154, 50, 108, 336
1499522145865592, 51, 108, 336
1499522145925576, 52, 108, 336
1499522145986137, 53, 108, 336
1499522146049215, 54, 108, 336
1499522146112695, 55, 107, 336
1499522146164357, 56, 107, 336
1499522146224690, 57, 107, 336
1499522146285242, 58, 107, 336
1499522146348873, 59, 107, 336
1499522146413597, 60, 107, 336
1499522146473894, 61, 107, 336
1499522146531090, 62, 107, 336
1499522146595474, 63, 107, 336
1499522146659851, 64, 107, 336
1499522146719937, 65, 107, 336
1499522146780240, 66, 107, 336
1499522146840149, 67, 107, 336
1499522146903455, 68, 107, 336
1499522146967931, 69, 107, 336
1499522147028172, 70, 106, 336
1499522147050397, 71, 106, 336
1499522147114921, 72, 106, 336
1499522147175137, 73, 106, 336
1499522147232411, 74, 106, 336
1499522147297081, 75, 106, 336
1499522147361002, 76, 107, 336
1499522147402399, 77, 107, 336
1499522147466903, 78, 107, 336
1499522147526742, 79, 107, 336
1499522147586982, 80, 107, 336
1499522147651524, 81, 107, 336
1499522147715564, 82, 107, 336
1499522147776060, 83, 107, 336
1499522147836388, 84, 107, 336
1499522147912841, 85, 107, 336
1499522147977937, 86, 106, 336
1499522148018891, 87, 106, 336
1499522148089252, 88, 106, 336
1499522148162323, 89, 106, 336
1499522148234401, 90, 106, 336
1499522148292100, 91, 106, 336
1499522148365976, 92, 107, 336
1499522148426620, 93, 107, 336
1499522148496730, 94, 107, 336
1499522148574924, 95, 107, 336
1499522148647690, 96, 107, 336
1499522148723946, 97, 107, 336
1499522148790110, 98, 108, 336
1499522148844952, 99, 108, 336
1499522148922268, 100, 108, 336
1499522148993479, 101, 108, 336
1499522149074136, 102, 108, 336
1499522149147645, 103, 108, 336
1499522149165149, 104, 108, 336
1499522149224836, 105, 108, 336
1499522149285986, 106, 107, 336
1499522149351053, 107, 107, 336
1499522149415978, 108, 107, 336
1499522149476127, 109, 107, 336
1499522149533517, 110, 107, 336
1499522149598153, 111, 107, 336
1499522149662458, 112, 107, 336
1499522149723633, 113, 107, 336
1499522149784961, 114, 107, 336
1499522149849537, 115, 107, 336
1499522149915373, 116, 107, 336
1499522149976906, 117, 107, 336
1499522150037584, 118, 107, 336
1499522150102502, 119, 108, 336
1499522150135056, 120, 108, 336
1499522150200032, 121, 108, 336
1499522150260824, 122, 108, 336
1499522150320984, 123, 108, 336
1499522150381782, 124, 107, 336
1499522150433071, 125, 107, 336
1499522150498493, 126, 107, 336
1499522150563788, 127, 107, 336
1499522150626652, 128, 107, 336
1499522150687815, 129, 107, 336
1499522150753021, 130, 108, 336
1499522150803151, 131, 108, 336
1499522150868996, 132, 108, 336
1499522150930725, 133, 108, 336
1499522150993021, 134, 107, 336
1499522151007586, 135, 107, 336
1499522151068442, 136, 107, 336
1499522151130231, 137, 107, 336
1499522151191417, 138, 107, 336
1499522151257229, 139, 107, 336
1499522151319697, 140, 108, 336
1499522151353584, 141, 108, 336
1499522151419130, 142, 108, 336
1499522151480885, 143, 108, 336
1499522151546647, 144, 107, 336
1499522151564237, 145, 107, 336
1499522151622315, 146, 107, 336
1499522151684304, 147, 107, 336
1499522151749272, 148, 107, 336
1499522151815475, 149, 107, 336
1499522151877805, 150, 107, 336
1499522151940768, 151, 107, 336
1499522152007788, 152, 107, 336
1499522152070000, 153, 107, 336
1499522152132390, 154, 107, 336
1499522152198996, 155, 107, 336
1499522152265440, 156, 107, 336
1499522152327884, 157, 107, 336
1499522152387057, 158, 107, 336
1499522152452015, 159, 107, 336
1499522152517173, 160, 107, 336
1499522152577983, 161, 107, 336
1499522152638957, 162, 107, 336
1499522152704172, 163, 107, 336
1499522152768460, 164, 107, 336
