ts_micro,frame,btn,speed
1503629828756,1,108,240.0
1503629831072,2,108,240.0
1503629831601,3,108,240.0
1503629831753,4,108,240.0
1503629831895,5,108,240.0
1503629838487,6,108,240.0
1503629839169,7,108,240.0
1503629839755,8,108,240.0
1503629840278,9,108,240.0
1503629840429,10,108,240.0
1503629840570,11,108,240.0
1503629841086,12,106,240.0
1503629845113,13,108,240.0
1503629845634,14,108,240.0
1503629845783,15,108,240.0
1503629845926,16,108,240.0
1503629846062,17,108,240.0
1503629846198,18,108,240.0
1503629846329,19,108,240.0
1503629846461,20,108,240.0
1503629848071,21,106,240.0
1503629848610,22,106,240.0
1503629849150,23,106,240.0
1503629849303,24,106,240.0
1503629849437,25,106,240.0
1503629849574,26,106,240.0
1503629849705,27,106,240.0
1503629849839,28,106,240.0
1503629849973,29,106,240.0
1503629850112,30,106,240.0
1503629850264,31,106,240.0
1503629850985,32,108,240.0
1503629851949,33,108,240.0
1503629852495,34,108,240.0
1503629853079,35,108,240.0
1503629853563,36,108,240.0
1503629853723,37,108,240.0
1503629853865,38,108,240.0
