ts_micro,frame,btn,speed
1502978704424715,1,107,432.0
1502978704503431,2,107,432.0
1502978704638936,3,107,432.0
1502978704773036,4,107,432.0
1502978704854336,5,107,432.0
1502978704981131,6,107,432.0
1502978705116690,7,107,432.0
1502978705244615,8,107,432.0
1502978705379167,9,108,432.0
1502978705466753,10,108,432.0
1502978705616704,11,108,432.0
1502978705730386,12,108,432.0
1502978705893271,13,108,432.0
1502978706037723,14,108,432.0
1502978706180107,15,108,432.0
1502978706276670,16,108,432.0
1502978706369863,17,108,432.0
1502978706460442,18,108,432.0
1502978706550919,19,107,432.0
1502978706639924,20,107,432.0
1502978706779614,21,107,432.0
1502978706920919,22,107,432.0
1502978707056379,23,107,432.0
1502978707190913,24,107,432.0
1502978707335901,25,108,432.0
1502978707441724,26,108,432.0
1502978707590038,27,108,432.0
1502978707732379,28,108,432.0
1502978707872836,29,107,432.0
1502978708002648,30,107,432.0
1502978708138912,31,108,432.0
1502978708231975,32,108,432.0
1502978708378193,33,108,432.0
1502978708520400,34,107,432.0
1502978708612714,35,108,432.0
1502978708709886,36,108,432.0
1502978708846677,37,108,432.0
1502978708969248,38,108,432.0
1502978709106777,39,107,432.0
1502978709196639,40,107,432.0
1502978709340931,41,108,432.0
1502978709434272,42,108,432.0
1502978709565563,43,108,432.0
1502978709707760,44,107,432.0
1502978709799954,45,107,432.0
1502978709938906,46,106,432.0
1502978710028215,47,106,432.0
1502978710166319,48,107,432.0
1502978710252922,49,107,432.0
1502978710373195,50,107,432.0
1502978710508193,51,107,432.0
1502978710641479,52,106,432.0
1502978710727842,53,106,432.0
1502978710887862,54,107,432.0
1502978710997790,55,108,432.0
1502978711078864,56,108,432.0
1502978711216144,57,107,432.0
1502978711315096,58,107,432.0
1502978711449984,59,107,432.0
1502978711549164,60,108,432.0
1502978711633064,61,108,432.0
1502978711756088,62,108,432.0
1502978711893865,63,108,432.0
1502978712029053,64,108,432.0
1502978712131489,65,108,432.0
1502978712217249,66,107,432.0
1502978712303613,67,107,432.0
1502978712439476,68,107,432.0
1502978712579255,69,108,432.0
1502978712670623,70,108,432.0
1502978712805140,71,108,432.0
1502978712942540,72,108,432.0
1502978713080410,73,108,432.0
1502978713198607,74,107,432.0
