ts_micro,frame,wheel
1502931214984034,1,0.0
1502931215066217,2,0.0
1502931215201462,3,0.0
1502931215290171,4,0.0
1502931215426308,5,0.0
1502931215561984,6,0.0
1502931215695655,7,0.0
1502931215833619,8,0.0
1502931215973037,9,0.523598775598
1502931216072330,10,0.523598775598
1502931216207765,11,0.523598775598
1502931216323613,12,0.523598775598
1502931216441818,13,0.523598775598
1502931216561688,14,0.523598775598
1502931216697275,15,0.523598775598
1502931216817937,16,0.523598775598
1502931216939413,17,0.523598775598
1502931217088739,18,0.523598775598
1502931217183416,19,0.523598775598
1502931217327242,20,0.523598775598
1502931217494564,21,0.0
1502931217604511,22,0.0
1502931217740853,23,0.0
1502931217889296,24,0.0
1502931218031940,25,0.0
1502931218152263,26,0.0
1502931218290157,27,0.0
1502931218429968,28,0.523598775598
1502931218538566,29,0.523598775598
1502931218677461,30,0.523598775598
1502931218763808,31,0.523598775598
1502931218889901,32,0.0
1502931219023159,33,0.0
1502931219160516,34,0.0
1502931219302000,35,0.0
1502931219442269,36,0.0
1502931219585072,37,0.523598775598
1502931219661555,38,0.523598775598
1502931219757708,39,0.523598775598
1502931219897125,40,0.523598775598
1502931219991070,41,0.523598775598
1502931220080833,42,0.523598775598
1502931220174987,43,0.523598775598
1502931220292362,44,0.523598775598
1502931220436746,45,0.523598775598
1502931220577806,46,0.0
1502931220668394,47,0.0
1502931220806903,48,0.0
1502931220953787,49,0.0
1502931221100465,50,0.523598775598
1502931221197500,51,0.523598775598
1502931221342167,52,0.523598775598
1502931221488851,53,0.0
1502931221583022,54,0.0
1502931221728300,55,0.0
1502931221871541,56,0.523598775598
1502931221970824,57,0.523598775598
1502931222112588,58,0.523598775598
1502931222206960,59,0.523598775598
1502931222300869,60,0.523598775598
1502931222396813,61,0.523598775598
1502931222539545,62,0.523598775598
1502931222637607,63,0.523598775598
1502931222781826,64,0.523598775598
1502931222929034,65,0.0
1502931223017026,66,0.0
1502931223154700,67,0.0
1502931223292303,68,0.523598775598
1502931223384839,69,0.523598775598
1502931223496458,70,0.523598775598
1502931223638284,71,0.523598775598
1502931223783201,72,0.0
1502931223884316,73,0.0
1502931224020175,74,0.0
1502931224165283,75,0.0
1502931224310068,76,0.0
1502931224458679,77,0.0
1502931224602079,78,0.0
1502931224750871,79,0.0
1502931224895151,80,0.0
1502931225039190,81,0.0
1502931225184016,82,0.523598775598
1502931225277888,83,0.523598775598
1502931225421838,84,0.523598775598
1502931225513618,85,0.523598775598
1502931225591254,86,0.523598775598
1502931225741607,87,0.523598775598
1502931225834782,88,0.523598775598
1502931225930233,89,0.523598775598
1502931226022142,90,0.523598775598
1502931226167289,91,0.523598775598
1502931226259800,92,0.523598775598
1502931226396743,93,0.523598775598
1502931226487724,94,0.0
1502931226583008,95,0.0
1502931226728418,96,0.0
1502931226868921,97,0.0
1502931226985796,98,0.523598775598
1502931227071378,99,0.523598775598
1502931227160182,100,0.523598775598
1502931227294703,101,0.523598775598
1502931227384823,102,0.0
1502931227510039,103,0.0
1502931227669991,104,0.0
1502931227812230,105,0.0
1502931227950630,106,0.523598775598
1502931228041086,107,0.523598775598
1502931228186464,108,0.523598775598
1502931228330170,109,0.523598775598
1502931228406653,110,0.523598775598
1502931228548735,111,0.523598775598
1502931228639003,112,0.523598775598
1502931228734184,113,0.523598775598
1502931228877080,114,0.0
1502931228970622,115,0.0
1502931229111098,116,0.0
1502931229249395,117,0.523598775598
1502931229362246,118,0.523598775598
1502931229500450,119,0.523598775598
1502931229592449,120,0.523598775598
1502931229686024,121,0.523598775598
1502931229764578,122,0.523598775598
1502931229908937,123,0.523598775598
1502931230001301,124,0.0
1502931230127684,125,0.0
1502931230269661,126,0.0
1502931230406120,127,0.0
1502931230544121,128,0.0
1502931230685840,129,0.0
1502931230826975,130,0.523598775598
1502931230960225,131,0.523598775598
1502931231096558,132,0.523598775598
1502931231237433,133,0.0
1502931231309702,134,0.0
1502931231448357,135,0.0
1502931231590521,136,0.523598775598
1502931231679912,137,0.523598775598
1502931231824125,138,0.523598775598
1502931231938023,139,0.523598775598
1502931232077706,140,0.523598775598
1502931232221822,141,0.0
1502931232312291,142,0.0
1502931232464857,143,0.0
1502931232659918,144,0.0
1502931232800598,145,0.0
1502931232927490,146,0.523598775598
1502931233021232,147,0.523598775598
1502931233160792,148,0.523598775598
1502931233260388,149,0.523598775598
1502931233354141,150,0.523598775598
1502931233447234,151,0.523598775598
1502931233591303,152,0.523598775598
1502931233742153,153,0.0
1502931233836239,154,0.0
1502931233980748,155,0.0
1502931234128777,156,0.0
1502931234278837,157,0.0
1502931234411918,158,0.523598775598
1502931234508508,159,0.523598775598
1502931234639471,160,0.523598775598
1502931234773064,161,0.523598775598
1502931234915741,162,0.523598775598
1502931235010846,163,0.523598775598
1502931235102518,164,0.523598775598
1502931235195530,165,0.523598775598
1502931235286412,166,0.523598775598
1502931235393031,167,0.523598775598
1502931235506083,168,0.523598775598
1502931235642952,169,0.523598775598
1502931235773918,170,0.523598775598
1502931235875535,171,0.523598775598
1502931236020112,172,0.523598775598
1502931236115681,173,0.0
1502931236214269,174,0.0
1502931236359154,175,0.0
1502931236501608,176,0.523598775598
1502931236597576,177,0.523598775598
1502931236744912,178,0.523598775598
1502931236893254,179,0.523598775598
1502931236988999,180,0.523598775598
1502931237081205,181,0.0
1502931237179115,182,0.0
1502931237328535,183,0.0
1502931237508316,184,0.0
1502931237657305,185,0.0
1502931237791580,186,0.0
1502931237937680,187,0.0
1502931238086749,188,0.0
1502931238233570,189,0.0
1502931238380247,190,0.523598775598
1502931238473937,191,0.523598775598
1502931238619424,192,0.523598775598
1502931238713737,193,0.523598775598
1502931238800607,194,0.523598775598
1502931238940187,195,0.523598775598
1502931239088969,196,0.0
1502931239184361,197,0.0
1502931239328295,198,0.0
1502931239476559,199,0.523598775598
1502931239578124,200,0.523598775598
