ts_micro,frame,btn,speed
1500250307373609,1,107,336
1500250307444278,2,107,336
1500250307538771,3,107,336
1500250307587832,4,107,336
1500250307679693,5,107,336
1500250307771348,6,107,336
1500250307867596,7,107,336
1500250307962645,8,107,336
1500250308060181,9,107,336
1500250308158047,10,107,336
1500250308255258,11,107,336
1500250308353543,12,107,336
1500250308452455,13,107,336
1500250308534539,14,107,336
1500250308629438,15,107,336
1500250308725188,16,107,336
1500250308824127,17,107,336
1500250308921964,18,107,336
1500250309019857,19,107,336
1500250309118700,20,107,336
1500250309217836,21,107,336
1500250309316663,22,107,336
1500250309415394,23,107,336
1500250309513116,24,107,336
1500250309611466,25,107,336
1500250309695989,26,107,336
1500250309790977,27,107,336
1500250309885892,28,107,336
1500250309980513,29,107,336
1500250310075556,30,107,336
1500250310174103,31,107,336
1500250310273477,32,107,336
1500250310372856,33,107,336
1500250310472414,34,108,336
1500250310570915,35,108,336
1500250310671075,36,108,336
1500250310771714,37,108,336
1500250310856500,38,108,336
1500250310956879,39,107,336
1500250311010372,40,107,336
1500250311112409,41,107,336
1500250311214380,42,107,336
1500250311319814,43,107,336
1500250311421962,44,107,336
1500250311522095,45,108,336
1500250311622323,46,108,336
1500250311731529,47,107,336
1500250311850339,48,107,336
1500250311951518,49,107,336
1500250312036869,50,108,336
1500250312126571,51,108,336
1500250312228338,52,108,336
1500250312279001,53,108,336
1500250312379322,54,108,336
1500250312427923,55,108,336
1500250312529109,56,108,336
1500250312579986,57,108,336
1500250312675847,58,108,336
1500250312724404,59,108,336
1500250312821846,60,108,336
1500250312921560,61,108,336
1500250312986784,62,108,336
1500250313082639,63,108,336
1500250313176119,64,108,336
1500250313274497,65,107,336
1500250313326137,66,107,336
1500250313427144,67,107,336
1500250313527098,68,107,336
1500250313624338,69,108,336
1500250313675488,70,108,336
1500250313771843,71,108,336
1500250313834728,72,108,336
1500250313927921,73,108,336
1500250313990572,74,108,336
1500250314081691,75,108,336
1500250314176318,76,108,336
1500250314221511,77,107,336
1500250314319657,78,107,336
1500250314418832,79,107,336
1500250314520529,80,107,336
1500250314622488,81,107,336
1500250314723407,82,107,336
1500250314828246,83,107,336
1500250314929401,84,107,336
1500250315030288,85,107,336
1500250315113764,86,107,336
1500250315216036,87,107,336
1500250315316788,88,107,336
1500250315419477,89,108,336
1500250315472146,90,108,336
1500250315572663,91,108,336
1500250315671483,92,108,336
1500250315716803,93,108,336
1500250315814104,94,108,336
1500250315909442,95,108,336
1500250316007362,96,107,336
1500250316053747,97,107,336
1500250316138255,98,107,336
1500250316232564,99,107,336
1500250316325659,100,107,336
1500250316425073,101,108,336
1500250316490987,102,108,336
1500250316586365,103,108,336
1500250316668029,104,108,336
1500250316809436,105,108,336
1500250316867314,106,108,336
1500250316964666,107,108,336
1500250317013604,108,108,336
1500250317113052,109,108,336
1500250317147625,110,108,336
1500250317242741,111,108,336
1500250317313876,112,108,336
1500250317415486,113,108,336
1500250317503082,114,108,336
1500250317597517,115,108,336
1500250317660551,116,108,336
1500250317767060,117,108,336
1500250317872039,118,108,336
1500250317929152,119,108,336
1500250318030806,120,108,336
1500250318127893,121,107,336
1500250318190156,122,107,336
1500250318288949,123,107,336
1500250318386784,124,107,336
1500250318484323,125,107,336
1500250318581785,126,108,336
1500250318630761,127,108,336
1500250318724467,128,108,336
1500250318771258,129,108,336
1500250318873706,130,108,336
1500250318921873,131,108,336
1500250319018164,132,107,336
1500250319088115,133,107,336
1500250319169258,134,107,336
1500250319266286,135,107,336
1500250319362688,136,107,336
1500250319461393,137,108,336
1500250319511747,138,108,336
1500250319613686,139,107,336
1500250319713390,140,107,336
1500250319812746,141,107,336
1500250319913951,142,107,336
1500250319983637,143,107,336
1500250320082936,144,107,336
1500250320180046,145,106,336
1500250320215033,146,106,336
1500250320316099,147,106,336
1500250320394794,148,106,336
1500250320489867,149,106,336
1500250320585319,150,107,336
1500250320669897,151,107,336
1500250320771328,152,107,336
1500250320869539,153,107,336
1500250320969414,154,108,336
1500250321025776,155,108,336
1500250321126672,156,108,336
1500250321226975,157,107,336
1500250321266212,158,107,336
1500250321365165,159,107,336
1500250321463529,160,107,336
1500250321565917,161,107,336
1500250321667250,162,107,336
1500250321801335,163,108,336
1500250321896584,164,108,336
1500250321996256,165,108,336
1500250322075499,166,108,336
1500250322175764,167,108,336
1500250322278362,168,108,336
1500250322366073,169,108,336
1500250322451543,170,108,336
1500250322548386,171,108,336
1500250322647169,172,108,336
1500250322725194,173,108,336
1500250322824290,174,108,336
1500250322924843,175,108,336
1500250323023526,176,108,336
1500250323122394,177,108,336
1500250323218193,178,108,336
1500250323316058,179,108,336
1500250323414534,180,108,336
1500250323460692,181,108,336
1500250323544155,182,108,336
1500250323638296,183,108,336
1500250323725245,184,108,336
1500250323825035,185,108,336
1500250323929142,186,107,336
1500250323984431,187,107,336
1500250324081629,188,107,336
1500250324174422,189,108,336
1500250324255234,190,108,336
1500250324351651,191,108,336
1500250324446468,192,108,336
1500250324540659,193,108,336
1500250324573377,194,108,336
1500250324672429,195,107,336
1500250324763449,196,107,336
1500250324860894,197,107,336
1500250324957636,198,107,336
1500250325052902,199,107,336
1500250325146546,200,108,336
