ts_micro,frame,btn,speed
1502977637497078,1,107,432.0
1502977637596687,2,107,432.0
1502977637732296,3,107,432.0
1502977637821846,4,107,432.0
1502977637950785,5,107,432.0
1502977638077795,6,107,432.0
1502977638206778,7,107,432.0
1502977638332780,8,107,432.0
1502977638417823,9,107,432.0
1502977638541247,10,107,432.0
1502977638669333,11,106,432.0
1502977638752413,12,106,432.0
1502977638889226,13,106,432.0
1502977639009277,14,106,432.0
1502977639139205,15,106,432.0
1502977639247242,16,106,432.0
1502977639330735,17,106,432.0
1502977639421268,18,106,432.0
1502977639509525,19,106,432.0
1502977639601096,20,106,432.0
1502977639690389,21,106,432.0
1502977639778181,22,107,432.0
1502977639866175,23,107,432.0
1502977640002676,24,107,432.0
1502977640140061,25,107,432.0
1502977640263089,26,107,432.0
1502977640399126,27,106,432.0
1502977640490210,28,106,432.0
1502977640630247,29,106,432.0
1502977640716903,30,106,432.0
1502977640864514,31,106,432.0
1502977640993302,32,106,432.0
1502977641129968,33,107,432.0
1502977641221506,34,107,432.0
1502977641355390,35,107,432.0
1502977641490117,36,106,432.0
1502977641574763,37,106,432.0
1502977641693438,38,106,432.0
1502977641830947,39,107,432.0
1502977641918868,40,107,432.0
1502977642054647,41,106,432.0
1502977642138744,42,106,432.0
1502977642275100,43,106,432.0
1502977642411830,44,106,432.0
1502977642547400,45,106,432.0
1502977642640109,46,106,432.0
1502977642733022,47,107,432.0
1502977642821036,48,107,432.0
1502977642959838,49,107,432.0
1502977643082327,50,107,432.0
1502977643225011,51,107,432.0
1502977643360397,52,106,432.0
1502977643490969,53,106,432.0
1502977643628630,54,107,432.0
1502977643712457,55,107,432.0
1502977643846455,56,107,432.0
1502977643985154,57,107,432.0
1502977644121481,58,107,432.0
1502977644251507,59,106,432.0
1502977644357429,60,106,432.0
1502977644488348,61,106,432.0
1502977644606335,62,106,432.0
1502977644736932,63,106,432.0
1502977644859003,64,106,432.0
1502977644943354,65,106,432.0
1502977645032141,66,106,432.0
1502977645120030,67,106,432.0
1502977645217392,68,106,432.0
1502977645311961,69,106,432.0
1502977645405081,70,106,432.0
1502977645497744,71,107,432.0
1502977645588150,72,107,432.0
1502977645734364,73,107,432.0
1502977645882394,74,106,432.0
1502977645996190,75,106,432.0
1502977646136118,76,106,432.0
1502977646274627,77,106,432.0
1502977646415729,78,106,432.0
1502977646509177,79,107,432.0
1502977646598812,80,107,432.0
1502977646736517,81,107,432.0
1502977646877945,82,107,432.0
1502977647018653,83,107,432.0
1502977647154940,84,106,432.0
1502977647244217,85,106,432.0
1502977647363291,86,106,432.0
1502977647499312,87,106,432.0
1502977647640753,88,106,432.0
1502977647727529,89,106,432.0
1502977647819497,90,106,432.0
1502977647907128,91,107,432.0
1502977647993681,92,107,432.0
1502977648142477,93,107,432.0
1502977648275419,94,106,432.0
1502977648359523,95,106,432.0
1502977648493596,96,106,432.0
1502977648634500,97,106,432.0
1502977648759954,98,106,432.0
1502977648855200,99,106,432.0
1502977648940596,100,106,432.0
1502977649029595,101,106,432.0
1502977649170236,102,106,432.0
1502977649315977,103,106,432.0
1502977649450726,104,107,432.0
1502977649541315,105,107,432.0
1502977649681442,106,107,432.0
1502977649828174,107,107,432.0
1502977649953339,108,107,432.0
1502977650093317,109,107,432.0
1502977650215654,110,107,432.0
1502977650349796,111,107,432.0
1502977650439108,112,107,432.0
1502977650579874,113,106,432.0
1502977650714868,114,106,432.0
1502977650859337,115,107,432.0
1502977650982189,116,107,432.0
1502977651120742,117,107,432.0
1502977651251790,118,106,432.0
1502977651340400,119,106,432.0
1502977651482719,120,106,432.0
1502977651624386,121,106,432.0
1502977651742197,122,106,432.0
1502977651827931,123,106,432.0
1502977651918837,124,106,432.0
1502977652008238,125,106,432.0
1502977652099822,126,106,432.0
1502977652192440,127,106,432.0
1502977652278448,128,106,432.0
1502977652363851,129,106,432.0
1502977652453588,130,106,432.0
1502977652543130,131,106,432.0
1502977652633894,132,106,432.0
1502977652721115,133,106,432.0
1502977652792222,134,106,432.0
1502977652877030,135,106,432.0
1502977652964702,136,106,432.0
1502977653052657,137,107,432.0
1502977653143490,138,107,432.0
1502977653284121,139,107,432.0
1502977653422848,140,106,432.0
1502977653513006,141,106,432.0
1502977653650233,142,106,432.0
1502977653789019,143,107,432.0
1502977653879047,144,107,432.0
1502977654015297,145,107,432.0
1502977654134435,146,107,432.0
1502977654276216,147,106,432.0
1502977654367438,148,106,432.0
1502977654499224,149,106,432.0
1502977654634098,150,106,432.0
1502977654775941,151,107,432.0
1502977654862966,152,107,432.0
1502977654993899,153,107,432.0
1502977655132231,154,107,432.0
1502977655270488,155,107,432.0
1502977655402851,156,107,432.0
1502977655537772,157,106,432.0
1502977655658504,158,106,432.0
1502977655790888,159,106,432.0
1502977655923671,160,106,432.0
1502977656059384,161,107,432.0
1502977656148378,162,107,432.0
1502977656288068,163,106,432.0
1502977656400746,164,106,432.0
1502977656539496,165,107,432.0
1502977656672148,166,107,432.0
1502977656806853,167,107,432.0
1502977656925580,168,107,432.0
1502977657061843,169,106,432.0
1502977657133009,170,106,432.0
1502977657273031,171,107,432.0
1502977657360113,172,107,432.0
1502977657489839,173,107,432.0
1502977657623575,174,106,432.0
1502977657705445,175,106,432.0
1502977657836942,176,107,432.0
1502977657923309,177,107,432.0
1502977658052647,178,106,432.0
1502977658138569,179,106,432.0
1502977658275929,180,106,432.0
1502977658414431,181,106,432.0
1502977658481636,182,106,432.0
1502977658624404,183,106,432.0
1502977658762505,184,107,432.0
1502977658858308,185,107,432.0
1502977659002282,186,106,432.0
1502977659090648,187,106,432.0
1502977659230709,188,106,432.0
1502977659368313,189,106,432.0
1502977659501032,190,106,432.0
1502977659587732,191,106,432.0
1502977659672659,192,106,432.0
1502977659760047,193,106,432.0
1502977659836092,194,106,432.0
1502977659931705,195,106,432.0
1502977660024045,196,106,432.0
1502977660115614,197,106,432.0
1502977660210195,198,106,432.0
1502977660295724,199,106,432.0
1502977660379943,200,106,432.0
