ts_micro,frame,btn,speed
1502978584638540,1,107,432.0
1502978584721864,2,107,432.0
1502978584854021,3,107,432.0
1502978584986375,4,107,432.0
1502978585071413,5,107,432.0
1502978585209810,6,107,432.0
1502978585340314,7,108,432.0
1502978585422249,8,108,432.0
1502978585551095,9,107,432.0
1502978585645982,10,108,432.0
1502978585769171,11,108,432.0
1502978585948374,12,108,432.0
1502978586084010,13,108,432.0
1502978586205802,14,108,432.0
1502978586297455,15,107,432.0
1502978586382213,16,108,432.0
1502978586467959,17,108,432.0
1502978586603677,18,108,432.0
1502978586739475,19,107,432.0
1502978586865447,20,107,432.0
1502978587007439,21,107,432.0
1502978587145393,22,108,432.0
1502978587249247,23,108,432.0
1502978587392805,24,108,432.0
1502978587535402,25,107,432.0
1502978587612627,26,107,432.0
1502978587750586,27,107,432.0
1502978587887572,28,107,432.0
1502978588030183,29,107,432.0
1502978588171972,30,108,432.0
1502978588255401,31,108,432.0
1502978588393913,32,108,432.0
1502978588518053,33,108,432.0
1502978588655466,34,107,432.0
1502978588771441,35,107,432.0
1502978588913734,36,108,432.0
1502978589005940,37,108,432.0
1502978589125600,38,108,432.0
1502978589265411,39,107,432.0
1502978589352696,40,107,432.0
1502978589496677,41,106,432.0
1502978589590990,42,106,432.0
1502978589734968,43,107,432.0
1502978589823307,44,107,432.0
1502978589960683,45,108,432.0
1502978590047929,46,108,432.0
1502978590185713,47,108,432.0
1502978590283792,48,108,432.0
1502978590429644,49,108,432.0
1502978590557185,50,108,432.0
1502978590687358,51,108,432.0
1502978590833910,52,107,432.0
1502978590975577,53,107,432.0
1502978591124886,54,108,432.0
1502978591215137,55,108,432.0
1502978591351092,56,108,432.0
1502978591452405,57,108,432.0
1502978591592320,58,108,432.0
1502978591740583,59,107,432.0
1502978591829807,60,108,432.0
1502978591960018,61,108,432.0
1502978592082910,62,108,432.0
1502978592231785,63,107,432.0
1502978592322087,64,106,432.0
1502978592424227,65,106,432.0
1502978592569071,66,106,432.0
1502978592708609,67,106,432.0
1502978592843230,68,106,432.0
1502978592980427,69,107,432.0
1502978593067505,70,107,432.0
1502978593207218,71,108,432.0
1502978593297989,72,108,432.0
1502978593440801,73,108,432.0
1502978593559253,74,108,432.0
1502978593694477,75,107,432.0
1502978593780026,76,107,432.0
1502978593914448,77,107,432.0
1502978594048731,78,107,432.0
1502978594189299,79,108,432.0
1502978594280847,80,108,432.0
1502978594419897,81,108,432.0
1502978594559438,82,108,432.0
1502978594699431,83,108,432.0
1502978594785073,84,107,432.0
1502978594878861,85,107,432.0
1502978595004833,86,107,432.0
1502978595143654,87,107,432.0
1502978595287736,88,107,432.0
1502978595429658,89,108,432.0
1502978595520144,90,108,432.0
1502978595657118,91,108,432.0
1502978595746774,92,108,432.0
1502978595835844,93,108,432.0
1502978596002995,94,108,432.0
1502978596141409,95,108,432.0
1502978596325552,96,108,432.0
1502978596414677,97,108,432.0
1502978596484469,98,108,432.0
1502978596580040,99,108,432.0
1502978596666789,100,107,432.0
1502978596758261,101,107,432.0
1502978596894227,102,107,432.0
1502978597033899,103,107,432.0
1502978597174772,104,107,432.0
1502978597314381,105,107,432.0
1502978597451105,106,107,432.0
1502978597586104,107,107,432.0
1502978597722325,108,108,432.0
1502978597814358,109,108,432.0
1502978597933986,110,108,432.0
1502978598074385,111,108,432.0
1502978598213868,112,108,432.0
1502978598314866,113,108,432.0
1502978598402014,114,108,432.0
1502978598487714,115,108,432.0
1502978598574434,116,108,432.0
1502978598658969,117,108,432.0
1502978598792753,118,108,432.0
1502978598933210,119,108,432.0
1502978599072177,120,108,432.0
1502978599156213,121,107,432.0
1502978599223438,122,108,432.0
1502978599318541,123,108,432.0
1502978599457592,124,108,432.0
1502978599550256,125,108,432.0
1502978599690166,126,107,432.0
1502978599781244,127,107,432.0
1502978599917846,128,107,432.0
1502978600059566,129,107,432.0
1502978600200045,130,107,432.0
1502978600341549,131,107,432.0
1502978600488740,132,106,432.0
1502978600579824,133,106,432.0
1502978600705768,134,107,432.0
1502978600797358,135,108,432.0
1502978600961835,136,108,432.0
1502978601099755,137,108,432.0
1502978601245849,138,108,432.0
1502978601390931,139,107,432.0
1502978601537299,140,107,432.0
1502978601683419,141,107,432.0
1502978601829914,142,107,432.0
1502978601980108,143,107,432.0
1502978602126098,144,107,432.0
1502978602273364,145,107,432.0
1502978602390685,146,108,432.0
1502978602481014,147,108,432.0
1502978602618274,148,108,432.0
1502978602751761,149,108,432.0
1502978602890037,150,108,432.0
1502978602980280,151,108,432.0
1502978603067903,152,107,432.0
1502978603159203,153,107,432.0
1502978603303229,154,108,432.0
1502978603397251,155,108,432.0
1502978603536673,156,108,432.0
1502978603679574,157,108,432.0
1502978603752188,158,108,432.0
1502978603888799,159,107,432.0
1502978603972223,160,107,432.0
1502978604107934,161,107,432.0
1502978604246916,162,107,432.0
1502978604388347,163,107,432.0
1502978604534832,164,108,432.0
1502978604626480,165,108,432.0
1502978604770262,166,108,432.0
1502978604910335,167,107,432.0
1502978605002631,168,107,432.0
1502978605142422,169,107,432.0
1502978605268866,170,108,432.0
