ts_micro,frame,btn,speed
1502978521665952,1,107,432.0
1502978521741186,2,107,432.0
1502978521871515,3,107,432.0
1502978521957793,4,107,432.0
1502978522089902,5,107,432.0
1502978522219623,6,107,432.0
1502978522347360,7,107,432.0
1502978522480370,8,107,432.0
1502978522613786,9,107,432.0
1502978522745677,10,107,432.0
1502978522882352,11,107,432.0
1502978522969704,12,107,432.0
1502978523103022,13,107,432.0
1502978523228115,14,107,432.0
1502978523369335,15,107,432.0
1502978523500731,16,108,432.0
1502978523583779,17,108,432.0
1502978523720619,18,108,432.0
1502978523859810,19,108,432.0
1502978523959277,20,108,432.0
1502978524099395,21,107,432.0
1502978524190655,22,107,432.0
1502978524328269,23,107,432.0
1502978524468980,24,107,432.0
1502978524605797,25,108,432.0
1502978524680650,26,108,432.0
1502978524819545,27,108,432.0
1502978524954269,28,108,432.0
1502978525089370,29,107,432.0
1502978525176622,30,107,432.0
1502978525307905,31,107,432.0
1502978525444466,32,107,432.0
1502978525585336,33,107,432.0
1502978525722511,34,108,432.0
1502978525804975,35,108,432.0
1502978525961312,36,108,432.0
1502978526135581,37,108,432.0
1502978526252857,38,108,432.0
1502978526345458,39,108,432.0
1502978526435501,40,108,432.0
1502978526525658,41,108,432.0
1502978526617069,42,108,432.0
1502978526704754,43,107,432.0
1502978526793099,44,107,432.0
1502978526935245,45,107,432.0
1502978527075085,46,107,432.0
1502978527217418,47,107,432.0
1502978527354695,48,108,432.0
1502978527478966,49,108,432.0
1502978527601662,50,108,432.0
1502978527737554,51,107,432.0
1502978527825152,52,107,432.0
1502978527958786,53,107,432.0
1502978528093975,54,108,432.0
1502978528184973,55,108,432.0
1502978528324945,56,108,432.0
1502978528466680,57,107,432.0
1502978528555563,58,107,432.0
1502978528694276,59,108,432.0
1502978528786538,60,108,432.0
1502978528922853,61,108,432.0
1502978529040180,62,108,432.0
1502978529179843,63,108,432.0
1502978529287536,64,108,432.0
1502978529375059,65,107,432.0
1502978529460983,66,107,432.0
1502978529550785,67,107,432.0
1502978529693506,68,108,432.0
1502978529836134,69,108,432.0
1502978529980429,70,107,432.0
1502978530121791,71,107,432.0
1502978530258943,72,106,432.0
1502978530348490,73,106,432.0
1502978530467356,74,107,432.0
1502978530563049,75,107,432.0
1502978530705399,76,107,432.0
1502978530850366,77,107,432.0
1502978531058283,78,107,432.0
1502978531200924,79,108,432.0
1502978531294234,80,108,432.0
1502978531434601,81,108,432.0
1502978531525420,82,108,432.0
1502978531664781,83,107,432.0
1502978531757807,84,107,432.0
1502978531893984,85,107,432.0
1502978532014716,86,108,432.0
1502978532104374,87,108,432.0
1502978532246065,88,108,432.0
1502978532385645,89,107,432.0
1502978532491867,90,107,432.0
1502978532634791,91,108,432.0
1502978532718233,92,108,432.0
1502978532858206,93,108,432.0
1502978532999295,94,108,432.0
1502978533138149,95,108,432.0
1502978533226400,96,108,432.0
1502978533315075,97,108,432.0
1502978533386059,98,108,432.0
1502978533475850,99,107,432.0
1502978533564710,100,107,432.0
1502978533696703,101,107,432.0
1502978533834761,102,107,432.0
1502978533971813,103,107,432.0
1502978534107646,104,107,432.0
1502978534241397,105,107,432.0
1502978534381507,106,108,432.0
1502978534467090,107,108,432.0
1502978534601718,108,108,432.0
1502978534737009,109,107,432.0
1502978534807538,110,108,432.0
1502978534895760,111,108,432.0
1502978535039090,112,107,432.0
1502978535135019,113,108,432.0
1502978535218358,114,108,432.0
1502978535352434,115,108,432.0
1502978535490577,116,108,432.0
1502978535632281,117,108,432.0
1502978535720970,118,108,432.0
1502978535810129,119,107,432.0
1502978535943279,120,107,432.0
1502978536082761,121,108,432.0
1502978536152880,122,108,432.0
1502978536287869,123,107,432.0
1502978536400556,124,107,432.0
1502978536542800,125,108,432.0
1502978536639482,126,108,432.0
1502978536779099,127,108,432.0
1502978536924720,128,107,432.0
1502978537048055,129,107,432.0
1502978537185847,130,107,432.0
1502978537323042,131,107,432.0
1502978537459014,132,106,432.0
