ts_micro,frame,wheel
1504755890641,1,1.6
1504755890736,2,2.0
1504755890829,3,10.8
1504755890928,4,26.8
1504755891025,5,40.4
1504755891138,6,40.0
1504755891246,7,14.0
1504755891344,8,10.8
1504755891434,9,45.2
1504755891531,10,62.4
1504755891627,11,27.6
1504755891722,12,5.6
1504755891829,13,7.2
1504755891922,14,36.8
1504755892020,15,93.2
1504755892119,16,117.6
1504755892219,17,101.6
1504755892318,18,89.6
1504755892412,19,93.2
1504755892499,20,128.0
1504755892590,21,147.6
1504755892678,22,129.2
1504755892771,23,86.4
1504755892864,24,63.6
1504755892957,25,60.4
1504755893042,26,37.6
1504755893130,27,35.2
1504755893219,28,30.4
1504755893311,29,26.8
1504755893399,30,23.2
1504755893497,31,35.6
1504755893594,32,30.4
1504755893692,33,34.4
1504755893788,34,36.8
1504755893894,35,45.2
1504755893996,36,73.6
1504755894096,37,62.4
1504755894187,38,35.2
1504755894285,39,7.2
1504755894379,40,3.6
1504755894473,41,4.0
1504755894565,42,4.8
1504755894655,43,3.2
1504755894745,44,3.6
1504755894841,45,3.6
1504755894941,46,18.4
1504755895037,47,0.8
1504755895139,48,3.6
1504755895235,49,3.2
1504755895326,50,2.4
1504755895422,51,2.4
1504755895517,52,3.2
1504755895614,53,0.4
1504755895709,54,0.8
1504755895800,55,0.4
1504755895889,56,0.8
1504755895986,57,0.4
1504755896078,58,0.8
1504755896167,59,2.4
1504755896260,60,3.2
1504755896353,61,2.4
1504755896440,62,3.6
1504755896530,63,3.2
1504755896618,64,2.4
1504755896705,65,2.4
1504755896795,66,0.4
1504755896885,67,0.8
1504755896973,68,0.4
1504755897061,69,0.4
1504755897156,70,17.2
1504755897246,71,90.8
1504755897336,72,142.0
1504755897433,73,151.2
1504755897522,74,107.2
1504755897618,75,70.8
1504755897709,76,67.2
1504755897799,77,61.2
1504755897894,78,32.0
1504755897993,79,3.6
1504755898090,80,3.2
1504755898186,81,3.2
1504755898281,82,3.6
1504755898374,83,2.4
1504755898468,84,2.4
1504755898561,85,5.2
1504755898645,86,4.8
1504755898742,87,5.6
1504755898833,88,5.2
1504755898928,89,5.6
1504755899024,90,4.8
1504755899119,91,5.2
1504755899215,92,2.4
1504755899310,93,2.4
1504755899402,94,2.4
1504755899499,95,3.2
1504755899595,96,2.4
1504755899684,97,3.6
1504755899767,98,5.6
1504755899860,99,4.8
1504755899955,100,5.2
1504755900065,101,4.8
1504755900163,102,22.4
1504755900257,103,82.4
1504755900342,104,107.6
1504755900436,105,114.0
1504755900531,106,109.6
1504755900627,107,113.2
1504755900719,108,101.6
1504755900814,109,26.8
1504755900912,110,4.8
1504755901022,111,59.6
1504755901114,112,107.6
1504755901210,113,145.2
1504755901302,114,167.2
1504755901396,115,164.8
1504755901490,116,82.8
1504755901584,117,13.2
1504755901678,118,-6.4
1504755901774,119,-122.4
1504755901865,120,-138.0
1504755901955,121,-126.0
1504755902039,122,-28.0
1504755902134,123,2.4
1504755902227,124,4.8
1504755902321,125,5.2
1504755902409,126,5.2
1504755902505,127,7.2
1504755902601,128,6.4
1504755902697,129,4.8
1504755902792,130,5.2
1504755902887,131,3.2
1504755902981,132,3.2
1504755903075,133,2.4
1504755903158,134,3.2
1504755903246,135,2.0
1504755903347,136,3.2
1504755903444,137,17.2
1504755903536,138,28.8
1504755903626,139,62.0
1504755903721,140,94.0
1504755903821,141,138.4
1504755903918,142,110.0
1504755904016,143,49.6
1504755904112,144,18.4
1504755904208,145,5.6
1504755904300,146,4.0
1504755904399,147,5.2
1504755904495,148,8.8
1504755904593,149,8.8
1504755904691,150,19.2
1504755904786,151,88.0
1504755904883,152,138.4
1504755904978,153,149.6
1504755905088,154,80.4
1504755905189,155,21.6
1504755905288,156,5.2
1504755905388,157,3.2
1504755905479,158,3.6
1504755905577,159,4.0
1504755905679,160,45.2
1504755905772,161,158.8
1504755905869,162,182.8
1504755905972,163,182.0
1504755906065,164,144.4
1504755906154,165,63.6
1504755906244,166,37.6
1504755906333,167,12.4
1504755906423,168,5.6
1504755906519,169,-58.8
1504755906606,170,-29.6
1504755906700,171,10.4
1504755906795,172,13.6
1504755906890,173,4.0
1504755906980,174,-18.4
1504755907074,175,-112.8
1504755907166,176,-86.0
1504755907257,177,5.2
1504755907356,178,8.4
1504755907453,179,9.2
1504755907542,180,5.2
1504755907638,181,5.2
1504755907729,182,2.4
1504755907826,183,2.4
1504755907931,184,2.0
1504755908028,185,1.6
1504755908126,186,3.2
1504755908214,187,4.0
1504755908303,188,-18.0
1504755908393,189,-24.4
1504755908482,190,3.2
1504755908572,191,3.6
1504755908664,192,-4.8
1504755908755,193,-33.6
1504755908845,194,-130.8
1504755908942,195,-48.8
1504755909037,196,2.4
1504755909146,197,2.4
1504755909242,198,2.4
1504755909348,199,1.6
1504755909473,200,5.2
1504755909573,201,4.0
1504755909669,202,4.0
1504755909762,203,4.0
1504755909850,204,4.8
1504755909938,205,4.8
1504755910021,206,4.8
1504755910121,207,2.0
1504755910221,208,4.8
1504755910313,209,24.0
1504755910400,210,48.4
1504755910498,211,79.6
1504755910596,212,114.8
1504755910694,213,92.8
1504755910804,214,47.6
1504755910900,215,50.8
1504755910997,216,91.2
1504755911093,217,131.6
1504755911185,218,87.2
1504755911282,219,45.6
1504755911396,220,17.2
1504755911497,221,21.6
1504755911597,222,15.6
1504755911696,223,10.4
1504755911795,224,10.4
1504755911895,225,6.8
1504755911993,226,6.4
1504755912092,227,6.8
1504755912190,228,11.6
1504755912284,229,16.8
1504755912389,230,6.4
1504755912504,231,9.2
1504755912616,232,3.6
1504755912728,233,6.8
1504755912840,234,10.8
1504755912953,235,14.8
1504755913062,236,24.0
1504755913171,237,20.0
1504755913273,238,27.2
1504755913375,239,20.4
1504755913472,240,20.8
1504755913568,241,44.4
1504755913657,242,71.2
1504755913758,243,76.0
1504755913858,244,26.0
1504755913960,245,3.2
1504755914055,246,2.0
1504755914161,247,2.0
1504755914260,248,4.0
1504755914359,249,5.2
1504755914462,250,4.8
1504755914561,251,5.2
1504755914656,252,5.2
1504755914752,253,8.4
1504755914844,254,7.2
1504755914934,255,3.6
1504755915025,256,4.0
1504755915123,257,3.6
1504755915212,258,4.0
1504755915300,259,8.8
1504755915398,260,3.6
1504755915498,261,10.4
1504755915595,262,6.4
1504755915685,263,6.4
1504755915780,264,7.2
1504755915871,265,11.6
1504755915955,266,10.8
1504755916054,267,18.8
1504755916152,268,18.4
1504755916247,269,29.2
1504755916343,270,56.8
1504755916443,271,69.6
1504755916540,272,89.2
1504755916639,273,102.8
1504755916737,274,77.6
1504755916838,275,40.4
1504755916930,276,36.8
1504755917020,277,42.4
1504755917110,278,82.4
1504755917206,279,101.6
1504755917295,280,114.8
1504755917384,281,109.6
1504755917473,282,69.2
1504755917565,283,26.8
1504755917655,284,15.2
1504755917745,285,7.6
1504755917845,286,5.2
1504755917939,287,10.8
1504755918035,288,12.0
1504755918122,289,13.6
1504755918205,290,16.0
1504755918294,291,20.4
1504755918383,292,25.6
1504755918473,293,15.6
1504755918562,294,15.2
1504755918648,295,10.4
1504755918741,296,10.4
1504755918830,297,12.4
1504755918929,298,3.2
1504755919029,299,-87.2
1504755919128,300,-130.4
1504755919220,301,-4.8
1504755919305,302,4.8
1504755919397,303,4.8
1504755919490,304,4.8
1504755919581,305,4.0
1504755919676,306,8.8
1504755919775,307,72.8
1504755919873,308,20.4
1504755919973,309,3.2
1504755920067,310,2.4
1504755920156,311,3.2
1504755920255,312,2.4
1504755920351,313,2.4
1504755920443,314,5.2
1504755920544,315,5.2
1504755920638,316,5.2
1504755920732,317,5.2
1504755920819,318,5.2
1504755920909,319,5.2
1504755920998,320,3.2
1504755921090,321,2.4
1504755921186,322,3.2
1504755921280,323,2.4
1504755921373,324,3.2
1504755921462,325,3.2
1504755921548,326,3.2
1504755921645,327,5.6
1504755921752,328,5.2
1504755921851,329,14.0
1504755921945,330,62.8
1504755922040,331,108.0
1504755922137,332,146.0
1504755922234,333,77.2
1504755922331,334,20.4
1504755922432,335,4.0
1504755922531,336,3.6
1504755922627,337,3.6
1504755922720,338,3.6
1504755922818,339,5.6
1504755922914,340,5.6
1504755923002,341,5.6
1504755923097,342,5.6
1504755923196,343,5.6
1504755923286,344,5.6
1504755923375,345,5.6
1504755923469,346,3.2
1504755923568,347,3.2
1504755923670,348,3.6
1504755923770,349,3.6
1504755923860,350,4.0
1504755923951,351,4.0
1504755924046,352,6.4
1504755924143,353,5.6
1504755924239,354,5.6
1504755924337,355,5.6
1504755924425,356,14.0
1504755924512,357,57.2
1504755924599,358,161.2
1504755924694,359,182.8
1504755924791,360,153.2
1504755924886,361,82.8
1504755924977,362,43.6
1504755925068,363,17.6
1504755925162,364,24.4
1504755925259,365,19.2
1504755925361,366,5.6
1504755925458,367,4.8
1504755925560,368,7.2
1504755925659,369,8.4
1504755925755,370,11.6
1504755925857,371,8.8
1504755925956,372,10.8
1504755926051,373,4.0
1504755926142,374,3.2
1504755926240,375,-2.8
1504755926349,376,-127.2
1504755926449,377,-28.8
1504755926551,378,4.8
1504755926649,379,4.0
1504755926743,380,3.6
1504755926838,381,4.0
1504755926937,382,3.6
1504755927042,383,4.0
1504755927139,384,2.4
1504755927239,385,1.6
1504755927333,386,0.8
1504755927433,387,2.0
1504755927530,388,1.6
1504755927627,389,1.6
1504755927724,390,11.6
1504755927823,391,71.2
1504755927935,392,112.4
1504755928045,393,136.4
1504755928158,394,102.4
1504755928271,395,46.8
1504755928383,396,32.0
1504755928481,397,13.6
1504755928570,398,9.2
1504755928667,399,4.0
1504755928761,400,4.8
1504755928852,401,6.4
1504755928942,402,5.6
1504755929042,403,6.8
1504755929134,404,28.8
1504755929225,405,114.4
1504755929314,406,140.0
1504755929404,407,132.8
1504755929492,408,66.4
1504755929592,409,22.4
1504755929689,410,15.6
1504755929785,411,35.6
1504755929885,412,104.8
1504755929974,413,106.0
1504755930071,414,34.4
1504755930168,415,7.2
1504755930274,416,6.8
1504755930378,417,6.4
1504755930478,418,6.4
1504755930579,419,4.0
1504755930673,420,-30.4
1504755930766,421,-152.4
1504755930851,422,-65.2
1504755930942,423,-7.6
1504755931031,424,-0.8
1504755931120,425,-1.2
1504755931217,426,0.0
1504755931315,427,2.4
1504755931408,428,2.0
1504755931509,429,2.0
1504755931606,430,2.0
1504755931695,431,2.0
1504755931783,432,1.6
1504755931872,433,-28.4
1504755931960,434,-133.6
1504755932058,435,0.8
1504755932157,436,0.0
1504755932252,437,0.0
1504755932351,438,0.4
1504755932450,439,0.4
1504755932549,440,2.4
1504755932644,441,2.4
1504755932733,442,2.4
1504755932831,443,2.4
1504755932926,444,2.4
1504755933022,445,2.4
1504755933105,446,2.0
1504755933202,447,0.4
1504755933292,448,0.0
1504755933382,449,0.0
1504755933475,450,0.4
1504755933574,451,0.0
1504755933672,452,2.4
1504755933771,453,13.2
1504755933867,454,6.8
1504755933964,455,5.6
1504755934065,456,64.0
1504755934167,457,139.6
1504755934273,458,178.0
1504755934370,459,148.0
1504755934467,460,46.8
1504755934563,461,22.0
1504755934658,462,3.6
1504755934756,463,3.2
1504755934851,464,3.6
1504755934943,465,3.2
1504755935031,466,5.6
1504755935123,467,-28.4
1504755935221,468,-26.0
1504755935319,469,2.4
1504755935417,470,2.0
1504755935515,471,2.4
1504755935615,472,2.0
1504755935712,473,0.8
1504755935808,474,0.0
1504755935904,475,-0.8
1504755936007,476,0.0
1504755936117,477,0.4
1504755936210,478,91.2
1504755936310,479,163.2
1504755936407,480,164.8
1504755936503,481,48.4
1504755936597,482,11.6
1504755936694,483,6.4
1504755936789,484,5.6
1504755936882,485,3.6
1504755936987,486,3.6
1504755937087,487,3.6
1504755937190,488,4.0
1504755937287,489,4.0
1504755937388,490,3.2
1504755937486,491,6.4
1504755937586,492,5.2
1504755937683,493,5.2
1504755937776,494,-8.4
1504755937867,495,-138.0
1504755937956,496,-30.4
1504755938053,497,2.0
1504755938149,498,0.0
1504755938248,499,0.8
1504755938346,500,0.0
1504755938439,501,0.0
1504755938535,502,0.0
1504755938634,503,2.4
1504755938726,504,3.2
1504755938824,505,2.4
1504755938911,506,2.4
1504755939005,507,2.0
1504755939100,508,2.4
1504755939193,509,2.4
1504755939286,510,0.4
1504755939378,511,0.0
1504755939472,512,0.8
1504755939567,513,41.2
1504755939662,514,149.2
1504755939761,515,151.2
1504755939860,516,138.4
1504755939958,517,65.2
1504755940044,518,44.0
1504755940136,519,32.8
1504755940229,520,16.0
1504755940321,521,12.4
1504755940414,522,6.4
1504755940511,523,3.6
1504755940606,524,4.0
1504755940708,525,4.8
1504755940810,526,5.6
1504755940908,527,4.0
1504755941009,528,4.0
1504755941105,529,6.8
1504755941207,530,6.8
1504755941314,531,6.4
1504755941406,532,8.4
1504755941496,533,11.6
1504755941582,534,10.8
1504755941673,535,15.2
1504755941773,536,13.6
1504755941873,537,12.0
1504755941974,538,13.6
1504755942074,539,18.4
1504755942174,540,35.2
1504755942274,541,69.2
1504755942362,542,81.2
1504755942458,543,31.6
1504755942550,544,4.8
1504755942642,545,5.2
1504755942733,546,5.6
1504755942826,547,5.2
1504755942923,548,5.6
1504755943028,549,3.2
1504755943122,550,4.0
1504755943216,551,8.4
1504755943313,552,10.4
1504755943410,553,5.6
1504755943505,554,4.0
1504755943607,555,5.6
1504755943703,556,6.4
1504755943792,557,5.6
1504755943882,558,5.6
1504755943974,559,5.6
1504755944071,560,5.2
1504755944167,561,5.2
1504755944266,562,3.6
1504755944366,563,3.2
1504755944456,564,-51.6
1504755944552,565,-122.8
1504755944642,566,-77.2
1504755944733,567,1.6
1504755944825,568,2.4
1504755944925,569,3.6
1504755945015,570,2.0
1504755945108,571,2.0
1504755945208,572,2.4
1504755945305,573,2.0
1504755945403,574,0.8
1504755945502,575,0.4
1504755945599,576,6.8
1504755945697,577,10.8
1504755945786,578,54.0
1504755945882,579,116.8
1504755945981,580,142.8
1504755946078,581,139.6
1504755946170,582,60.4
1504755946267,583,14.8
1504755946354,584,6.4
1504755946443,585,6.4
1504755946533,586,7.2
1504755946626,587,4.8
1504755946721,588,3.6
1504755946822,589,2.4
1504755946911,590,4.0
1504755947005,591,-77.2
1504755947099,592,-121.2
1504755947189,593,4.8
1504755947280,594,4.0
1504755947379,595,3.6
1504755947475,596,3.6
1504755947566,597,4.0
1504755947657,598,4.0
1504755947753,599,4.0
1504755947851,600,1.6
1504755947950,601,1.6
1504755948044,602,2.0
1504755948136,603,1.6
1504755948233,604,1.6
1504755948330,605,0.8
1504755948427,606,4.0
1504755948523,607,54.4
1504755948616,608,154.8
1504755948712,609,157.6
1504755948808,610,70.4
1504755948909,611,12.4
1504755949002,612,5.6
1504755949093,613,4.0
1504755949177,614,4.8
1504755949267,615,99.2
1504755949357,616,146.0
1504755949457,617,78.8
1504755949549,618,3.6
1504755949648,619,5.6
1504755949744,620,5.6
1504755949844,621,5.6
1504755949947,622,-129.2
1504755950051,623,-82.4
1504755950152,624,-41.2
1504755950251,625,2.0
1504755950346,626,-0.8
1504755950440,627,-0.8
